region,period,scen,rem
51,2065,SSP5,9.718794181
51,2070,SSP5,9.810505429
51,2075,SSP5,9.704479059
51,2080,SSP5,10.3520312
51,2085,SSP5,9.403325438
51,2090,SSP5,8.338079332
51,2095,SSP5,8.965985281
51,2100,SSP5,7.879862011
36,2015,SSP5,NA
36,2020,SSP5,-20.72154037
36,2025,SSP5,-28.29082767
36,2030,SSP5,-38.70362698
36,2035,SSP5,-51.48181376
36,2040,SSP5,-67.17512443
36,2045,SSP5,-86.60811649
36,2050,SSP5,-108.3918549
36,2055,SSP5,-132.4563595
36,2060,SSP5,-160.8029084
36,2065,SSP5,-191.3791952
36,2070,SSP5,-225.4825484
36,2075,SSP5,-266.4487004
36,2080,SSP5,-307.239597
36,2085,SSP5,-349.1015903
36,2090,SSP5,-399.0386431
36,2095,SSP5,-443.2906092
36,2100,SSP5,-486.2839209
40,2015,SSP5,NA
40,2020,SSP5,-1.959518403
40,2025,SSP5,-1.213632194
40,2030,SSP5,-0.257268091
40,2035,SSP5,0.974874977
40,2040,SSP5,2.497328942
40,2045,SSP5,4.144352674
40,2050,SSP5,6.275197287
40,2055,SSP5,8.659013115
40,2060,SSP5,11.41911336
40,2065,SSP5,14.39358246
40,2070,SSP5,18.07525203
40,2075,SSP5,22.28448436
40,2080,SSP5,26.23358778
40,2085,SSP5,30.83099792
40,2090,SSP5,35.77918121
40,2095,SSP5,40.2951066
40,2100,SSP5,45.41380573
31,2015,SSP5,NA
31,2020,SSP5,1.72261501
31,2025,SSP5,2.171834635
31,2030,SSP5,2.948623599
31,2035,SSP5,4.057381858
31,2040,SSP5,5.353014347
31,2045,SSP5,6.622385836
31,2050,SSP5,7.947478688
31,2055,SSP5,8.926216621
31,2060,SSP5,9.823747099
31,2065,SSP5,10.90914387
31,2070,SSP5,11.78835283
31,2075,SSP5,12.39448562
31,2080,SSP5,13.22732064
31,2085,SSP5,13.49011829
31,2090,SSP5,13.41928578
31,2095,SSP5,13.79299813
31,2100,SSP5,13.34792891
108,2015,SSP5,NA
108,2020,SSP5,0.026928716
108,2025,SSP5,0.026985902
108,2030,SSP5,0.020137726
108,2035,SSP5,-0.02281614
108,2040,SSP5,-0.167143466
108,2045,SSP5,-0.490493417
108,2050,SSP5,-1.147479712
108,2055,SSP5,-2.264628882
108,2060,SSP5,-4.053790479
108,2065,SSP5,-6.695047411
108,2070,SSP5,-11.22041237
108,2075,SSP5,-16.76261401
108,2080,SSP5,-23.77695202
108,2085,SSP5,-35.23326323
108,2090,SSP5,-47.49286507
108,2095,SSP5,-62.35993938
108,2100,SSP5,-87.88363789
56,2015,SSP5,NA
56,2020,SSP5,12.8375618
56,2025,SSP5,30.52690639
56,2030,SSP5,55.8171591
56,2035,SSP5,86.28996247
56,2040,SSP5,123.7586708
56,2045,SSP5,169.0675882
56,2050,SSP5,221.8996794
56,2055,SSP5,282.3947971
56,2060,SSP5,351.9265867
56,2065,SSP5,430.991058
56,2070,SSP5,520.271732
56,2075,SSP5,621.5340727
56,2080,SSP5,732.5399321
56,2085,SSP5,850.9784509
56,2090,SSP5,981.8322836
56,2095,SSP5,1121.16397
56,2100,SSP5,1261.309102
204,2015,SSP5,NA
204,2020,SSP5,-0.397550866
204,2025,SSP5,-0.728651231
204,2030,SSP5,-1.473902196
204,2035,SSP5,-2.886072894
204,2040,SSP5,-5.582447889
204,2045,SSP5,-10.51543535
204,2050,SSP5,-18.43838393
204,2055,SSP5,-30.84570586
204,2060,SSP5,-50.38871282
204,2065,SSP5,-77.12687484
204,2070,SSP5,-112.5555716
204,2075,SSP5,-164.1333468
204,2080,SSP5,-221.1985391
204,2085,SSP5,-286.4045248
204,2090,SSP5,-386.2846862
204,2095,SSP5,-481.7497376
204,2100,SSP5,-591.0026571
854,2015,SSP5,NA
854,2020,SSP5,0.370602248
854,2025,SSP5,0.506741598
854,2030,SSP5,0.665386058
854,2035,SSP5,0.781824245
854,2040,SSP5,0.736217066
854,2045,SSP5,0.166879694
854,2050,SSP5,-1.091746496
854,2055,SSP5,-3.508118579
854,2060,SSP5,-8.436820439
854,2065,SSP5,-15.03078166
854,2070,SSP5,-24.17290522
854,2075,SSP5,-40.7091175
854,2080,SSP5,-57.20943511
854,2085,SSP5,-77.32101182
854,2090,SSP5,-116.4188511
854,2095,SSP5,-151.583639
854,2100,SSP5,-190.0648101
50,2015,SSP5,NA
50,2020,SSP5,28.05493891
50,2025,SSP5,33.72742754
50,2030,SSP5,42.19363409
50,2035,SSP5,53.85102207
50,2040,SSP5,69.27404522
50,2045,SSP5,86.02339023
50,2050,SSP5,103.6328383
50,2055,SSP5,122.7157194
50,2060,SSP5,138.8330005
50,2065,SSP5,153.2958212
50,2070,SSP5,164.6463498
50,2075,SSP5,179.4770475
50,2080,SSP5,178.9818625
50,2085,SSP5,170.7444912
50,2090,SSP5,172.6461258
50,2095,SSP5,150.4727497
50,2100,SSP5,135.2789677
100,2015,SSP5,NA
100,2020,SSP5,3.052653702
100,2025,SSP5,3.547963228
100,2030,SSP5,4.217080595
100,2035,SSP5,5.077429783
100,2040,SSP5,6.072176357
100,2045,SSP5,7.111587826
100,2050,SSP5,8.259540653
100,2055,SSP5,9.179707108
100,2060,SSP5,10.08726027
100,2065,SSP5,10.94649494
100,2070,SSP5,11.77214601
100,2075,SSP5,12.26521768
100,2080,SSP5,12.56293022
100,2085,SSP5,12.0701368
100,2090,SSP5,12.34455916
100,2095,SSP5,11.78972908
100,2100,SSP5,9.926864767
48,2015,SSP5,NA
48,2020,SSP5,-5.352548578
48,2025,SSP5,-6.465733611
48,2030,SSP5,-8.116209275
48,2035,SSP5,-10.01523973
48,2040,SSP5,-12.24634104
48,2045,SSP5,-14.72034402
48,2050,SSP5,-17.04707668
48,2055,SSP5,-19.15331757
48,2060,SSP5,-21.28100144
48,2065,SSP5,-24.25652875
48,2070,SSP5,-26.48343794
48,2075,SSP5,-28.16458813
48,2080,SSP5,-30.98412126
48,2085,SSP5,-31.60872155
48,2090,SSP5,-31.02144896
48,2095,SSP5,-33.36492901
48,2100,SSP5,-31.47957907
44,2015,SSP5,NA
44,2020,SSP5,-0.155296292
44,2025,SSP5,-0.177850273
44,2030,SSP5,-0.206807978
44,2035,SSP5,-0.245033756
44,2040,SSP5,-0.288745122
44,2045,SSP5,-0.33620997
44,2050,SSP5,-0.39387134
44,2055,SSP5,-0.443030862
44,2060,SSP5,-0.489093111
44,2065,SSP5,-0.547350805
44,2070,SSP5,-0.591093063
44,2075,SSP5,-0.629237079
44,2080,SSP5,-0.682885998
44,2085,SSP5,-0.706859629
44,2090,SSP5,-0.714573313
44,2095,SSP5,-0.703281355
44,2100,SSP5,-0.742246356
70,2015,SSP5,NA
70,2020,SSP5,3.049146244
70,2025,SSP5,3.413973716
70,2030,SSP5,3.972179929
70,2035,SSP5,4.665883618
70,2040,SSP5,5.433609222
70,2045,SSP5,6.291907661
70,2050,SSP5,7.119978472
70,2055,SSP5,7.790784429
70,2060,SSP5,8.482094566
70,2065,SSP5,9.111218231
70,2070,SSP5,9.49311912
70,2075,SSP5,9.786210159
70,2080,SSP5,9.729253604
70,2085,SSP5,9.09295097
70,2090,SSP5,8.29003687
70,2095,SSP5,6.478695732
70,2100,SSP5,4.899123459
112,2015,SSP5,NA
112,2020,SSP5,0.212467865
112,2025,SSP5,0.705321957
112,2030,SSP5,1.716360345
112,2035,SSP5,3.360783508
112,2040,SSP5,5.39017983
112,2045,SSP5,7.946734076
112,2050,SSP5,10.82454556
112,2055,SSP5,13.41467129
112,2060,SSP5,15.63109351
112,2065,SSP5,18.74527226
112,2070,SSP5,21.62810336
112,2075,SSP5,23.52729779
112,2080,SSP5,27.00682368
112,2085,SSP5,29.13059692
112,2090,SSP5,29.00917603
112,2095,SSP5,32.88508688
112,2100,SSP5,33.89877261
84,2015,SSP5,NA
84,2020,SSP5,-0.109971892
84,2025,SSP5,-0.089171944
84,2030,SSP5,-0.088999788
84,2035,SSP5,-0.113745014
84,2040,SSP5,-0.161594302
84,2045,SSP5,-0.247263448
84,2050,SSP5,-0.350023678
84,2055,SSP5,-0.488246111
84,2060,SSP5,-0.638726171
84,2065,SSP5,-0.807578769
84,2070,SSP5,-1.046739577
84,2075,SSP5,-1.256645694
84,2080,SSP5,-1.592264191
84,2085,SSP5,-1.834493529
84,2090,SSP5,-2.078649499
84,2095,SSP5,-2.62543637
84,2100,SSP5,-2.916244656
68,2015,SSP5,NA
68,2020,SSP5,2.240007961
68,2025,SSP5,2.599526784
68,2030,SSP5,3.126914408
68,2035,SSP5,3.772292414
68,2040,SSP5,4.544879536
68,2045,SSP5,5.380918315
68,2050,SSP5,6.160786631
68,2055,SSP5,6.890321188
68,2060,SSP5,7.743906097
68,2065,SSP5,8.459984805
68,2070,SSP5,9.155440234
68,2075,SSP5,9.85438541
68,2080,SSP5,10.29366444
68,2085,SSP5,10.60452909
68,2090,SSP5,11.26342604
68,2095,SSP5,10.42258403
68,2100,SSP5,9.677296122
76,2015,SSP5,NA
76,2020,SSP5,1.755209379
76,2025,SSP5,1.147065251
76,2030,SSP5,-0.021661815
76,2035,SSP5,-1.978764752
76,2040,SSP5,-5.053368709
76,2045,SSP5,-9.611657393
76,2050,SSP5,-15.88681274
76,2055,SSP5,-23.69668613
76,2060,SSP5,-33.3797602
76,2065,SSP5,-45.35922321
76,2070,SSP5,-58.4513995
76,2075,SSP5,-72.63523301
76,2080,SSP5,-89.69340738
76,2085,SSP5,-106.9360775
76,2090,SSP5,-124.4171558
76,2095,SSP5,-141.7826303
76,2100,SSP5,-164.2439055
52,2015,SSP5,NA
52,2020,SSP5,0.110867833
52,2025,SSP5,0.133892411
52,2030,SSP5,0.161965579
52,2035,SSP5,0.190107099
52,2040,SSP5,0.221076538
52,2045,SSP5,0.247544995
52,2050,SSP5,0.272437506
52,2055,SSP5,0.297324436
52,2060,SSP5,0.313659243
52,2065,SSP5,0.33278267
52,2070,SSP5,0.357757193
52,2075,SSP5,0.370368368
52,2080,SSP5,0.389056165
52,2085,SSP5,0.420184201
52,2090,SSP5,0.419338329
52,2095,SSP5,0.437252521
52,2100,SSP5,0.434725511
96,2015,SSP5,NA
96,2020,SSP5,-1.44338522
96,2025,SSP5,-1.640492335
96,2030,SSP5,-1.904377882
96,2035,SSP5,-2.197898697
96,2040,SSP5,-2.546718796
96,2045,SSP5,-2.890885803
96,2050,SSP5,-3.224337757
96,2055,SSP5,-3.611328554
96,2060,SSP5,-3.931910822
96,2065,SSP5,-4.229457943
96,2070,SSP5,-4.629950077
96,2075,SSP5,-4.855707612
96,2080,SSP5,-4.993684927
96,2085,SSP5,-5.32265404
96,2090,SSP5,-5.33996997
96,2095,SSP5,-5.217433172
96,2100,SSP5,-5.47466014
64,2015,SSP5,NA
64,2020,SSP5,-0.542587366
64,2025,SSP5,-1.01741029
64,2030,SSP5,-1.772830443
64,2035,SSP5,-2.881595977
64,2040,SSP5,-4.431326863
64,2045,SSP5,-6.503907654
64,2050,SSP5,-8.999677936
64,2055,SSP5,-11.90973284
64,2060,SSP5,-15.44661385
64,2065,SSP5,-19.15648656
64,2070,SSP5,-23.10609315
64,2075,SSP5,-27.91856498
64,2080,SSP5,-32.02849623
64,2085,SSP5,-35.6296168
64,2090,SSP5,-40.83339507
64,2095,SSP5,-43.6078378
64,2100,SSP5,-45.63090262
72,2015,SSP5,NA
72,2020,SSP5,-0.422435265
72,2025,SSP5,-0.665913419
72,2030,SSP5,-1.054524512
72,2035,SSP5,-1.574894267
72,2040,SSP5,-2.253413216
72,2045,SSP5,-3.089775056
72,2050,SSP5,-4.076328891
72,2055,SSP5,-5.195638955
72,2060,SSP5,-6.598655549
72,2065,SSP5,-8.00836015
72,2070,SSP5,-9.466565348
72,2075,SSP5,-10.84975553
72,2080,SSP5,-12.05945424
72,2085,SSP5,-13.9989636
72,2090,SSP5,-15.10680676
72,2095,SSP5,-16.10709233
72,2100,SSP5,-16.96136549
140,2015,SSP5,NA
140,2020,SSP5,-0.04671764
140,2025,SSP5,-0.088146176
140,2030,SSP5,-0.178394911
140,2035,SSP5,-0.366872046
140,2040,SSP5,-0.735984111
140,2045,SSP5,-1.432491777
140,2050,SSP5,-2.60471561
140,2055,SSP5,-4.490872306
140,2060,SSP5,-7.610331734
140,2065,SSP5,-11.99291827
140,2070,SSP5,-18.00734191
140,2075,SSP5,-27.42108494
140,2080,SSP5,-38.42614202
140,2085,SSP5,-52.54844232
140,2090,SSP5,-74.98055322
140,2095,SSP5,-99.55817139
140,2100,SSP5,-130.2897632
124,2015,SSP5,NA
124,2020,SSP5,-26.77561337
124,2025,SSP5,-24.63176595
124,2030,SSP5,-20.61443808
124,2035,SSP5,-15.59745821
124,2040,SSP5,-10.6178734
124,2045,SSP5,-6.983058792
124,2050,SSP5,-1.615133028
124,2055,SSP5,5.268403392
124,2060,SSP5,10.79834509
124,2065,SSP5,19.97426991
124,2070,SSP5,31.48458987
124,2075,SSP5,38.94705443
124,2080,SSP5,51.70361107
124,2085,SSP5,69.62331042
124,2090,SSP5,88.84255949
124,2095,SSP5,98.83277415
124,2100,SSP5,119.8178931
756,2015,SSP5,NA
756,2020,SSP5,-5.85856818
756,2025,SSP5,-7.38041231
756,2030,SSP5,-9.444315905
756,2035,SSP5,-11.81922483
756,2040,SSP5,-14.77739355
756,2045,SSP5,-17.97139787
756,2050,SSP5,-21.59620527
756,2055,SSP5,-25.9522521
756,2060,SSP5,-30.26178398
756,2065,SSP5,-34.87328679
756,2070,SSP5,-39.82165399
756,2075,SSP5,-46.01584449
756,2080,SSP5,-51.40674436
756,2085,SSP5,-56.80785971
756,2090,SSP5,-62.650609
756,2095,SSP5,-68.2437549
756,2100,SSP5,-73.2345187
152,2015,SSP5,NA
152,2020,SSP5,-0.998197644
152,2025,SSP5,-1.421942752
152,2030,SSP5,-2.052103782
152,2035,SSP5,-2.921002875
152,2040,SSP5,-4.019240056
152,2045,SSP5,-5.349378566
152,2050,SSP5,-6.970130183
152,2055,SSP5,-8.679551692
152,2060,SSP5,-10.49517826
152,2065,SSP5,-12.43796411
152,2070,SSP5,-14.74439794
152,2075,SSP5,-16.91205965
152,2080,SSP5,-19.03518467
152,2085,SSP5,-21.57376652
152,2090,SSP5,-23.57508799
152,2095,SSP5,-25.278044
152,2100,SSP5,-27.76442071
156,2015,SSP5,NA
156,2020,SSP5,92.80314075
156,2025,SSP5,117.6693191
156,2030,SSP5,152.4040667
156,2035,SSP5,194.7669122
156,2040,SSP5,248.81153
156,2045,SSP5,310.0700101
156,2050,SSP5,375.8468069
156,2055,SSP5,448.2435313
156,2060,SSP5,522.4513354
156,2065,SSP5,600.7168251
156,2070,SSP5,679.2181824
156,2075,SSP5,763.1640534
156,2080,SSP5,843.6412009
156,2085,SSP5,914.1367234
156,2090,SSP5,985.5706031
156,2095,SSP5,1042.061967
156,2100,SSP5,1088.092231
384,2015,SSP5,NA
384,2020,SSP5,0.371867852
384,2025,SSP5,0.486800261
384,2030,SSP5,0.722782823
384,2035,SSP5,1.121292121
384,2040,SSP5,1.764446778
384,2045,SSP5,2.722300432
384,2050,SSP5,4.022560463
384,2055,SSP5,5.7222839
384,2060,SSP5,8.064885188
384,2065,SSP5,10.81445076
384,2070,SSP5,13.92568542
384,2075,SSP5,18.16784502
384,2080,SSP5,21.92381608
384,2085,SSP5,25.54390503
384,2090,SSP5,31.12133831
384,2095,SSP5,36.46711033
384,2100,SSP5,42.33705913
120,2015,SSP5,NA
120,2020,SSP5,-2.835147022
120,2025,SSP5,-4.310762389
120,2030,SSP5,-7.383572913
120,2035,SSP5,-13.15190137
120,2040,SSP5,-22.87519471
120,2045,SSP5,-37.94933657
120,2050,SSP5,-59.79331435
120,2055,SSP5,-92.75474037
120,2060,SSP5,-134.6333617
120,2065,SSP5,-187.7916676
120,2070,SSP5,-266.5230412
120,2075,SSP5,-347.1441686
120,2080,SSP5,-436.1692363
120,2085,SSP5,-539.3259392
120,2090,SSP5,-705.4363902
120,2095,SSP5,-852.4033884
120,2100,SSP5,-1014.869582
180,2015,SSP5,NA
180,2020,SSP5,0.005796127
180,2025,SSP5,0.00904018
180,2030,SSP5,0.00724674
180,2035,SSP5,-0.006357629
180,2040,SSP5,-0.035591484
180,2045,SSP5,-0.082281302
180,2050,SSP5,-0.141492286
180,2055,SSP5,-0.252495408
180,2060,SSP5,-0.329355542
180,2065,SSP5,-0.341752496
180,2070,SSP5,-0.204298124
180,2075,SSP5,-0.335445954
180,2080,SSP5,0.050236953
180,2085,SSP5,0.411296783
180,2090,SSP5,0.841696806
180,2095,SSP5,0.955259192
180,2100,SSP5,1.935022595
178,2015,SSP5,NA
178,2020,SSP5,-0.357494129
178,2025,SSP5,-0.428773678
178,2030,SSP5,-0.564908139
178,2035,SSP5,-0.774954861
178,2040,SSP5,-1.0478189
178,2045,SSP5,-1.37641725
178,2050,SSP5,-1.75001958
178,2055,SSP5,-2.261379112
178,2060,SSP5,-2.730244733
178,2065,SSP5,-3.162638201
178,2070,SSP5,-3.459944563
178,2075,SSP5,-4.177758047
178,2080,SSP5,-4.165601511
178,2085,SSP5,-3.878965989
178,2090,SSP5,-3.767457891
178,2095,SSP5,-4.431303588
178,2100,SSP5,-4.324545475
170,2015,SSP5,NA
170,2020,SSP5,5.815699966
170,2025,SSP5,7.29188935
170,2030,SSP5,9.408901216
170,2035,SSP5,12.0261954
170,2040,SSP5,15.34328121
170,2045,SSP5,19.02694218
170,2050,SSP5,23.04781271
170,2055,SSP5,27.58955925
170,2060,SSP5,32.58023638
170,2065,SSP5,37.76815851
170,2070,SSP5,43.68301586
170,2075,SSP5,49.87128545
170,2080,SSP5,55.87400407
170,2085,SSP5,62.47438025
170,2090,SSP5,69.00688555
170,2095,SSP5,74.7020017
170,2100,SSP5,79.63934935
174,2015,SSP5,NA
174,2020,SSP5,0.237496372
174,2025,SSP5,0.261455105
174,2030,SSP5,0.303868262
174,2035,SSP5,0.358430485
174,2040,SSP5,0.42864268
174,2045,SSP5,0.517340352
174,2050,SSP5,0.606793363
174,2055,SSP5,0.702591583
174,2060,SSP5,0.812231418
174,2065,SSP5,0.925408059
174,2070,SSP5,1.063931526
174,2075,SSP5,1.181029366
174,2080,SSP5,1.30115101
174,2085,SSP5,1.4677235
174,2090,SSP5,1.563939312
174,2095,SSP5,1.473251647
174,2100,SSP5,1.46185919
132,2015,SSP5,NA
132,2020,SSP5,0.282553958
132,2025,SSP5,0.300505891
132,2030,SSP5,0.319013657
132,2035,SSP5,0.334385943
132,2040,SSP5,0.33258566
132,2045,SSP5,0.310064761
132,2050,SSP5,0.272251607
132,2055,SSP5,0.199161823
132,2060,SSP5,0.109264362
132,2065,SSP5,0.010553132
132,2070,SSP5,-0.161265063
132,2075,SSP5,-0.375250235
132,2080,SSP5,-0.616689912
132,2085,SSP5,-1.034416595
132,2090,SSP5,-1.512341974
132,2095,SSP5,-2.252032228
132,2100,SSP5,-2.952251312
188,2015,SSP5,NA
188,2020,SSP5,-0.594632444
188,2025,SSP5,-0.666409361
188,2030,SSP5,-0.80496413
188,2035,SSP5,-1.105016102
188,2040,SSP5,-1.553670067
188,2045,SSP5,-2.195360534
188,2050,SSP5,-2.987933185
188,2055,SSP5,-3.980237109
188,2060,SSP5,-4.96964649
188,2065,SSP5,-6.046949507
188,2070,SSP5,-7.396912574
188,2075,SSP5,-8.481364213
188,2080,SSP5,-9.465126168
188,2085,SSP5,-10.76755647
188,2090,SSP5,-11.26415545
188,2095,SSP5,-11.3244648
188,2100,SSP5,-12.56550702
192,2015,SSP5,NA
192,2020,SSP5,0
192,2025,SSP5,0
192,2030,SSP5,0
192,2035,SSP5,0
192,2040,SSP5,0
192,2045,SSP5,0
192,2050,SSP5,0
192,2055,SSP5,0
192,2060,SSP5,0
192,2065,SSP5,0
192,2070,SSP5,0
192,2075,SSP5,0
192,2080,SSP5,0
192,2085,SSP5,0
192,2090,SSP5,0
192,2095,SSP5,0
192,2100,SSP5,0
196,2015,SSP5,NA
196,2020,SSP5,-0.102197518
196,2025,SSP5,-0.088641279
196,2030,SSP5,-0.071672947
196,2035,SSP5,-0.075124877
196,2040,SSP5,-0.0898923
196,2045,SSP5,-0.119021535
196,2050,SSP5,-0.169022491
196,2055,SSP5,-0.213019739
196,2060,SSP5,-0.255745795
196,2065,SSP5,-0.335654362
196,2070,SSP5,-0.387108843
196,2075,SSP5,-0.451096262
196,2080,SSP5,-0.553568849
196,2085,SSP5,-0.586006768
196,2090,SSP5,-0.474640405
196,2095,SSP5,-0.292816768
196,2100,SSP5,-0.498643188
203,2015,SSP5,NA
203,2020,SSP5,2.420659555
203,2025,SSP5,5.06812843
203,2030,SSP5,8.813805624
203,2035,SSP5,13.20776084
203,2040,SSP5,18.21514217
203,2045,SSP5,24.49995797
203,2050,SSP5,31.8171036
203,2055,SSP5,39.15866465
203,2060,SSP5,47.66395987
203,2065,SSP5,57.40211663
203,2070,SSP5,67.36535839
203,2075,SSP5,76.51893489
203,2080,SSP5,88.34630416
203,2085,SSP5,99.85247388
203,2090,SSP5,108.346439
203,2095,SSP5,123.0113045
203,2100,SSP5,135.6226374
276,2015,SSP5,NA
276,2020,SSP5,-25.43388966
276,2025,SSP5,-39.32155627
276,2030,SSP5,-58.80220917
276,2035,SSP5,-82.67089921
276,2040,SSP5,-110.8100247
276,2045,SSP5,-145.4666008
276,2050,SSP5,-187.3683717
276,2055,SSP5,-232.9762774
276,2060,SSP5,-283.9563871
276,2065,SSP5,-346.3022906
276,2070,SSP5,-411.9482444
276,2075,SSP5,-483.2771118
276,2080,SSP5,-566.8654393
276,2085,SSP5,-648.1698807
276,2090,SSP5,-729.1336329
276,2095,SSP5,-828.2449406
276,2100,SSP5,-914.6268113
262,2015,SSP5,NA
262,2020,SSP5,0.107078777
262,2025,SSP5,0.155795336
262,2030,SSP5,0.24405585
262,2035,SSP5,0.384090294
262,2040,SSP5,0.602023231
262,2045,SSP5,0.923456856
262,2050,SSP5,1.379252851
262,2055,SSP5,1.998788465
262,2060,SSP5,2.851581878
262,2065,SSP5,4.033671157
262,2070,SSP5,5.551856116
262,2075,SSP5,7.445073461
262,2080,SSP5,9.765211051
262,2085,SSP5,12.92986361
262,2090,SSP5,16.31407697
262,2095,SSP5,20.40624965
262,2100,SSP5,26.33737217
208,2015,SSP5,NA
208,2020,SSP5,-0.52486563
208,2025,SSP5,-0.361085921
208,2030,SSP5,-0.118025319
208,2035,SSP5,0.148530358
208,2040,SSP5,0.517977543
208,2045,SSP5,0.953223111
208,2050,SSP5,1.255254525
208,2055,SSP5,1.56624914
208,2060,SSP5,1.933563278
208,2065,SSP5,2.438064069
208,2070,SSP5,2.703567642
208,2075,SSP5,3.135813417
208,2080,SSP5,3.559262241
208,2085,SSP5,3.170071705
208,2090,SSP5,3.110607373
208,2095,SSP5,3.628797369
208,2100,SSP5,2.270935297
214,2015,SSP5,NA
214,2020,SSP5,6.5005219
214,2025,SSP5,7.451608072
214,2030,SSP5,8.596442503
214,2035,SSP5,9.776570486
214,2040,SSP5,11.23823901
214,2045,SSP5,12.54855094
214,2050,SSP5,13.85933769
214,2055,SSP5,15.47353943
214,2060,SSP5,17.03184153
214,2065,SSP5,18.65292473
214,2070,SSP5,20.72006526
214,2075,SSP5,22.79025263
214,2080,SSP5,24.69199534
214,2085,SSP5,26.76077266
214,2090,SSP5,28.86097273
214,2095,SSP5,30.36295102
214,2100,SSP5,29.19638388
12,2015,SSP5,NA
12,2020,SSP5,2.91129341
12,2025,SSP5,3.426942342
12,2030,SSP5,4.283613402
12,2035,SSP5,5.371867336
12,2040,SSP5,6.776857661
12,2045,SSP5,8.527846376
12,2050,SSP5,10.34169649
12,2055,SSP5,12.27551344
12,2060,SSP5,14.57966313
12,2065,SSP5,16.96015961
12,2070,SSP5,19.44927637
12,2075,SSP5,22.44067977
12,2080,SSP5,25.31884964
12,2085,SSP5,27.85780714
12,2090,SSP5,31.15314639
12,2095,SSP5,34.13238963
12,2100,SSP5,36.61946307
218,2015,SSP5,NA
218,2020,SSP5,3.719991703
218,2025,SSP5,4.422639525
218,2030,SSP5,5.337234973
218,2035,SSP5,6.418964584
218,2040,SSP5,7.761129196
218,2045,SSP5,9.065521267
218,2050,SSP5,10.42542524
218,2055,SSP5,11.9546581
218,2060,SSP5,13.54338488
218,2065,SSP5,15.19211393
218,2070,SSP5,17.19950063
218,2075,SSP5,19.45557302
218,2080,SSP5,21.15116718
218,2085,SSP5,23.54469244
218,2090,SSP5,26.25834887
218,2095,SSP5,27.53066583
218,2100,SSP5,29.31302477
818,2015,SSP5,NA
818,2020,SSP5,42.87365904
818,2025,SSP5,56.24192767
818,2030,SSP5,77.50908641
818,2035,SSP5,108.5229834
818,2040,SSP5,150.882785
818,2045,SSP5,203.9161347
818,2050,SSP5,266.9630465
818,2055,SSP5,337.3789319
818,2060,SSP5,416.7517646
818,2065,SSP5,508.6348824
818,2070,SSP5,614.9987182
818,2075,SSP5,724.6297826
818,2080,SSP5,840.6058998
818,2085,SSP5,971.0889037
818,2090,SSP5,1092.379028
818,2095,SSP5,1218.692724
818,2100,SSP5,1370.297223
232,2015,SSP5,NA
232,2020,SSP5,0
232,2025,SSP5,0
232,2030,SSP5,0
232,2035,SSP5,0
232,2040,SSP5,0
232,2045,SSP5,0
232,2050,SSP5,0
232,2055,SSP5,0
232,2060,SSP5,0
232,2065,SSP5,0
232,2070,SSP5,0
232,2075,SSP5,0
232,2080,SSP5,0
232,2085,SSP5,0
232,2090,SSP5,0
232,2095,SSP5,0
232,2100,SSP5,0
724,2015,SSP5,NA
724,2020,SSP5,-16.30442285
724,2025,SSP5,-19.63727047
724,2030,SSP5,-24.15743327
724,2035,SSP5,-30.30462727
724,2040,SSP5,-38.88061469
724,2045,SSP5,-48.1040462
724,2050,SSP5,-58.68779941
724,2055,SSP5,-71.5413696
724,2060,SSP5,-89.39980751
724,2065,SSP5,-109.7333595
724,2070,SSP5,-133.8411172
724,2075,SSP5,-163.7868632
724,2080,SSP5,-191.8610663
724,2085,SSP5,-221.9367592
724,2090,SSP5,-260.9452734
724,2095,SSP5,-293.996639
724,2100,SSP5,-327.7956993
233,2015,SSP5,NA
233,2020,SSP5,0.274637741
233,2025,SSP5,0.34976319
233,2030,SSP5,0.458156915
233,2035,SSP5,0.612824694
233,2040,SSP5,0.796144255
233,2045,SSP5,0.972004572
233,2050,SSP5,1.181370298
233,2055,SSP5,1.343583086
233,2060,SSP5,1.508118264
233,2065,SSP5,1.640716624
233,2070,SSP5,1.735298756
233,2075,SSP5,1.780940723
233,2080,SSP5,1.763983649
233,2085,SSP5,1.687224975
233,2090,SSP5,1.560898922
233,2095,SSP5,1.338697157
233,2100,SSP5,1.109431751
231,2015,SSP5,NA
231,2020,SSP5,1.434500124
231,2025,SSP5,1.739170452
231,2030,SSP5,2.135195047
231,2035,SSP5,2.514176418
231,2040,SSP5,2.63990307
231,2045,SSP5,2.049642789
231,2050,SSP5,-0.030297217
231,2055,SSP5,-4.459969912
231,2060,SSP5,-12.39533924
231,2065,SSP5,-25.52119989
231,2070,SSP5,-44.86950644
231,2075,SSP5,-72.47101947
231,2080,SSP5,-110.2867193
231,2085,SSP5,-165.5341648
231,2090,SSP5,-232.5891161
231,2095,SSP5,-317.5881952
231,2100,SSP5,-443.3748509
246,2015,SSP5,NA
246,2020,SSP5,-0.353915078
246,2025,SSP5,-0.408141441
246,2030,SSP5,-0.503233766
246,2035,SSP5,-0.615936099
246,2040,SSP5,-0.763765839
246,2045,SSP5,-0.938473842
246,2050,SSP5,-1.261295891
246,2055,SSP5,-1.628806756
246,2060,SSP5,-2.074361117
246,2065,SSP5,-2.732559392
246,2070,SSP5,-3.452188331
246,2075,SSP5,-4.308903077
246,2080,SSP5,-5.622982753
