year,countrycode,scenario,hdi.proj
2090,CIV,SSP5,NA
2095,CIV,SSP5,NA
2010,CMR,SSP5,0.459757227
2015,CMR,SSP5,0.489383901
2020,CMR,SSP5,0.523995918
2025,CMR,SSP5,0.556542211
2030,CMR,SSP5,0.587749831
2035,CMR,SSP5,0.618291
2040,CMR,SSP5,0.646953973
2045,CMR,SSP5,0.672334289
2050,CMR,SSP5,0.688624747
2055,CMR,SSP5,0.701722414
2060,CMR,SSP5,0.714140308
2065,CMR,SSP5,0.726620732
2070,CMR,SSP5,0.738365866
2075,CMR,SSP5,0.748461206
2080,CMR,SSP5,NA
2085,CMR,SSP5,NA
2090,CMR,SSP5,NA
2095,CMR,SSP5,NA
2010,COD,SSP5,0.284888614
2015,COD,SSP5,0.359741668
2020,COD,SSP5,0.456364146
2025,COD,SSP5,0.533773514
2030,COD,SSP5,0.589786431
2035,COD,SSP5,0.630201038
2040,COD,SSP5,0.661886083
2045,COD,SSP5,0.687633658
2050,COD,SSP5,0.702917213
2055,COD,SSP5,0.714066505
2060,COD,SSP5,0.724966301
2065,COD,SSP5,0.73544025
2070,COD,SSP5,0.744534595
2075,COD,SSP5,0.752142926
2080,COD,SSP5,NA
2085,COD,SSP5,NA
2090,COD,SSP5,NA
2095,COD,SSP5,NA
2010,COG,SSP5,0.519691883
2015,COG,SSP5,0.548294761
2020,COG,SSP5,0.591303124
2025,COG,SSP5,0.630339263
2030,COG,SSP5,0.662904326
2035,COG,SSP5,0.688557966
2040,COG,SSP5,0.710105336
2045,COG,SSP5,0.728044189
2050,COG,SSP5,0.736679117
2055,COG,SSP5,0.743091434
2060,COG,SSP5,0.749905638
2065,COG,SSP5,0.757556753
2070,COG,SSP5,0.765156531
2075,COG,SSP5,0.771742019
2080,COG,SSP5,NA
2085,COG,SSP5,NA
2090,COG,SSP5,NA
2095,COG,SSP5,NA
2010,COL,SSP5,0.66956129
2015,COL,SSP5,0.687551894
2020,COL,SSP5,0.707316527
2025,COL,SSP5,0.72584296
2030,COL,SSP5,0.743170346
2035,COL,SSP5,0.758066565
2040,COL,SSP5,0.77335261
2045,COL,SSP5,0.787176295
2050,COL,SSP5,0.79265792
2055,COL,SSP5,0.794867569
2060,COL,SSP5,0.796784083
2065,COL,SSP5,0.799226615
2070,COL,SSP5,0.802108527
2075,COL,SSP5,0.804773044
2080,COL,SSP5,NA
2085,COL,SSP5,NA
2090,COL,SSP5,NA
2095,COL,SSP5,NA
2010,COM,SSP5,0.419069916
2015,COM,SSP5,0.44236835
2020,COM,SSP5,0.469979965
2025,COM,SSP5,0.502852225
2030,COM,SSP5,0.535007081
2035,COM,SSP5,0.565587764
2040,COM,SSP5,0.595716464
2045,COM,SSP5,0.621840681
2050,COM,SSP5,0.642066171
2055,COM,SSP5,0.657627683
2060,COM,SSP5,0.671696001
2065,COM,SSP5,0.684580744
2070,COM,SSP5,0.696150929
2075,COM,SSP5,0.705804442
2080,COM,SSP5,NA
2085,COM,SSP5,NA
2090,COM,SSP5,NA
2095,COM,SSP5,NA
2010,CPV,SSP5,0.555753212
2015,CPV,SSP5,0.583581316
2020,CPV,SSP5,0.611896465
2025,CPV,SSP5,0.632796095
2030,CPV,SSP5,0.650493378
2035,CPV,SSP5,0.666615433
2040,CPV,SSP5,0.682877733
2045,CPV,SSP5,0.698221804
2050,CPV,SSP5,0.707389017
2055,CPV,SSP5,0.714858708
2060,CPV,SSP5,0.722398261
2065,CPV,SSP5,0.729949836
2070,CPV,SSP5,0.738639166
2075,CPV,SSP5,0.746869487
2080,CPV,SSP5,NA
2085,CPV,SSP5,NA
2090,CPV,SSP5,NA
2095,CPV,SSP5,NA
2010,CRI,SSP5,0.698494709
2015,CRI,SSP5,0.713051162
2020,CRI,SSP5,0.727719737
2025,CRI,SSP5,0.740953301
2030,CRI,SSP5,0.753279211
2035,CRI,SSP5,0.763731921
2040,CRI,SSP5,0.773698644
2045,CRI,SSP5,0.782476306
2050,CRI,SSP5,0.785419217
2055,CRI,SSP5,0.787515875
2060,CRI,SSP5,0.790448728
2065,CRI,SSP5,0.794132925
2070,CRI,SSP5,0.79812247
2075,CRI,SSP5,0.801659116
2080,CRI,SSP5,NA
2085,CRI,SSP5,NA
2090,CRI,SSP5,NA
2095,CRI,SSP5,NA
2010,CUB,SSP5,0.701238813
2015,CUB,SSP5,0.715857495
2020,CUB,SSP5,0.734338675
2025,CUB,SSP5,0.749205027
2030,CUB,SSP5,0.762086316
2035,CUB,SSP5,0.77220893
2040,CUB,SSP5,0.781295541
2045,CUB,SSP5,0.788177045
2050,CUB,SSP5,0.787779252
2055,CUB,SSP5,0.786399058
2060,CUB,SSP5,0.786522596
2065,CUB,SSP5,0.788293293
2070,CUB,SSP5,0.790817776
2075,CUB,SSP5,0.793088452
2080,CUB,SSP5,NA
2085,CUB,SSP5,NA
2090,CUB,SSP5,NA
2095,CUB,SSP5,NA
2010,CYP,SSP5,0.823590696
2015,CYP,SSP5,0.836989052
2020,CYP,SSP5,0.855236873
2025,CYP,SSP5,0.871908303
2030,CYP,SSP5,0.884712158
2035,CYP,SSP5,0.893640395
2040,CYP,SSP5,0.901002623
2045,CYP,SSP5,0.906165081
2050,CYP,SSP5,0.902765336
2055,CYP,SSP5,0.89789024
2060,CYP,SSP5,0.894591176
2065,CYP,SSP5,0.892665191
2070,CYP,SSP5,0.891354467
2075,CYP,SSP5,0.889791044
2080,CYP,SSP5,NA
2085,CYP,SSP5,NA
2090,CYP,SSP5,NA
2095,CYP,SSP5,NA
2010,CZE,SSP5,0.811754125
2015,CZE,SSP5,0.819221283
2020,CZE,SSP5,0.824949104
2025,CZE,SSP5,0.83050363
2030,CZE,SSP5,0.837544729
2035,CZE,SSP5,0.844992917
2040,CZE,SSP5,0.853002511
2045,CZE,SSP5,0.859599912
2050,CZE,SSP5,0.858217876
2055,CZE,SSP5,0.855486826
2060,CZE,SSP5,0.854230509
2065,CZE,SSP5,0.854740423
2070,CZE,SSP5,0.855794656
2075,CZE,SSP5,0.856608295
2080,CZE,SSP5,NA
2085,CZE,SSP5,NA
2090,CZE,SSP5,NA
2095,CZE,SSP5,NA
2010,DEU,SSP5,0.870538307
2015,DEU,SSP5,0.873746952
2020,DEU,SSP5,0.8775136
2025,DEU,SSP5,0.881905799
2030,DEU,SSP5,0.8871517
2035,DEU,SSP5,0.89234788
2040,DEU,SSP5,0.898205721
2045,DEU,SSP5,0.903117923
2050,DEU,SSP5,0.900200606
2055,DEU,SSP5,0.896258913
2060,DEU,SSP5,0.893996476
2065,DEU,SSP5,0.893430946
2070,DEU,SSP5,0.893428291
2075,DEU,SSP5,0.893042157
2080,DEU,SSP5,NA
2085,DEU,SSP5,NA
2090,DEU,SSP5,NA
2095,DEU,SSP5,NA
2010,DNK,SSP5,0.829079064
2015,DNK,SSP5,0.832112078
2020,DNK,SSP5,0.835859556
2025,DNK,SSP5,0.841650968
2030,DNK,SSP5,0.848225908
2035,DNK,SSP5,0.854536033
2040,DNK,SSP5,0.861067323
2045,DNK,SSP5,0.866322555
2050,DNK,SSP5,0.863962982
2055,DNK,SSP5,0.860403905
2060,DNK,SSP5,0.858263368
2065,DNK,SSP5,0.857659587
2070,DNK,SSP5,0.857682157
2075,DNK,SSP5,0.857456557
2080,DNK,SSP5,NA
2085,DNK,SSP5,NA
2090,DNK,SSP5,NA
2095,DNK,SSP5,NA
2010,DOM,SSP5,0.681435141
2015,DOM,SSP5,0.699871903
2020,DOM,SSP5,0.718716623
2025,DOM,SSP5,0.734640189
2030,DOM,SSP5,0.750317579
2035,DOM,SSP5,0.764769658
2040,DOM,SSP5,0.778210227
2045,DOM,SSP5,0.78947961
2050,DOM,SSP5,0.792260815
2055,DOM,SSP5,0.792611824
2060,DOM,SSP5,0.793697641
2065,DOM,SSP5,0.796158191
2070,DOM,SSP5,0.799353145
2075,DOM,SSP5,0.802237749
2080,DOM,SSP5,NA
2085,DOM,SSP5,NA
2090,DOM,SSP5,NA
2095,DOM,SSP5,NA
2010,DZA,SSP5,0.666018251
2015,DZA,SSP5,0.683762297
2020,DZA,SSP5,0.701071257
2025,DZA,SSP5,0.719465046
2030,DZA,SSP5,0.73902871
2035,DZA,SSP5,0.758031226
2040,DZA,SSP5,0.77628488
2045,DZA,SSP5,0.791622818
2050,DZA,SSP5,0.797882535
2055,DZA,SSP5,0.800976796
2060,DZA,SSP5,0.803751882
2065,DZA,SSP5,0.80655946
2070,DZA,SSP5,0.809267621
2075,DZA,SSP5,0.811773481
2080,DZA,SSP5,NA
2085,DZA,SSP5,NA
2090,DZA,SSP5,NA
2095,DZA,SSP5,NA
2010,ECU,SSP5,0.676412441
2015,ECU,SSP5,0.694807076
2020,ECU,SSP5,0.717944503
2025,ECU,SSP5,0.740682649
2030,ECU,SSP5,0.761117432
2035,ECU,SSP5,0.777855363
2040,ECU,SSP5,0.793623742
2045,ECU,SSP5,0.80704354
2050,ECU,SSP5,0.811926867
2055,ECU,SSP5,0.813644287
2060,ECU,SSP5,0.815319655
2065,ECU,SSP5,0.81730969
2070,ECU,SSP5,0.819852457
2075,ECU,SSP5,0.822509159
2080,ECU,SSP5,NA
2085,ECU,SSP5,NA
2090,ECU,SSP5,NA
2095,ECU,SSP5,NA
2010,EGY,SSP5,0.628466881
2015,EGY,SSP5,0.651885402
2020,EGY,SSP5,0.676320094
2025,EGY,SSP5,0.699413119
2030,EGY,SSP5,0.722072053
2035,EGY,SSP5,0.742878862
2040,EGY,SSP5,0.762130631
2045,EGY,SSP5,0.7782425
2050,EGY,SSP5,0.785210933
2055,EGY,SSP5,0.788930144
2060,EGY,SSP5,0.792321249
2065,EGY,SSP5,0.795561505
2070,EGY,SSP5,0.798518075
2075,EGY,SSP5,0.801094117
2080,EGY,SSP5,NA
2085,EGY,SSP5,NA
2090,EGY,SSP5,NA
2095,EGY,SSP5,NA
2010,ESP,SSP5,0.791864625
2015,ESP,SSP5,0.80450431
2020,ESP,SSP5,0.820897146
2025,ESP,SSP5,0.837497466
2030,ESP,SSP5,0.852459418
2035,ESP,SSP5,0.865003301
2040,ESP,SSP5,0.875759063
2045,ESP,SSP5,0.884188604
2050,ESP,SSP5,0.884095371
2055,ESP,SSP5,0.88241637
2060,ESP,SSP5,0.881773178
2065,ESP,SSP5,0.882265169
2070,ESP,SSP5,0.883066858
2075,ESP,SSP5,0.883245199
2080,ESP,SSP5,NA
2085,ESP,SSP5,NA
2090,ESP,SSP5,NA
2095,ESP,SSP5,NA
2010,EST,SSP5,0.782566055
2015,EST,SSP5,0.791723807
2020,EST,SSP5,0.801926327
2025,EST,SSP5,0.813052193
2030,EST,SSP5,0.822504458
2035,EST,SSP5,0.829689521
2040,EST,SSP5,0.835829629
2045,EST,SSP5,0.840256071
2050,EST,SSP5,0.837514501
2055,EST,SSP5,0.834300608
2060,EST,SSP5,0.832965093
2065,EST,SSP5,0.833387245
2070,EST,SSP5,0.834435138
2075,EST,SSP5,0.835231257
2080,EST,SSP5,NA
2085,EST,SSP5,NA
2090,EST,SSP5,NA
2095,EST,SSP5,NA
2010,ETH,SSP5,0.358378854
2015,ETH,SSP5,0.406497135
2020,ETH,SSP5,0.454831468
2025,ETH,SSP5,0.489763739
2030,ETH,SSP5,0.522942594
2035,ETH,SSP5,0.554702313
2040,ETH,SSP5,0.586146505
2045,ETH,SSP5,0.616199198
2050,ETH,SSP5,0.637913726
2055,ETH,SSP5,0.656566377
2060,ETH,SSP5,0.674325957
2065,ETH,SSP5,0.691418164
2070,ETH,SSP5,0.707082949
2075,ETH,SSP5,0.721805845
2080,ETH,SSP5,NA
2085,ETH,SSP5,NA
2090,ETH,SSP5,NA
2095,ETH,SSP5,NA
2010,FIN,SSP5,0.85651384
2015,FIN,SSP5,0.861473526
2020,FIN,SSP5,0.867821986
2025,FIN,SSP5,0.874749631
2030,FIN,SSP5,0.881535721
2035,FIN,SSP5,0.886841606
2040,FIN,SSP5,0.891871604
2045,FIN,SSP5,0.895419156
2050,FIN,SSP5,0.890917405
2055,FIN,SSP5,0.885054085
2060,FIN,SSP5,0.880925917
2065,FIN,SSP5,0.878418932
2070,FIN,SSP5,0.876728382
2075,FIN,SSP5,0.874701059
2080,FIN,SSP5,NA
2085,FIN,SSP5,NA
2090,FIN,SSP5,NA
2095,FIN,SSP5,NA
2010,FRA,SSP5,0.825741284
2015,FRA,SSP5,0.835500436
2020,FRA,SSP5,0.850012626
2025,FRA,SSP5,0.865340936
2030,FRA,SSP5,0.879087611
2035,FRA,SSP5,0.890129328
2040,FRA,SSP5,0.899672159
2045,FRA,SSP5,0.906794916
2050,FRA,SSP5,0.904967146
2055,FRA,SSP5,0.901339566
2060,FRA,SSP5,0.898692733
2065,FRA,SSP5,0.897235494
2070,FRA,SSP5,0.896222708
2075,FRA,SSP5,0.894798895
2080,FRA,SSP5,NA
2085,FRA,SSP5,NA
2090,FRA,SSP5,NA
2095,FRA,SSP5,NA
2010,GAB,SSP5,0.611718505
2015,GAB,SSP5,0.639607868
2020,GAB,SSP5,0.660976536
2025,GAB,SSP5,0.678659249
2030,GAB,SSP5,0.695884337
2035,GAB,SSP5,0.712489047
2040,GAB,SSP5,0.728278561
2045,GAB,SSP5,0.742237678
2050,GAB,SSP5,0.747750567
2055,GAB,SSP5,0.751983493
2060,GAB,SSP5,0.757159293
2065,GAB,SSP5,0.762804151
2070,GAB,SSP5,0.768585664
2075,GAB,SSP5,0.773699549
2080,GAB,SSP5,NA
2085,GAB,SSP5,NA
2090,GAB,SSP5,NA
2095,GAB,SSP5,NA
2010,GBR,SSP5,0.825909974
2015,GBR,SSP5,0.836377039
2020,GBR,SSP5,0.85114307
2025,GBR,SSP5,0.867398653
2030,GBR,SSP5,0.88217985
2035,GBR,SSP5,0.894410167
2040,GBR,SSP5,0.905259969
2045,GBR,SSP5,0.913588771
2050,GBR,SSP5,0.912919464
2055,GBR,SSP5,0.910110177
2060,GBR,SSP5,0.908359256
2065,GBR,SSP5,0.907963977
2070,GBR,SSP5,0.90794345
2075,GBR,SSP5,0.907420024
2080,GBR,SSP5,NA
2085,GBR,SSP5,NA
2090,GBR,SSP5,NA
2095,GBR,SSP5,NA
2010,GEO,SSP5,0.711046212
2015,GEO,SSP5,0.742623313
2020,GEO,SSP5,0.79204025
2025,GEO,SSP5,0.826021652
2030,GEO,SSP5,0.843095586
2035,GEO,SSP5,0.850324541
2040,GEO,SSP5,0.854586991
2045,GEO,SSP5,0.857841608
2050,GEO,SSP5,0.854923892
2055,GEO,SSP5,0.852220083
2060,GEO,SSP5,0.851827329
2065,GEO,SSP5,0.852866538
2070,GEO,SSP5,0.854357846
2075,GEO,SSP5,0.85532309
2080,GEO,SSP5,NA
2085,GEO,SSP5,NA
2090,GEO,SSP5,NA
2095,GEO,SSP5,NA
2010,GHA,SSP5,0.500195088
2015,GHA,SSP5,0.531050939
2020,GHA,SSP5,0.562332177
2025,GHA,SSP5,0.591059596
2030,GHA,SSP5,0.621257176
2035,GHA,SSP5,0.651194748
2040,GHA,SSP5,0.680137964
2045,GHA,SSP5,0.70686345
2050,GHA,SSP5,0.72380052
2055,GHA,SSP5,0.736995536
2060,GHA,SSP5,0.749017657
2065,GHA,SSP5,0.759874467
2070,GHA,SSP5,0.769276093
2075,GHA,SSP5,0.77675784
2080,GHA,SSP5,NA
2085,GHA,SSP5,NA
2090,GHA,SSP5,NA
2095,GHA,SSP5,NA
2010,GIN,SSP5,0.337906837
2015,GIN,SSP5,0.376325644
2020,GIN,SSP5,0.416133917
2025,GIN,SSP5,0.455504621
2030,GIN,SSP5,0.496580146
2035,GIN,SSP5,0.537062457
2040,GIN,SSP5,0.576326027
2045,GIN,SSP5,0.611603747
2050,GIN,SSP5,0.636842789
2055,GIN,SSP5,0.65704328
2060,GIN,SSP5,0.674781773
2065,GIN,SSP5,0.690555846
2070,GIN,SSP5,0.704486902
2075,GIN,SSP5,0.716257003
2080,GIN,SSP5,NA
2085,GIN,SSP5,NA
2090,GIN,SSP5,NA
2095,GIN,SSP5,NA
2010,GMB,SSP5,0.447173986
2015,GMB,SSP5,0.489432542
2020,GMB,SSP5,0.529360243
2025,GMB,SSP5,0.563316507
2030,GMB,SSP5,0.594924983
2035,GMB,SSP5,0.623004923
2040,GMB,SSP5,0.648853307
2045,GMB,SSP5,0.672103801
2050,GMB,SSP5,0.686363041
2055,GMB,SSP5,0.698052669
2060,GMB,SSP5,0.709023181
2065,GMB,SSP5,0.719313523
2070,GMB,SSP5,0.728374911
2075,GMB,SSP5,0.735744334
2080,GMB,SSP5,NA
2085,GMB,SSP5,NA
2090,GMB,SSP5,NA
2095,GMB,SSP5,NA
2010,GNB,SSP5,0.346902886
2015,GNB,SSP5,0.38658651
2020,GNB,SSP5,0.425035562
2025,GNB,SSP5,0.460207959
2030,GNB,SSP5,0.493465154
2035,GNB,SSP5,0.525345446
2040,GNB,SSP5,0.55588426
2045,GNB,SSP5,0.584341045
2050,GNB,SSP5,0.605112776
2055,GNB,SSP5,0.622842983
2060,GNB,SSP5,0.640248932
2065,GNB,SSP5,0.656756772
2070,GNB,SSP5,0.671190764
2075,GNB,SSP5,0.683349968
2080,GNB,SSP5,NA
2085,GNB,SSP5,NA
2090,GNB,SSP5,NA
2095,GNB,SSP5,NA
2010,GNQ,SSP5,0.597788941
2015,GNQ,SSP5,0.629528977
2020,GNQ,SSP5,0.654484827
2025,GNQ,SSP5,0.672610903
2030,GNQ,SSP5,0.689682782
2035,GNQ,SSP5,0.706209249
2040,GNQ,SSP5,0.72093046
2045,GNQ,SSP5,0.736505449
2050,GNQ,SSP5,0.74362557
2055,GNQ,SSP5,0.748347211
2060,GNQ,SSP5,0.753442028
2065,GNQ,SSP5,0.758757813
2070,GNQ,SSP5,0.764052314
2075,GNQ,SSP5,0.768407026
2080,GNQ,SSP5,NA
2085,GNQ,SSP5,NA
2090,GNQ,SSP5,NA
2095,GNQ,SSP5,NA
2010,GRC,SSP5,0.791978358
2015,GRC,SSP5,0.803461756
2020,GRC,SSP5,0.817632433
2025,GRC,SSP5,0.832456825
2030,GRC,SSP5,0.846946508
2035,GRC,SSP5,0.85883203
2040,GRC,SSP5,0.869500769
2045,GRC,SSP5,0.877511038
2050,GRC,SSP5,0.876649276
2055,GRC,SSP5,0.873853388
2060,GRC,SSP5,0.871944045
2065,GRC,SSP5,0.871188768
2070,GRC,SSP5,0.870738392
2075,GRC,SSP5,0.869870902
2080,GRC,SSP5,NA
2085,GRC,SSP5,NA
2090,GRC,SSP5,NA
2095,GRC,SSP5,NA
2010,GTM,SSP5,0.548493635
2015,GTM,SSP5,0.572651478
2020,GTM,SSP5,0.598825926
2025,GTM,SSP5,0.623544332
2030,GTM,SSP5,0.645880727
2035,GTM,SSP5,0.66530823
2040,GTM,SSP5,0.683296511
2045,GTM,SSP5,0.698341574
2050,GTM,SSP5,0.706234716
2055,GTM,SSP5,0.711800452
2060,GTM,SSP5,0.717633498
2065,GTM,SSP5,0.723750371
2070,GTM,SSP5,0.729976248
2075,GTM,SSP5,0.735714885
2080,GTM,SSP5,NA
2085,GTM,SSP5,NA
2090,GTM,SSP5,NA
2095,GTM,SSP5,NA
2010,GUY,SSP5,0.607760811
2015,GUY,SSP5,0.617138978
2020,GUY,SSP5,0.630596673
2025,GUY,SSP5,0.646616067
2030,GUY,SSP5,0.664270866
2035,GUY,SSP5,0.681446555
2040,GUY,SSP5,0.698023436
2045,GUY,SSP5,0.712139629
2050,GUY,SSP5,0.719081235
2055,GUY,SSP5,0.723416087
2060,GUY,SSP5,0.727716419
2065,GUY,SSP5,0.731926341
2070,GUY,SSP5,0.735648527
2075,GUY,SSP5,0.738512573
2080,GUY,SSP5,NA
2085,GUY,SSP5,NA
2090,GUY,SSP5,NA
2095,GUY,SSP5,NA
2010,HKG,SSP5,0.865137927
2015,HKG,SSP5,0.876039104
2020,HKG,SSP5,0.887454504
2025,HKG,SSP5,0.897812735
2030,HKG,SSP5,0.908293311
2035,HKG,SSP5,0.917921836
2040,HKG,SSP5,0.927239677
2045,HKG,SSP5,0.934265863
2050,HKG,SSP5,0.932388495
2055,HKG,SSP5,0.928536237
2060,HKG,SSP5,0.925798969
2065,HKG,SSP5,0.92427614
2070,HKG,SSP5,0.922999555
2075,HKG,SSP5,0.921190678
2080,HKG,SSP5,NA
2085,HKG,SSP5,NA
2090,HKG,SSP5,NA
2095,HKG,SSP5,NA
2010,HND,SSP5,0.556806628
2015,HND,SSP5,0.579768003
2020,HND,SSP5,0.605539702
2025,HND,SSP5,0.630305018
2030,HND,SSP5,0.652671664
2035,HND,SSP5,0.672535078
2040,HND,SSP5,0.691107103
2045,HND,SSP5,0.707153238
2050,HND,SSP5,0.715769484
2055,HND,SSP5,0.72194073
2060,HND,SSP5,0.727932322
2065,HND,SSP5,0.734960142
2070,HND,SSP5,0.741894178
2075,HND,SSP5,0.747534823
2080,HND,SSP5,NA
2085,HND,SSP5,NA
2090,HND,SSP5,NA
2095,HND,SSP5,NA
2010,HRV,SSP5,0.762122598
2015,HRV,SSP5,0.774977387
2020,HRV,SSP5,0.787643347
2025,HRV,SSP5,0.799797834
2030,HRV,SSP5,0.810823324
2035,HRV,SSP5,0.819839046
2040,HRV,SSP5,0.827798898
2045,HRV,SSP5,0.833942253
2050,HRV,SSP5,0.832726324
2055,HRV,SSP5,0.830373699
2060,HRV,SSP5,0.829768377
2065,HRV,SSP5,0.830671133
2070,HRV,SSP5,0.832252297
2075,HRV,SSP5,0.833530995
2080,HRV,SSP5,NA
2085,HRV,SSP5,NA
2090,HRV,SSP5,NA
2095,HRV,SSP5,NA
2010,HTI,SSP5,0.440559313
2015,HTI,SSP5,0.472797858
2020,HTI,SSP5,0.513781
2025,HTI,SSP5,0.554949014
2030,HTI,SSP5,0.594881668
2035,HTI,SSP5,0.630315301
2040,HTI,SSP5,0.66222513
2045,HTI,SSP5,0.688537271
2050,HTI,SSP5,0.705359813
2055,HTI,SSP5,0.719095165
2060,HTI,SSP5,0.731753453
2065,HTI,SSP5,0.742725172
2070,HTI,SSP5,0.751800743
2075,HTI,SSP5,0.758534025
2080,HTI,SSP5,NA
2085,HTI,SSP5,NA
2090,HTI,SSP5,NA
2095,HTI,SSP5,NA
2010,HUN,SSP5,0.75610969
2015,HUN,SSP5,0.766645798
2020,HUN,SSP5,0.779456463
2025,HUN,SSP5,0.792906542
2030,HUN,SSP5,0.804746347
2035,HUN,SSP5,0.81416941
2040,HUN,SSP5,0.822546701
2045,HUN,SSP5,0.829076618
2050,HUN,SSP5,0.828085439
2055,HUN,SSP5,0.825870991
2060,HUN,SSP5,0.825090824
2065,HUN,SSP5,0.82568639
2070,HUN,SSP5,0.826851106
2075,HUN,SSP5,0.827850389
2080,HUN,SSP5,NA
2085,HUN,SSP5,NA
2090,HUN,SSP5,NA
2095,HUN,SSP5,NA
2010,IDN,SSP5,0.604807604
2015,IDN,SSP5,0.629470101
2020,IDN,SSP5,0.665427627
2025,IDN,SSP5,0.6974576
2030,IDN,SSP5,0.723522641
2035,IDN,SSP5,0.743719077
2040,IDN,SSP5,0.761917956
2045,IDN,SSP5,0.776717632
2050,IDN,SSP5,0.782456813
2055,IDN,SSP5,0.785154351
2060,IDN,SSP5,0.788208723
2065,IDN,SSP5,0.792040387
2070,IDN,SSP5,0.796169802
2075,IDN,SSP5,0.79975614
2080,IDN,SSP5,NA
2085,IDN,SSP5,NA
2090,IDN,SSP5,NA
2095,IDN,SSP5,NA
2010,IND,SSP5,0.538081667
2015,IND,SSP5,0.576674774
2020,IND,SSP5,0.624697075
2025,IND,SSP5,0.665724255
2030,IND,SSP5,0.698409423
2035,IND,SSP5,0.724590563
2040,IND,SSP5,0.746548177
2045,IND,SSP5,0.76312834
2050,IND,SSP5,0.769274966
2055,IND,SSP5,0.771803708
2060,IND,SSP5,0.774722281
2065,IND,SSP5,0.778529367
2070,IND,SSP5,0.782614762
2075,IND,SSP5,0.786057692
2080,IND,SSP5,NA
2085,IND,SSP5,NA
2090,IND,SSP5,NA
2095,IND,SSP5,NA
2010,IRL,SSP5,0.851221491
2015,IRL,SSP5,0.8597003
2020,IRL,SSP5,0.869994818
2025,IRL,SSP5,0.882559816
2030,IRL,SSP5,0.894408451
2035,IRL,SSP5,0.90410077
2040,IRL,SSP5,0.912309008
2045,IRL,SSP5,0.918183629
2050,IRL,SSP5,0.915517009
2055,IRL,SSP5,0.911182546
2060,IRL,SSP5,0.908183729
2065,IRL,SSP5,0.906568376
2070,IRL,SSP5,0.905328155
2075,IRL,SSP5,0.903679943
2080,IRL,SSP5,NA
2085,IRL,SSP5,NA
2090,IRL,SSP5,NA
2095,IRL,SSP5,NA
2010,IRN,SSP5,0.671795855
2015,IRN,SSP5,0.696263294
2020,IRN,SSP5,0.717800311
2025,IRN,SSP5,0.734834566
2030,IRN,SSP5,0.750598151
2035,IRN,SSP5,0.76563552
2040,IRN,SSP5,0.781175438
2045,IRN,SSP5,0.794807778
2050,IRN,SSP5,0.800020372
2055,IRN,SSP5,0.802457171
2060,IRN,SSP5,0.805385
2065,IRN,SSP5,0.809438218
2070,IRN,SSP5,0.813975866
2075,IRN,SSP5,0.818103638
2080,IRN,SSP5,NA
2085,IRN,SSP5,NA
2090,IRN,SSP5,NA
2095,IRN,SSP5,NA
2010,IRQ,SSP5,0.600225882
2015,IRQ,SSP5,0.632084392
2020,IRQ,SSP5,0.681790075
2025,IRQ,SSP5,0.722766439
2030,IRQ,SSP5,0.75122383
2035,IRQ,SSP5,0.769798701
2040,IRQ,SSP5,0.783004977
2045,IRQ,SSP5,0.792122027
2050,IRQ,SSP5,0.793163567
2055,IRQ,SSP5,0.792926348
2060,IRQ,SSP5,0.794318548
2065,IRQ,SSP5,0.797255723
2070,IRQ,SSP5,0.800734001
2075,IRQ,SSP5,0.803793236
2080,IRQ,SSP5,NA
2085,IRQ,SSP5,NA
2090,IRQ,SSP5,NA
2095,IRQ,SSP5,NA
2010,ISL,SSP5,0.860691715
2015,ISL,SSP5,0.868659898
2020,ISL,SSP5,0.880410107
2025,ISL,SSP5,0.893558876
2030,ISL,SSP5,0.905636698
2035,ISL,SSP5,0.915672001
2040,ISL,SSP5,0.924704621
2045,ISL,SSP5,0.931661032
2050,ISL,SSP5,0.929906416
2055,ISL,SSP5,0.926681162
2060,ISL,SSP5,0.924656445
2065,ISL,SSP5,0.923845103
2070,ISL,SSP5,0.923399024
2075,ISL,SSP5,0.922226957
2080,ISL,SSP5,NA
2085,ISL,SSP5,NA
2090,ISL,SSP5,NA
2095,ISL,SSP5,NA
2010,ISR,SSP5,0.815650936
2015,ISR,SSP5,0.819533067
2020,ISR,SSP5,0.82144619
2025,ISR,SSP5,0.824660074
2030,ISR,SSP5,0.829928037
2035,ISR,SSP5,0.835609119
2040,ISR,SSP5,0.841777903
2045,ISR,SSP5,0.846458181
2050,ISR,SSP5,0.843305944
2055,ISR,SSP5,0.838866855
2060,ISR,SSP5,0.836298779
2065,ISR,SSP5,0.835586891
2070,ISR,SSP5,0.836017294
2075,ISR,SSP5,0.83662517
2080,ISR,SSP5,NA
2085,ISR,SSP5,NA
2090,ISR,SSP5,NA
2095,ISR,SSP5,NA
2010,ITA,SSP5,0.805678768
2015,ITA,SSP5,0.815413294
2020,ITA,SSP5,0.831767266
2025,ITA,SSP5,0.85012482
2030,ITA,SSP5,0.86626644
2035,ITA,SSP5,0.879109438
2040,ITA,SSP5,0.889571855
2045,ITA,SSP5,0.897396003
2050,ITA,SSP5,0.896311054
2055,ITA,SSP5,0.893393363
2060,ITA,SSP5,0.891622017
2065,ITA,SSP5,0.891189574
2070,ITA,SSP5,0.891309332
2075,ITA,SSP5,0.891021567
2080,ITA,SSP5,NA
2085,ITA,SSP5,NA
2090,ITA,SSP5,NA
2095,ITA,SSP5,NA
