"","scenario","country or area","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"668","SSP4","MYS",26.598,27.241,27.895,28.558,29.232,29.913,30.604,31.304,32.013,32.729,33.454,34.271,35.104,35.944,36.794,37.652,38.519,39.391,40.271,41.158,42.044,42.807,43.574,44.345,45.119,45.893,46.671,47.45,48.232,49.012,49.794,50.576,51.814,53.109,54.402,55.688,56.969,58.237,59.496,60.742,61.977,62.922,63.856,64.78,65.694,66.594,67.483,68.36,69.225,70.075,70.57181627,71.05801352,71.5254216,71.99522262,72.45781436,72.91243343,73.34626652,73.78665462,74.20611266,74.61683585,75.02861061,75.42799545,75.82256422,76.20682288,76.57711845,76.94068627,77.30008709,77.64706414,77.97590619,78.29461657,78.60865783,78.91447347,79.21363949,79.50814585,79.80717578,80.09683619,80.3874263,80.66426503,80.93467757,81.19979096,81.44857731,81.69081573,81.92887619,82.16222478,82.38686095,82.61890905,82.84323282,83.0646436,83.27835619,83.48864882,83.69285278,83.88323646,84.06950285,84.24985895,84.42653798,84.59266414,84.75684336,84.91405014,85.06913143,85.4033076,85.69778732,86.00424571,86.31818479,86.60527544,86.91172932,87.20352479,87.50447551,87.79094864,88.07612547,88.34151241,88.60021838,88.85394417,89.10514872,89.34792913,89.5873803,89.8236481,90.05668922,90.28613313,90.51153042,90.73407874,90.95196792,91.16507505,91.37254128,91.5775147,91.78164614,91.98199208,92.17967532,92.37333267,92.56211541,92.77195442,92.97644367,93.17719502,93.37158492,93.58359859,93.78940296,93.99982713,94.20331231,94.40109334,94.57917892,94.7517259,94.91881939
"669","SSP4","MDV",11.173,11.23,11.288,11.345,11.404,11.458,11.393,11.336,11.516,11.698,11.893,12.842,13.858,14.936,16.085,17.304,18.596,19.958,20.978,21.607,22.25,22.905,23.574,24.257,24.954,25.491,25.57,25.648,25.727,25.806,25.84,25.776,25.713,25.649,25.586,25.638,26.008,26.379,26.755,27.134,27.706,28.859,30.042,31.252,32.49,33.75,34.794,35.2,35.61,36.021,36.63989022,37.26285211,37.88521024,38.51597251,39.13709873,39.7637532,40.40194183,41.04328283,41.66436177,42.30068549,42.94702039,43.56724493,44.18830844,44.8378389,45.49699315,46.13730071,46.78873114,47.43809418,48.07656023,48.72585991,49.35905653,49.99255498,50.64544923,51.29093317,51.92487814,52.55622551,53.19251382,53.82098487,54.45463676,55.06322222,55.66504804,56.25543315,56.83792632,57.42314518,58.00184067,58.57088748,59.14032338,59.6912437,60.25523302,60.81950292,61.37393199,61.91248106,62.44556368,62.9716306,63.49201953,64.01208434,64.53141692,65.04039255,65.53424334,66.02473131,66.51932621,67.01143128,67.47839354,67.95236735,68.41086688,68.86674964,69.29377783,69.71924669,70.14082906,70.55390575,70.97168294,71.39028882,71.79073227,72.19257696,72.59208948,72.97394609,73.35185221,73.72104065,74.07763113,74.4320586,74.79294288,75.13697043,75.48259152,75.81452572,76.13607466,76.44040668,76.75295084,77.05802055,77.35731933,77.65998231,77.93994952,78.21215539,78.48657381,78.75490288,79.01665013,79.27332109,79.52092881,79.76256027,80.00125276,80.24254375,80.46290459
"670","SSP4","MLI",11.066,11.361,11.662,11.97,12.286,12.608,12.938,13.274,13.619,13.971,14.33,14.697,15.072,15.454,15.845,16.244,16.651,17.083,17.54,18.007,18.484,18.97,19.466,19.972,20.488,21.013,21.548,22.069,22.482,22.899,23.322,23.751,24.186,24.624,25.069,25.519,25.975,26.434,26.948,27.646,28.356,29.075,29.806,30.547,31.3,32.06,32.832,33.612,34.403,35.2,35.66445789,36.12257234,36.57875654,37.04004565,37.5034207,37.97352378,38.43497967,38.88809545,39.34151862,39.79359156,40.23730898,40.66122071,41.07943117,41.49539715,41.90369065,42.31192309,42.71371465,43.12003936,43.5140694,43.90072729,44.28713424,44.6715742,45.05193608,45.43248276,45.80626184,46.18179208,46.55722589,46.9375075,47.31037717,47.67503653,48.03711225,48.4030597,48.75071843,49.1087675,49.46972832,49.83274318,50.19547613,50.56158365,50.92470318,51.26131966,51.58854476,51.92790468,52.27301695,52.61454842,52.96539174,53.29640033,53.62546718,53.96788017,54.32226029,54.65323976,54.9791909,55.28779354,55.5912947,55.90990577,56.22279442,56.53486917,56.83973901,57.14684971,57.44776834,57.74753747,58.05146803,58.35553752,58.66467542,58.9754864,59.27598763,59.56841357,59.85993756,60.15432273,60.44940524,60.7362941,61.03593688,61.33070861,61.61007363,61.88580209,62.16709816,62.43949097,62.71792237,62.99351047,63.27558276,63.53875261,63.82287976,64.12112515,64.41073127,64.70202819,64.98535852,65.25975209,65.53552414,65.79169517,66.05715213,66.30567255,66.54426745
"671","SSP4","MLT",90.129,90.069,90.008,89.948,89.886,89.825,89.764,89.702,89.682,89.69,89.699,89.708,89.716,89.725,89.734,89.742,89.751,89.76,89.768,89.777,89.785,89.794,89.803,89.811,89.82,89.828,89.907,90.028,90.147,90.265,90.381,90.497,90.611,90.723,90.835,90.946,91.181,91.492,91.793,92.085,92.368,92.641,92.905,93.16,93.407,93.645,93.784,93.857,93.929,94.001,94.16445754,94.32410071,94.48011692,94.63255442,94.78051517,94.94708681,95.10856152,95.26494532,95.41802804,95.56531644,95.70776636,95.84589731,95.97983915,96.10940725,96.23540491,96.35643009,96.47412182,96.58875383,96.68419271,96.78595273,96.88496129,97.02096502,97.15402308,97.28189046,97.40934313,97.53113889,97.64751534,97.76302626,97.87318469,97.98188444,98.08530726,98.18715212,98.28360302,98.37824958,98.4675831,98.55203903,98.63191744,98.7075478,98.77898777,98.84650942,98.91023157,98.9706805,99.02759619,99.08163148,99.1326019,99.18079265,99.22627573,99.26921544,99.30983172,99.34824861,99.3844753,99.4187452,99.43708098,99.45488798,99.47209874,99.48875114,99.50491417,99.52057581,99.53576781,99.55050434,99.56474446,99.57850638,99.59186419,99.60481285,99.61733116,99.62944021,99.64117687,99.6525608,99.66359227,99.67423868,99.6845841,99.69456555,99.70424928,99.71362443,99.72267047,99.73147951,99.7400124,99.74825909,99.75624929,99.76399356,99.7714855,99.7787491,99.78576424,99.79256908,99.79915682,99.80553015,99.81170067,99.81768042,99.82348195,99.82909149,99.83451686
"672","SSP4","MHL",35.584,36.959,38.358,39.776,41.214,42.663,44.126,45.6,48.229,50.861,53.492,56.103,58.685,61.212,61.093,60.632,60.168,59.704,59.237,58.769,58.298,58.826,59.614,60.396,61.175,61.945,62.711,63.47,64.224,64.714,65.054,65.392,65.728,66.063,66.396,66.727,67.058,67.385,67.712,68.053,68.58,69.101,69.618,70.13,70.637,71.138,71.635,72.126,72.613,73.093,73.4874437,73.87178448,74.23727304,74.59599547,74.96262725,75.32215139,75.66864291,76.00825335,76.328382,76.6388246,76.97232437,77.28677798,77.59237081,77.8967362,78.17847772,78.452271,78.72933954,78.99946109,79.25641722,79.50852038,79.75273623,79.99224494,80.23153357,80.4548447,80.68072236,80.90206457,81.1188009,81.32596291,81.52802128,81.72551936,81.9123933,82.09443837,82.27022183,82.44381269,82.63576561,82.82380286,83.00805975,83.18363541,83.35718946,83.52477493,83.68954476,83.84033547,83.98740505,84.13179881,84.27360886,84.41139498,84.54950161,84.6824206,84.81266554,84.94125543,85.06771435,85.38683803,85.6809154,85.99001275,86.30494386,86.59193365,86.89776532,87.19084859,87.45758393,87.73322978,88.02054988,88.2899671,88.54866887,88.8039483,89.05548792,89.30024678,89.54040928,89.76106071,89.97728007,90.19090588,90.40256737,90.6200729,90.83208162,91.03918321,91.24932325,91.45582214,91.65826346,91.86265127,92.06258329,92.25834898,92.45057638,92.66282689,92.87016907,93.07237659,93.2696089,93.48353022,93.69227064,93.90541709,94.09743817,94.29792083,94.49183326
"673","SSP4","MRT",6.88,7.435,8.031,8.671,9.357,10.09,10.874,11.712,12.606,13.554,14.564,15.636,16.773,17.971,19.237,20.569,21.971,23.327,24.627,25.975,27.371,28.81,30.295,31.822,33.391,34.994,36.634,38.305,39.57,39.447,39.323,39.199,39.075,38.952,38.829,38.705,38.582,38.459,38.337,38.214,38.091,38.616,39.48,40.351,41.229,42.111,42.998,43.89,44.788,45.686,46.39534547,47.10400881,47.78257759,48.48513606,49.19515643,49.8838128,50.57632402,51.27860236,51.95309236,52.63140339,53.31157746,53.98089718,54.65147425,55.29421348,55.93314405,56.57508561,57.20578209,57.84088471,58.46655674,59.0795866,59.67659106,60.2780801,60.86931691,61.46090442,62.02583853,62.59097672,63.15001324,63.70345856,64.257636,64.79774773,65.3243703,65.85329838,66.37043306,66.87562557,67.35697612,67.83598332,68.31319852,68.80865545,69.28119761,69.74632286,70.2074591,70.65834914,71.11369634,71.55405316,72.00181467,72.43982368,72.86584397,73.27816324,73.69227087,74.08876421,74.46681098,74.84357568,75.20726793,75.56078298,75.90499202,76.2346774,76.55610603,76.89307069,77.22285959,77.53716018,77.8433789,78.13547263,78.41835752,78.70690337,78.98524812,79.25861651,79.51555981,79.78740459,80.0395421,80.29118699,80.54359377,80.77885301,81.01815988,81.25592577,81.47710423,81.69525196,81.89758039,82.09398493,82.2873605,82.47847733,82.67123166,82.8605956,83.04297768,83.21493834,83.38475432,83.55176151,83.71447441,83.86578553,84.00882191,84.15381424,84.29519298
"674","SSP4","MUS",35.111,35.829,36.555,37.286,38.025,38.767,39.516,40.269,41.028,41.79,42.556,43.326,44.1,43.881,43.662,43.443,43.224,43.005,42.787,42.569,42.351,42.134,41.917,41.701,42.012,42.325,42.639,42.953,43.269,43.584,43.9,43.777,43.653,43.53,43.407,43.284,43.161,43.038,42.916,42.793,42.67,42.559,42.447,42.335,42.223,42.112,42,41.889,41.777,41.666,42.1793161,42.71031173,43.23472597,43.74677097,44.25524266,44.77018744,45.28498221,45.78551373,46.28421687,46.78411854,47.29245829,47.80936697,48.31760303,48.81891437,49.33312139,49.84620988,50.37736496,50.91974953,51.44342925,51.97242686,52.49982767,53.04279959,53.56508025,54.08887733,54.61357419,55.1309153,55.62558659,56.12963859,56.63200093,57.14051102,57.64735411,58.15110815,58.64448265,59.147115,59.63588022,60.12812532,60.61838386,61.09646819,61.59592153,62.08708215,62.58252282,63.06779366,63.54315536,64.02215117,64.50291067,64.96533358,65.42140266,65.87662089,66.31905197,66.74503132,67.1552704,67.56907733,67.97847621,68.38151699,68.78816433,69.18026031,69.56512663,69.94250994,70.31378562,70.68643016,71.05968588,71.41131986,71.77470684,72.13156792,72.47294331,72.80827924,73.14090284,73.46921727,73.78248077,74.09871001,74.4128842,74.72028337,75.03392054,75.34365726,75.64957169,75.93615238,76.21904154,76.49450782,76.78968455,77.06684442,77.34117113,77.60928184,77.87114243,78.11496945,78.35369306,78.5875354,78.81852165,79.04469313,79.26835745,79.48656434,79.69904888
"675","SSP4","MEX",50.753,51.59,52.428,53.265,54.1,54.931,55.761,56.587,57.411,58.229,59.021,59.779,60.532,61.279,62.022,62.759,63.491,64.215,64.934,65.646,66.339,66.87,67.396,67.919,68.437,68.95,69.459,69.963,70.462,70.956,71.419,71.816,72.209,72.598,72.985,73.368,73.67,73.929,74.186,74.441,74.722,75.045,75.365,75.682,75.997,76.308,76.616,76.92,77.222,77.52,77.78996087,78.05444572,78.31304641,78.57632577,78.83326155,79.08597091,79.34286944,79.5832664,79.82020793,80.05962528,80.29447383,80.52466903,80.75042388,80.9692965,81.17622666,81.38238256,81.5754353,81.76388758,81.9493953,82.13080042,82.30701533,82.48160254,82.66599211,82.85470424,83.03866287,83.21222283,83.38190094,83.54975842,83.71191568,83.85973139,84.00714452,84.15191725,84.29475173,84.43562555,84.57303504,84.70606535,84.83772713,84.96537351,85.09231206,85.40917361,85.70114634,86.02064477,86.33499991,86.62401987,86.93033661,87.22521969,87.4917601,87.77772862,88.06224967,88.32792932,88.58591578,88.8392439,89.08944333,89.33305339,89.57271931,89.79142392,90.00634447,90.22167874,90.43273829,90.65059957,90.86094692,91.06610997,91.27500877,91.48047753,91.68273318,91.88536663,92.08508436,92.27993264,92.47080525,92.68315719,92.89065889,93.09279122,93.29013407,93.50380251,93.71186571,93.92403814,94.13015824,94.33002268,94.52323004,94.69701345,94.86599528,95.02991234,95.18890566,95.34308122,95.49260358,95.63740563,95.77763679,95.91386459,96.0455817,96.17308621,96.29681853
"676","SSP4","MDA",23.424,24.216,25.027,25.856,26.703,27.566,28.447,29.345,30.26,31.189,32.068,32.879,33.701,34.531,35.372,36.222,37.082,37.948,38.822,39.64,40.387,41.136,41.891,42.649,43.412,44.176,44.944,45.714,46.488,46.856,46.762,46.669,46.575,46.481,46.387,46.294,46.2,45.797,45.394,44.992,44.589,44.189,43.789,43.389,42.99,42.775,42.744,42.713,42.682,42.651,43.16703281,43.68323145,44.19583564,44.70363237,45.20601129,45.71586746,46.22383078,46.72594689,47.23277209,47.74552549,48.25308894,48.75620921,49.27001119,49.78023958,50.30869492,50.84913069,51.38489781,51.91331357,52.44540352,52.98583771,53.50784984,54.03454192,54.56169534,55.07452081,55.57569735,56.08129804,56.58925383,57.08498199,57.59850265,58.10200345,58.59958916,59.10092828,59.59042385,60.08724656,60.58065275,61.06218159,61.56040301,62.05002817,62.54305598,63.02585835,63.50629029,63.98221179,64.46142024,64.92972376,65.38375215,65.83806033,66.28211581,66.70908476,67.12194836,67.5365476,67.94713115,68.35175804,68.76123299,69.1486046,69.5330664,69.90909506,70.28150251,70.65210647,71.02253499,71.37878192,71.73889824,72.09774017,72.4358975,72.76771466,73.10119761,73.44223108,73.76686848,74.09271809,74.40477664,74.73168802,75.0432959,75.35101298,75.65903793,75.94628086,76.22693709,76.50324,76.79811761,77.07695228,77.35073773,77.62062965,77.87935854,78.12123843,78.3617833,78.60554015,78.83510806,79.06335343,79.28663049,79.50322404,79.71594278,79.92498688,80.12884493
"677","SSP4","MNG",35.679,37.682,39.73,41.056,41.585,42.114,42.647,43.181,43.717,44.336,45.052,45.77,46.491,47.211,47.933,48.656,49.381,50.103,50.827,51.488,52.083,52.676,53.268,53.86,54.452,55.04,55.628,56.215,56.8,57.078,57.033,56.987,56.942,56.896,56.851,56.805,56.76,56.714,56.669,56.623,57.133,58.222,59.304,60.378,61.443,62.494,63.535,64.564,65.581,66.58,67.04068195,67.49520663,67.94829484,68.39499657,68.83899786,69.26578071,69.69537969,70.12001847,70.53368872,70.94357749,71.34838667,71.7342779,72.13016534,72.50747399,72.88084202,73.25224651,73.62594655,73.98392471,74.33914262,74.69876978,75.04498849,75.38886725,75.72503082,76.03534787,76.33941826,76.63484531,76.93358705,77.23342055,77.51975529,77.79804767,78.06294756,78.33250608,78.59565425,78.85227102,79.10538676,79.3537945,79.59314617,79.84169914,80.07340538,80.30644766,80.52754938,80.74338899,80.95776686,81.15782025,81.35384997,81.5471264,81.73632626,81.92307757,82.1067128,82.28195886,82.45642917,82.63895457,82.81882184,82.99484053,83.17104787,83.34416336,83.512131,83.67654473,83.82706683,83.97550073,84.12169544,84.26313635,84.40196491,84.54045577,84.67561972,84.80897888,84.93796094,85.06372308,85.38207575,85.67502808,85.99502946,86.30869817,86.59651173,86.90237037,87.19552625,87.46301862,87.74880474,88.0320929,88.30014616,88.56106821,88.81637671,89.06460091,89.30864122,89.5492442,89.7697995,89.98785208,90.20298279,90.41460026,90.63067294,90.84131566,91.04680605
"678","SSP4","MNE",18.788,19.502,20.237,20.993,21.77,22.566,23.383,24.22,25.079,25.955,26.853,27.769,28.706,29.659,30.632,31.622,32.63,33.652,34.69,35.744,36.813,37.892,38.984,40.088,41.204,42.325,43.456,44.594,45.739,46.886,48.037,49.165,50.218,51.267,52.317,53.365,54.412,55.451,56.488,57.518,58.544,59.559,60.568,61.568,62.127,62.465,62.803,63.139,63.475,63.808,64.38448909,64.95575565,65.52071066,66.07937378,66.62949688,67.14951779,67.68278268,68.19222659,68.7220561,69.22484763,69.71962507,70.20469577,70.6757124,71.14348173,71.59076282,72.03300984,72.47492098,72.90086723,73.33197066,73.75051677,74.16449729,74.55941865,74.96363214,75.35110291,75.72933584,76.09208726,76.45798492,76.82894044,77.19042429,77.54153547,77.88145281,78.20564429,78.51625952,78.8242932,79.12472194,79.41956791,79.70495426,79.98442602,80.25397242,80.51701746,80.76931059,81.01430266,81.25806903,81.49612512,81.72800362,81.95733432,82.17707158,82.3944959,82.62029245,82.83834811,83.04649813,83.23772546,83.42153578,83.60263907,83.7782128,83.95019145,84.11677477,84.28005729,84.4456389,84.59982922,84.74766195,84.8932742,85.03661487,85.37323936,85.66749667,85.97235143,86.28705843,86.57604767,86.88123379,87.17371844,87.47463432,87.76201777,88.0476668,88.31330142,88.57312147,88.82557721,89.07585387,89.31960759,89.55905281,89.80118741,90.034186,90.26480198,90.49162027,90.71654099,90.93543982,91.14834198,91.35633373,91.56156264,91.76123843,91.96314612,92.16070051
"679","SSP4","MAR",29.357,29.849,30.345,30.846,31.353,31.862,32.377,32.896,33.419,33.946,34.477,35.012,35.675,36.349,37.029,37.714,38.405,39.099,39.798,40.502,41.21,41.92,42.634,43.347,44.063,44.779,45.498,46.219,46.943,47.666,48.391,49.117,49.844,50.569,51.295,51.692,52.022,52.35,52.678,53.007,53.335,53.662,53.99,54.317,54.644,55.174,55.746,56.317,56.886,57.452,57.96677019,58.4732492,58.98283599,59.49125641,59.99803034,60.49964403,60.99484003,61.50545216,62.00916829,62.50782949,62.99981725,63.48806744,63.97961671,64.47301543,64.95745145,65.4313924,65.8918649,66.3495209,66.79428429,67.23036274,67.67505299,68.11014143,68.5387781,68.9617218,69.38163451,69.79274073,70.1928708,70.58659866,70.98405811,71.38028681,71.77174485,72.15838045,72.53317915,72.904584,73.27760917,73.64039015,73.99100624,74.33149322,74.67851995,75.01292919,75.34605295,75.67871394,75.99121795,76.30196385,76.58718867,76.88946341,77.18300478,77.47110269,77.75509697,78.02255581,78.28584917,78.53984171,78.79945594,79.054563,79.30076166,79.54320878,79.7709559,80.00589666,80.22726223,80.44224782,80.65172546,80.85640984,81.05698111,81.25668797,81.45143365,81.64223456,81.8313345,82.01517308,82.19457565,82.36945006,82.55482925,82.73593592,82.91400987,83.08321766,83.24869189,83.40937376,83.56686083,83.72112958,83.87040601,84.01758987,84.16004712,84.30094269,84.43951369,84.57705596,84.71054565,84.84203138,84.97046866,85.09431761,85.41276095,85.70448284,86.01287255
"680","SSP4","MOZ",6.868,7.051,7.246,7.445,7.65,7.86,8.075,8.296,8.522,8.753,8.99,9.298,9.671,10.056,10.456,10.869,11.297,11.739,12.197,12.669,13.158,14.051,15.035,16.074,17.172,18.326,19.541,20.815,22.152,23.545,25,25.487,25.98,26.479,26.984,27.495,28.013,28.535,28.742,28.92,29.098,29.277,29.457,29.637,29.818,29.999,30.182,30.364,30.832,31.328,31.80620001,32.29005128,32.78023327,33.26777797,33.74936847,34.23091521,34.70350893,35.16798344,35.63304828,36.1067507,36.57812975,37.04952234,37.53079258,38.013889,38.50286598,38.98702013,39.4690151,39.95644247,40.4222503,40.89230607,41.34236316,41.78564551,42.22095321,42.66021334,43.08024307,43.49128406,43.89945827,44.30381417,44.71484799,45.11502632,45.50995398,45.9056008,46.31194554,46.70622667,47.10429396,47.50150516,47.88694816,48.27033301,48.65230608,49.02615347,49.40681716,49.78799832,50.1871052,50.57930564,50.9670607,51.34808862,51.71501501,52.09009061,52.44680412,52.81707753,53.17262145,53.52261911,53.86449644,54.21584314,54.55299663,54.87748763,55.21007329,55.51025077,55.82230598,56.13604037,56.44508867,56.75150992,57.07160705,57.3902562,57.70356424,58.00914406,58.31233156,58.62275175,58.93191551,59.23540428,59.52706226,59.81702197,60.11471726,60.40669786,60.69143108,60.98816734,61.27321491,61.5644196,61.83786908,62.11666335,62.39062204,62.66000535,62.93544596,63.21814809,63.48547834,63.77149249,64.06899776,64.35601601,64.64439872,64.92479727,65.20164376
"681","SSP4","MMR",19.226,19.566,19.91,20.259,20.613,20.971,21.334,21.701,22.073,22.449,22.83,23.215,23.606,23.903,23.913,23.922,23.933,23.942,23.952,23.962,23.973,23.982,23.993,24.042,24.212,24.381,24.552,24.724,24.896,25.069,25.243,25.418,25.593,25.769,25.946,26.124,26.303,26.482,26.663,26.843,27.025,27.208,27.391,27.575,27.76,27.946,28.132,28.319,28.507,28.695,29.2318355,29.75525627,30.28058674,30.79301011,31.31887403,31.8429599,32.35316252,32.86652537,33.39083857,33.89469901,34.40474821,34.91802617,35.41820159,35.92557479,36.4459193,36.9608277,37.48278562,38.01750245,38.55273291,39.09717025,39.64067968,40.18102085,40.72223717,41.25017796,41.78366176,42.31679938,42.84844107,43.37056033,43.87925575,44.39482871,44.91046557,45.42480393,45.92230699,46.42955285,46.94372379,47.44688751,47.94988807,48.44907585,48.95262727,49.46674597,49.99415173,50.53581538,51.07518242,51.60363153,52.14292661,52.6778693,53.20924961,53.73470084,54.26056616,54.78636695,55.30490921,55.81644595,56.32589971,56.85038217,57.37063673,57.89163456,58.39916965,58.91124013,59.40610417,59.90142295,60.40236153,60.89462011,61.38945629,61.87866564,62.37461895,62.86326361,63.35240531,63.83393156,64.316543,64.79099299,65.25513041,65.71217287,66.15827966,66.59694842,67.01055882,67.42511645,67.83264889,68.2325933,68.64557263,69.03072007,69.40421095,69.78453057,70.15895204,70.52987552,70.90254903,71.27194982,71.62124038,71.98511806,72.33966792,72.68648964,73.02989144
"682","SSP4","NAM",17.909,18.334,18.748,19.17,19.6,20.035,20.478,20.929,21.387,21.852,22.292,22.559,22.829,23.1,23.374,23.651,23.929,24.21,24.493,24.778,25.066,25.355,25.611,25.861,26.113,26.366,26.621,26.877,27.136,27.395,27.656,27.919,28.336,28.823,29.316,29.813,30.316,30.823,31.335,31.851,32.373,32.898,33.766,34.709,35.666,36.632,37.61,38.598,39.597,40.601,41.15678462,41.71572747,42.27743278,42.85984322,43.43380813,43.98196339,44.52368154,45.07630604,45.61589376,46.15608954,46.7173673,47.27113679,47.82212277,48.37361767,48.92672815,49.48229955,50.05015605,50.62648057,51.20164799,51.75972461,52.32187407,52.90019394,53.46308975,54.03866798,54.60873117,55.15312972,55.69167543,56.22493316,56.75809371,57.2913118,57.81935898,58.34388814,58.86297244,59.38076702,59.88806036,60.40462697,60.90700427,61.42022105,61.92141137,62.42035549,62.90666077,63.40147275,63.8857133,64.38029297,64.86584753,65.33683259,65.80664969,66.26046224,66.71252144,67.14549709,67.58641334,68.03051225,68.46473038,68.91401088,69.32580135,69.7410651,70.1519363,70.55111662,70.94924882,71.3448784,71.71977414,72.10397299,72.48274705,72.85807741,73.22963731,73.59644407,73.94712246,74.28742644,74.63461516,74.97055345,75.30533557,75.6365317,75.9511334,76.25760041,76.54678321,76.84919539,77.14448694,77.4331753,77.71831036,77.98744904,78.25114975,78.50859905,78.76766325,79.02329323,79.27136243,79.51263394,79.74223268,79.97432876,80.19336179,80.40709034,80.61831496
"683","SSP4","NPL",3.48,3.571,3.612,3.653,3.695,3.737,3.78,3.823,3.867,3.911,3.956,4.005,4.198,4.399,4.61,4.83,5.061,5.302,5.553,5.816,6.091,6.376,6.616,6.864,7.121,7.386,7.66,7.944,8.238,8.541,8.854,9.18,9.582,9.999,10.433,10.883,11.35,11.834,12.336,12.857,13.397,13.947,14.24,14.538,14.841,15.149,15.462,15.781,16.105,16.434,16.79562033,17.16082622,17.54122355,17.91440394,18.29913111,18.67926528,19.06526894,19.4576217,19.85592214,20.26591168,20.68427955,21.100404,21.52583843,21.94784824,22.36453353,22.78551642,23.20145661,23.62119813,24.04659194,24.48120145,24.9059464,25.32642683,25.75108355,26.1869944,26.61038264,27.04005698,27.45951259,27.87858606,28.29358084,28.71291392,29.14079012,29.55920052,29.98613413,30.43170252,30.88162176,31.34165685,31.79648128,32.25066155,32.68007716,33.12383002,33.57040523,34.01954711,34.46077897,34.88654785,35.32133669,35.76179845,36.21065693,36.65194992,37.08589572,37.51117072,37.92935228,38.35750965,38.78808357,39.20391757,39.6276634,40.0453058,40.45266364,40.85998635,41.25634346,41.63825307,42.01816112,42.40414346,42.79346573,43.18012671,43.55778686,43.92300058,44.28419582,44.65142974,45.02105079,45.40196805,45.75672767,46.11951938,46.50035371,46.89206213,47.26584809,47.6368408,47.99934601,48.35965973,48.71230645,49.07376803,49.43148739,49.78717322,50.14934498,50.51121424,50.8662995,51.22178009,51.57479847,51.92977003,52.27707511,52.63426006,52.98716115
"684","SSP4","NLD",59.752,60.02,60.204,60.387,60.57,60.753,60.936,61.118,61.3,61.481,61.663,61.913,62.232,62.55,62.867,63.183,63.498,63.811,64.123,64.435,64.745,65.104,65.511,65.916,66.319,66.719,67.117,67.513,67.906,68.296,68.684,69.329,70.223,71.1,71.962,72.809,73.64,74.453,75.25,76.03,76.795,77.83,79.113,80.341,81.514,82.63,83.636,84.539,85.402,86.288,86.70239058,87.10387641,87.47461166,87.83405068,88.16771131,88.47870317,88.78109805,89.07827456,89.3465716,89.62883352,89.88745777,90.14280758,90.39018862,90.6403349,90.88120216,91.11615518,91.34911959,91.57825483,91.81142219,92.03803007,92.25989346,92.47245814,92.68744482,92.89419648,93.09700901,93.28958415,93.5029367,93.71022066,93.92203245,94.13072069,94.32980755,94.5230801,94.69615542,94.86493277,95.02922115,95.18872325,95.34293378,95.49240573,95.63728191,95.77678276,95.91314334,96.0447074,96.17309363,96.29627873,96.41601078,96.53252067,96.62943277,96.73315744,96.83354,96.93075608,97.06450297,97.1965755,97.32252427,97.44814483,97.56779621,97.68720011,97.80082825,97.91317562,98.01998592,98.12175463,98.22142724,98.31609769,98.40872265,98.49631392,98.57926042,98.65775901,98.73179726,98.80191035,98.86816692,98.93071307,98.98993193,99.04595789,99.09885018,99.148869,99.19597021,99.24061308,99.28274579,99.3225679,99.3602549,99.39581318,99.41494247,99.4333726,99.45120261,99.46857628,99.48538031,99.50168829,99.51742992,99.53265808,99.54748745,99.56176783,99.57565815
