"","scenario","country or area","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"751","SSP4","PRT",31.195,32.96,34.955,36.866,38.804,40.779,42.785,45.298,47.915,51.109,54.399,57.522,60.567,63.15530642,65.63612927,67.96010203,70.12261244,72.17592294,74.04238864,75.71042063,77.18689289,78.47503062,79.61752562,80.68033336,81.66847722,82.53958811,83.42666702,84.19555269,84.88933237,85.49038303,87.07152815
"752","SSP4","PRI",40.592,42.432,44.547,51.524,58.328,62.77,67.835,84.317,92.942,93.729,94.387,94.112,93.825,95.01400175,96.06655505,96.92674562,97.84736877,98.49420778,98.94959647,99.26861547,99.49089757,99.66714148,99.78250041,99.85784538,99.90713993,99.93937614,99.96042101,99.97416628,99.98312848,99.98898834,99.99281526
"753","SSP4","QAT",80.52,83.03,85.275,87.054,88.354,88.909,89.363,90.1,92.786,94.998,96.311,97.396,98.501,98.95408594,99.27143481,99.49301835,99.66839226,99.78332023,99.8584894,99.90745389,99.93950236,99.96045122,99.97419393,99.98315941,99.98899914,99.99281434,99.99530283,99.99693282,99.99799577,99.99869206,99.99914654
"754","SSP4","ROU",25.625,30.619,34.209,37.697,40.319,42.831,46.07,49.641,53.217,53.769,53.004,53.174,53.829,56.4417015,58.94655604,61.47063733,63.977041,66.31266008,68.47871332,70.5276939,72.38057252,74.09770797,75.64864944,77.0283116,78.23792026,79.33371463,80.39479801,81.3856698,82.30586798,83.1881844,83.95089754
"755","SSP4","RUS",44.087,48.954,53.731,58.173,62.471,66.427,69.751,71.923,73.394,73.372,73.35,73.463,73.687,75.22980085,76.65752545,77.96084316,79.08378571,80.16475569,81.1995615,82.14673457,83.0440418,83.83749929,84.59572316,85.2382439,86.85129489,88.36427526,89.68699699,90.90085284,91.96841472,93.00902763,93.97351621
"756","SSP4","RWA",2.114,2.345,2.6,2.882,3.194,3.998,4.721,5.057,5.416,9.837,14.926,16.912,16.934,18.94712203,21.14549048,23.45524397,25.82986184,28.28840266,30.75277035,33.22280872,35.57824155,38.09170987,40.54523537,42.95199968,45.28249466,47.70097846,50.07780485,52.41267861,54.61878767,56.65465385,58.59247088
"757","SSP4","WSM",12.886,17.406,18.926,19.301,20.353,20.992,21.173,21.2,21.2,21.526,21.977,21.218,20.078,22.4592945,24.87016346,27.42123461,30.06707144,32.73375312,35.36873219,38.09601241,40.83049472,43.56766689,46.278584,49.03506544,51.84964285,54.46253962,57.05339891,59.52815729,62.00802994,64.52586655,66.86052213
"758","SSP4","SMR",43.2,46.037,48.9,54.402,59.8,71.484,81.231,88.291,90.4,91.664,93.44,94.453,95.74,96.67222473,97.19589517,98.03548259,98.62736877,99.04386868,99.33446493,99.53728322,99.69731964,99.802121,99.87057495,99.91539025,99.94474686,99.96390127,99.97643054,99.98459939,99.98994135,99.99343173,99.99571307
"759","SSP4","STP",13.49,14.735,16.073,21.833,29.518,31.639,33.482,38.049,43.648,48.631,53.424,59.165,64.952,67.75841568,70.34864148,72.75250806,74.92043232,76.71819286,78.34684468,79.68633277,80.91716991,82.07775422,83.11470883,83.94844965,84.73388211,85.45371751,87.04421812,88.57762487,89.88923555,91.17009313,92.20113151
"760","SSP4","SAU",21.3,25.966,31.25,38.769,48.669,58.349,65.86,72.647,76.583,78.67,79.848,80.979,82.084,83.44989434,84.66680212,85.57927252,87.33486764,88.83484795,90.19040982,91.43856894,92.54891038,93.57415293,94.46017138,95.27181667,95.96623433,96.59592014,97.13149223,97.99048267,98.59578913,99.02084022,99.31777248
"761","SSP4","SEN",17.23,19.958,23,26.351,30,33.693,35.769,37.549,38.896,39.606,40.32,41.714,43.773,46.51335028,49.29742425,52.09027643,54.84545543,57.42402115,59.95303085,62.44761927,64.90919042,67.13348355,69.27006885,71.20426939,73.08041275,74.70947029,76.2074815,77.60206264,78.76801674,79.88250702,80.96573937
"762","SSP4","SRB",20.306,24.42,29.064,34.202,39.744,43.128,46.146,48.341,50.393,51.651,52.769,53.883,54.993,57.56446298,60.08911031,62.60545406,65.06777417,67.28797101,69.41549356,71.37678792,73.28531461,74.90528969,76.38407408,77.75733021,78.94511087,80.04375469,81.09490191,82.04727365,82.95917121,83.78743069,84.54097107
"763","SSP4","SYC",27.399,27.455,27.673,33.123,39.068,46.266,49.366,49.292,49.27,49.633,50.433,51.67,53.336,55.9757076,58.49146365,60.99105812,63.52117971,65.90379304,68.10746277,70.15457033,72.07238921,73.83364012,75.42198169,76.90780549,78.19777734,79.33289679,80.4004803,81.39341119,82.306061,83.1920342,83.94975217
"764","SSP4","SLE",12.56,14.796,17.352,20.379,23.969,27.729,29.819,31.997,33.252,34.429,35.626,36.919,38.856,40.80154833,42.61623081,44.35677303,46.14776337,47.94967263,49.76187123,51.44747882,53.21986258,54.82467253,56.50275956,58.13797522,59.73085494,61.3150095,62.95157246,64.48100533,65.9279049,67.36723564,68.78884109
"765","SSP4","SVK",30.012,31.712,33.464,37.043,41.057,46.257,51.638,54.176,56.491,56.537,56.233,55.563,54.685,57.23470087,59.7322591,62.20610813,64.70068795,66.98232159,69.15803331,71.09865919,72.92712318,74.46915278,75.99108464,77.37535172,78.5552398,79.62048152,80.65024268,81.64013985,82.52217946,83.41345022,84.18859025
"766","SSP4","SVN",19.922,23.816,28.204,32.497,37.004,42.374,48.045,49.584,50.39,50.622,50.754,51.533,52.658,55.31392904,57.90154378,60.45373903,63.02244186,65.41687131,67.67311071,69.72212509,71.67353461,73.55677603,75.14924554,76.60870534,77.96545393,79.13527536,80.21514725,81.25077763,82.1926818,83.09076068,83.84221067
"767","SSP4","SLB",3.8,4.679,5.768,7.245,8.917,9.125,10.576,12.433,13.677,14.664,15.813,17.832,20.048,22.50121969,25.07695896,27.75289574,30.55597231,33.511729,36.47633052,39.50086399,42.55331329,45.5922337,48.67931748,51.75863271,54.74340046,57.66068842,60.46263399,63.17956638,65.73615565,68.09466211,70.31160932
"768","SSP4","SOM",12.726,14.873,17.312,19.964,22.678,25.498,26.763,28.067,29.658,31.425,33.247,36.311,39.31,41.33773354,43.3439855,45.19795524,47.02700822,48.84507852,50.56805314,52.35844787,54.10084746,55.79679783,57.41645928,59.02594424,60.69027982,62.28222169,63.97617547,65.45747277,66.90833023,68.36677519,69.70291692
"769","SSP4","ZAF",42.23,44.413,46.619,47.248,47.809,48.109,48.425,49.372,52.037,54.486,56.891,59.536,62.218,64.71196005,66.99363164,69.17002613,71.11538732,72.94244577,74.48330443,76.00305371,77.38316771,78.56717027,79.64118152,80.67333946,81.66242539,82.52782742,83.41414641,84.18333689,84.87762322,85.48791783,87.06657213
"770","SSP4","SSD",8.865,8.806,8.748,8.69,8.633,8.576,8.519,9.844,13.276,15.873,16.504,17.154,17.86,19.33263167,20.86040442,22.4678166,24.03957284,25.74760556,27.50158782,29.23473932,30.93946557,32.65471583,34.38355737,36.16211738,38.0189007,39.84115511,41.63199352,43.31078751,45.0033545,46.71079867,48.43754771
"771","SSP4","ESP",51.92,54.224,56.567,61.278,66.038,69.57,72.789,74.213,75.351,75.856,76.262,77.263,78.442,79.54676621,80.58123691,81.57906506,82.46599501,83.36468338,84.10682154,84.80980958,85.42870086,87.02020516,88.55124575,89.86471876,91.06662609,92.10282059,93.138457,94.07313479,94.92979655,95.67574512,96.31366627
"772","SSP4","LKA",15.327,15.647,16.431,17.11,17.598,18.097,18.607,18.613,18.535,18.458,18.38,18.303,18.226,20.42759708,22.84965362,25.2639487,27.77913676,30.40482861,33.0251994,35.66594574,38.39483464,41.1284504,43.90533882,46.64377748,49.41548195,52.20583548,54.87839061,57.41135249,59.90300923,62.38285943,64.84012205
"773","SSP4","KNA",26.518,27.018,27.644,30.855,34.141,35.027,35.882,35.243,34.609,33.715,32.778,32.028,31.322,34.00258111,36.67839578,39.46498199,42.22933842,44.95988987,47.67152549,50.45074363,53.21598662,55.86958852,58.3325219,60.84344938,63.3884921,65.76017114,67.99454779,70.03845196,71.95253324,73.7436978,75.28584907
"774","SSP4","VCT",21.705,23.759,25.943,28.252,30.683,33.225,35.87,38.602,41.409,43.38,45.186,47.032,48.961,51.81884421,54.50605069,57.12434117,59.627528,62.10380897,64.60955682,66.88492191,69.06436918,71.02384611,72.95317925,74.58826597,76.14270061,77.55549952,78.76179776,79.87519081,80.95939425,81.9247379,82.78072356
"775","SSP4","SDN",6.824,8.584,10.746,13.373,16.523,18.943,19.959,22.937,28.61,32.232,32.495,32.76,33.089,35.9874082,38.88997346,41.79496003,44.71488549,47.67814866,50.67532996,53.64120764,56.43608627,59.0909668,61.69915287,64.27788419,66.73298749,69.00920067,71.17474852,73.13551427,74.87415509,76.41259984,77.83502678
"776","SSP4","SUR",46.888,47.074,47.26,47.109,45.948,53.749,64.96,65.334,65.706,66.076,66.444,66.682,66.344,68.51116893,70.55630617,72.41357922,74.05446559,75.61530838,77.05115842,78.2610198,79.35416714,80.40967574,81.39981567,82.31535909,83.22289244,83.97863716,84.71619345,85.34602488,86.94496792,88.48215228,89.80241285
"777","SSP4","SWE",65.724,69.269,72.49,77.056,81.034,82.73,83.087,83.1,83.1,83.824,84.026,84.319,85.056,86.68178969,88.21085024,89.55420462,90.79251796,91.87010496,92.92864063,93.9069225,94.79003619,95.5520177,96.21005488,96.80519619,97.30878011,98.11614736,98.68416254,99.08201221,99.36089743,99.55521959,99.70916923
"778","SSP4","CHE",67.381,69.143,70.924,72.417,73.843,74.208,74.477,74.227,73.926,73.654,73.383,73.478,73.607,75.13656771,76.5473109,77.85616093,78.98835668,80.05158878,81.04284581,82.0014561,82.916133,83.75596414,84.51866438,85.17427436,86.79118738,88.31139746,89.64420431,90.86372488,91.93214944,92.98032637,93.94690103
"779","SSP4","SYR",32.698,34.723,36.807,40.006,43.345,45.061,46.708,47.891,48.931,50.104,51.947,53.782,55.6,57.24599451,58.8546204,60.51382014,62.0940063,63.79840248,65.28704275,66.64815197,68.1212023,69.41787709,70.69304498,71.85016032,72.92371191,73.81627471,74.76503631,75.68370984,76.50142708,77.28771729,78.00522306
"780","SSP4","TAIWAN",26.842,29.074,31.412,33.857,36.484,39.784,48.718,57.73,66.257,68.381,69.866,72.292,74.687,76.68225286,78.36316596,79.70320092,80.91399197,82.07404078,83.14474559,83.9795027,84.76289617,85.48029705,87.06829058,88.59887124,89.91294164,91.11283444,92.14609834,93.16761899,94.10022831,94.95796323,95.69732716
"781","SSP4","TZA",3.491,4.409,5.246,6.03,7.852,11.146,14.555,16.767,18.884,20.543,22.309,24.845,28.114,30.629374,33.15686204,35.56432194,38.07931538,40.54495343,42.98275088,45.29557341,47.68703911,50.03742141,52.32720346,54.50822802,56.49111142,58.39315553,60.29042978,62.14516925,64.00598015,65.63057998,67.11119714
"782","SSP4","THA",16.479,18.041,19.672,20.221,20.889,23.758,26.791,28.095,29.424,30.276,31.386,37.411,43.856,46.83591734,49.90050782,52.88898693,55.73207024,58.44215736,61.09366543,63.7206842,66.21988897,68.54623857,70.77082021,72.75638074,74.57461839,76.23782064,77.6773418,78.92321774,80.04583725,81.07554652,82.06190106
"783","SSP4","TLS",9.892,9.991,10.091,11.353,12.886,14.593,16.483,18.563,20.842,22.534,24.263,26.041,27.732,30.3444564,33.01058957,35.72613433,38.55691862,41.39591533,44.32343582,47.17072324,50.0096838,52.85586147,55.57065716,58.17856462,60.8157003,63.47145327,65.94176858,68.27482504,70.51898978,72.52079782,74.35172007
"784","SSP4","TGO",4.384,6.695,10.098,14.95,21.28,22.927,24.663,26.562,28.589,30.705,32.907,35.185,37.533,39.95465518,42.34613827,44.66881363,46.97813803,49.22926903,51.46690013,53.54095138,55.46438019,57.31744415,59.16105183,60.93695881,62.6196102,64.24457259,65.79849146,67.2502052,68.67077431,69.97500122,71.23944528
"785","SSP4","TON",12.885,15.483,17.552,19.499,20.187,20.337,21.154,22.268,22.704,22.864,23.012,23.155,23.389,25.89690765,28.48798277,31.09133271,33.79875519,36.48835711,39.25547062,41.98208988,44.69011353,47.396039,50.15261189,52.92588572,55.55332169,58.07504496,60.60698243,63.19575218,65.58589637,67.8403581,69.88976494
"786","SSP4","TTO",26.26,30.059,34.155,38.498,43.035,47.691,52.284,53.205,54.124,55.04,55.905,54.967,54.025,56.61701047,59.12919378,61.66563045,64.17568431,66.50311521,68.66424104,70.678691,72.5230415,74.1883229,75.73958461,77.10541922,78.31096674,79.40821874,80.46846141,81.45419251,82.36696116,83.27270945,84.02287656
"787","SSP4","TUN",32.293,35.244,37.511,39.724,43.482,47.588,50.569,53.839,57.946,61.474,63.432,65.237,66.657,68.95629855,71.13931136,73.11017779,74.84375231,76.43309505,77.85010718,79.06824188,80.17668377,81.21311675,82.1884735,83.08336726,83.83643993,84.58980914,85.23008911,86.84114178,88.35434745,89.67851214,90.88714029
"788","SSP4","TUR",24.774,28.553,31.515,34.227,38.234,41.586,43.78,52.448,59.203,62.123,64.741,67.84,70.825,73.09613723,75.06112324,76.79363887,78.30553523,79.59812462,80.77683465,81.88296387,82.85182527,83.76122342,84.57283293,85.26651991,86.86927015,88.38462721,89.71449391,90.91851359,91.98078498,93.02181647,93.98404498
"789","SSP4","TKM",44.963,45.686,46.412,47.139,47.78,47.557,47.078,45.976,45.075,44.794,45.913,47.052,48.491,51.20375902,53.90331338,56.49468152,59.00850628,61.52227465,64.01250151,66.35702132,68.52062589,70.57459039,72.41913737,74.04891192,75.60834123,77.04666166,78.25427988,79.35298749,80.38191912,81.37318273,82.29336909
"790","SSP4","TCA",47.2,47.405,47.679,49.392,51.106,53.063,55.259,65.439,74.343,79.928,84.55,87.745,90.228,91.62394515,92.7983486,93.78712994,94.74862038,95.51691464,96.18180655,96.77902118,97.28588367,98.09932861,98.67209756,99.07400874,99.35538014,99.55144167,99.70675623,99.80834098,99.87474482,99.91819226,99.94656933
"791","SSP4","TUV",11.193,13.37,15.895,18.793,22.081,25.761,29.822,34.251,40.661,43.97,46.018,49.699,54.796,58.08225582,61.15982971,64.00427472,66.73241244,69.21847571,71.58131186,73.78882789,75.71645902,77.37332855,78.73049871,80.00664605,81.1685038,82.21124959,83.16699483,83.9702099,84.76112405,85.43538228,87.03027991
"792","SSP4","UGA",2.82,3.532,4.417,5.509,6.664,7.04,7.534,9.152,11.076,12.846,14.786,16.96,19.383,21.46215179,23.70602397,25.94921762,28.22254317,30.41331184,32.69343663,34.85091815,37.08772745,39.30148783,41.47697762,43.59299892,45.69528479,47.79796779,49.89218378,51.7947154,53.65888417,55.49953074,57.2399876
"793","SSP4","UKR",35.5,41.373,46.792,50.649,54.831,58.389,61.693,64.681,66.757,66.951,67.145,67.79,68.596,70.63649864,72.47957569,74.14626016,75.69467762,77.0776184,78.2817583,79.3772936,80.43669036,81.41848786,82.33776176,83.24771281,84.00456844,84.73031116,85.35582663,86.9518673,88.49036724,89.80231159,91.01005678
"794","SSP4","ARE",54.5,64.572,73.5,77.723,79.8,79.8,80.71,79.804,79.051,78.319,80.236,82.262,84.087,84.80858552,85.42644639,87.01632324,88.54889032,89.8627381,91.06565857,92.08871601,93.10893142,94.04706649,94.91092315,95.65822789,96.2997152,96.87824764,97.81137518,98.46987663,98.93262348,99.25647684,99.48252948
"795","SSP4","GBR",78.981,78.714,78.444,77.821,77.117,77.683,78.481,78.39,78.14,78.353,78.651,79.915,81.302,82.23102653,83.1237782,83.87704744,84.62222635,85.26290187,86.86761195,88.3798635,89.71031789,90.91840126,91.9776431,93.02035388,93.98196679,94.86220653,95.61702397,96.264583,96.85155017,97.7924982,98.45643093
"796","SSP4","USA",64.153,67.163,69.996,71.879,73.602,73.653,73.738,74.494,75.3,77.257,79.057,79.928,80.772,81.75296126,82.61686745,83.48586771,84.2754243,84.96051821,85.56404766,87.14353161,88.57266676,89.8853174,91.08438383,92.10024949,93.12441433,94.06208326,94.92583818,95.67124056,96.31141995,96.88967812,97.81918232
"797","SSP4","URY",77.926,79.107,80.241,81.328,82.368,83.387,85.394,87.194,88.973,90.542,92.028,93.319,94.414,95.22901347,95.93286508,96.56746881,97.11201877,97.97734663,98.58669498,99.0145533,99.31421503,99.52243763,99.68776339,99.7959914,99.86673947,99.91294213,99.94319385,99.96290962,99.97575636,99.98416711,99.98966601
"798","SSP4","UZB",28.872,31.592,33.978,35.289,36.714,39.087,40.782,40.722,41.365,43.731,46.126,48.537,50.956,53.70893513,56.33644269,58.8483745,61.36115393,63.86538297,66.22343404,68.39933058,70.4519476,72.3408453,74.0367994,75.59459228,77.04210639,78.30763313,79.4326649,80.48113735,81.48996488,82.39189248,83.29787328
"799","SSP4","VUT",8.752,9.546,10.404,11.329,12.325,13.395,14.74,16.722,18.715,20.164,21.673,23.099,24.462,26.99995843,29.59571932,32.24275231,34.92346841,37.68405132,40.50762422,43.42528189,46.2526689,49.121065,51.96428131,54.65257289,57.24499252,59.84861954,62.42931265,64.95066055,67.25227221,69.4391901,71.53462903
"800","SSP4","VEN",47.313,54.556,61.613,67.022,71.852,75.786,79.185,81.925,84.284,86.014,87.559,87.954,88.083,89.48072506,90.81682124,91.96987623,93.00807697,93.97130386,94.84420278,95.60310762,96.25621242,96.84350853,97.78584272,98.45302294,98.92096879,99.24810139,99.47656691,99.65774013,99.77621999,99.85386215,99.90454694
"801","SSP4","VNM",11.641,13.094,14.7,16.421,18.3,18.782,19.247,19.561,20.257,22.166,24.374,27.281,30.417,33.03533675,35.71331096,38.47171078,41.31475731,44.20805762,47.00981412,49.85767174,52.69716496,55.37433165,57.96474583,60.54665522,63.13437415,65.57579016,67.82705415,69.91937026,71.98692047,73.88342121,75.51288313
"802","SSP4","VIR",58.344,57.212,56.477,63.279,69.592,75.245,80.147,84.28,87.685,90.437,92.586,93.664,94.594,95.47461945,96.14124771,96.74453542,97.25984083,98.08005221,98.65861903,99.06441215,99.34815093,99.54649106,99.70337479,99.80620486,99.87346609,99.9173773,99.94604464,99.96475754,99.97699685,99.98497436,99.99018692
"803","SSP4","PSE",37.3,40.627,44.044,48.898,54.298,59.6,62.388,65.095,67.709,70.216,71.969,73.061,74.149,75.85723893,77.37594595,78.64688322,79.78782679,80.8326521,81.84648453,82.70202065,83.58698571,84.3708276,85.04725559,86.58686092,88.13832825,89.48958906,90.72448585,91.81397572,92.87429438,93.85825143,94.59271121
"804","SSP4","YEM",5.8,7.279,9.1,11.026,13.3,14.844,16.534,18.373,20.931,23.76,26.267,28.936,31.776,34.07670499,36.3755292,38.68988654,40.90426009,43.04230396,45.18538595,47.3922276,49.53925375,51.52798214,53.40883913,55.29850121,57.04372925,58.70729253,60.39082605,61.98407632,63.69889231,65.19909959,66.56951562
"805","SSP4","ZMB",11.5,14.509,18.145,23.372,30.351,34.934,39.815,39.655,39.407,37.104,34.802,36.911,39.355,42.07703633,44.80630512,47.50251381,50.27717923,53.10429166,55.80812879,58.33123466,60.86923345,63.39650502,65.77325551,68.00482497,70.05239195,71.97523847,73.82214156,75.4071084,76.86163548,78.13238677,79.27059653
"806","SSP4","ZWE",10.644,11.59,12.608,14.62,17.362,19.873,22.371,25.414,28.988,31.732,33.758,34.11,33.196,35.84246891,38.61111086,41.45521689,44.34336554,47.15653866,49.99710192,52.8127267,55.52007978,58.09843284,60.66767336,63.26706224,65.72586731,67.96334311,70.07517956,72.13215192,73.92802949,75.54720427,77.09070067
"807","SSP5","BDI",1.731,1.896,2.077,2.294,2.845,3.525,4.339,5.221,6.271,7.211,8.246,9.375,10.642,12.68375495,14.99849441,17.63252036,20.74998282,24.17757323,27.95744789,32.11275227,36.58757741,41.17526619,45.98524055,50.59557523,55.01445903,59.49307619,63.67580352,67.51547451,70.76479631,73.7513699,76.38379141
"808","SSP5","COM",6.601,9.15,12.551,16.978,19.39,21.239,23.215,25.469,27.869,28.301,28.08,27.875,27.973,31.30968821,34.69089513,38.1684786,41.84300631,45.64753075,49.47646828,53.06047172,56.62066325,59.97354552,63.22665565,66.38729079,69.31559014,72.09817001,74.65564122,76.92897085,78.85699295,80.5702288,82.02646927
"809","SSP5","DJI",39.81,45.011,50.325,56.109,61.777,67.142,72.096,74.925,75.957,76.3,76.532,76.761,76.999,78.84441824,80.46439649,81.83838451,83.10849359,84.1399867,85.22883497,87.60413743,89.51500037,91.14979346,92.47093555,94.00695023,95.26875194,96.2720646,97.40902316,98.30915387,98.84825465,99.24695248,99.50725566
"810","SSP5","ERI",7.1,8.351,9.799,11.466,12.678,13.511,14.39,15.757,18.905,22.514,26.587,31.099,35.175,39.50348341,44.02614298,48.53090749,53.03360479,57.38345134,61.60978252,65.56524712,69.16384088,72.27841705,75.18299478,77.72326872,79.98038839,81.92232123,83.61924112,85.04457971,87.78669638,89.74812405,91.36587791
"811","SSP5","ETH",4.6,5.444,6.433,7.587,8.588,9.46,10.41,11.453,12.621,13.827,14.74,15.7,17.319,19.90689937,22.7951922,25.86526399,29.21752985,32.75669865,36.5034599,40.29148791,44.28762702,48.39140711,52.40867983,56.37439234,60.16304909,63.81685436,67.2106699,70.22263562,73.08929735,75.69678972,78.05333914
"812","SSP5","KEN",5.59,6.419,7.362,8.605,10.295,12.914,15.583,16.079,16.748,18.263,19.892,21.675,23.571,26.77090968,30.16699909,33.82939252,37.64012646,41.52522714,45.63393733,49.8629057,53.91843433,57.93990791,61.7110965,65.23191815,68.63653535,71.63814904,74.41497081,76.8713798,79.10731816,80.95886904,82.55869396
"813","SSP5","MDG",7.8,9.122,10.642,12.379,14.1,16.334,18.524,20.933,23.566,25.796,27.121,28.814,31.938,35.56800089,39.31836761,43.36372543,47.43523494,51.57308971,55.51704536,59.43480533,63.1262498,66.60191049,69.81724253,72.77579026,75.51059257,77.89228528,79.97623971,81.67737111,83.29956836,84.59124105,85.73063301
"814","SSP5","MWI",3.506,3.924,4.39,4.908,6.053,7.652,9.05,10.163,11.56,13.263,14.61,15.054,15.544,17.94314393,20.63971617,23.62994564,26.89892787,30.48569691,34.32833172,38.25749561,42.29847676,46.50489341,50.78530798,55.00684633,58.92175557,62.72324659,66.2904508,69.63236591,72.62831203,75.38788747,77.78153743
"815","SSP5","MUS",29.327,31.619,35.111,38.767,42.556,43.443,42.351,42.325,43.9,43.284,42.67,42.112,41.555,45.19547081,48.88362777,52.38554309,55.77827923,59.07507555,62.26403389,65.2740023,68.07323485,70.73414179,73.21138906,75.43481454,77.42589939,79.12424432,80.6098112,81.89635944,83.08670327,84.12237589,85.12180465
"816","SSP5","MYT",8.52,11.881,16.333,22.033,25.146,27.544,30.08,32.999,36.057,41.458,47.731,50.232,48.954,53.29352224,57.42863148,61.43005055,65.00807479,68.53065602,71.7088888,74.58293099,77.09076632,79.28814521,81.24585914,83.00367438,84.45290901,85.69416532,87.97086876,89.90538039,91.49176697,92.8279742,94.29755527
"817","SSP5","MOZ",5.472,6.133,6.868,7.86,8.99,10.869,13.158,18.326,25,27.495,29.098,29.999,31.83,36.16394031,40.54740839,45.19287177,49.86983094,54.35219699,58.76906894,62.99873203,66.82099026,70.20242964,73.32644487,76.10533737,78.62682994,80.68169587,82.52569148,84.16127685,85.53663744,88.16293598,90.06453487
"818","SSP5","REU",23.493,27.926,32.838,38.154,41.662,44.459,53.48,67.916,81.227,86.119,91.169,96.302,98.501,99.08171191,99.43925779,99.65788747,99.79726023,99.87954931,99.92845205,99.95757464,99.9748866,99.98514555,99.99121562,99.99478627,99.99690745,99.99817302,99.99892192,99.99936058,99.99962025,99.99977382,99.9998654
"819","SSP5","RWA",2.114,2.345,2.6,2.882,3.194,3.998,4.721,5.057,5.416,9.837,14.926,16.912,16.934,20.26652459,23.92818528,27.86596959,32.18449269,36.78248412,41.59315285,46.49083625,51.48673671,56.22178968,60.94638291,65.05997359,68.78938736,72.54198038,75.81476175,78.51363805,80.96907249,83.09019601,84.76033507
"820","SSP5","SYC",27.399,27.455,27.673,33.123,39.068,46.266,49.366,49.292,49.27,49.633,50.433,51.67,53.336,56.70215393,59.90140714,63.00253347,65.9230802,68.72473854,71.37022925,73.90870526,76.15703817,78.15797871,79.9250403,81.34364773,82.60695921,83.77845414,84.83683725,85.80590592,88.23933385,90.01668355,91.53224118
"821","SSP5","SOM",12.726,14.873,17.312,19.964,22.678,25.498,26.763,28.067,29.658,31.425,33.247,36.311,39.31,43.07035078,46.87638773,50.81713196,54.53942298,58.17262227,61.67318843,65.0216626,68.18857205,71.07446572,73.74914633,76.20091207,78.36035259,80.25648996,81.8464772,83.29966085,84.50780467,85.6028112,87.89234883
"822","SSP5","SSD",8.865,8.806,8.748,8.69,8.633,8.576,8.519,9.844,13.276,15.873,16.504,17.154,17.86,20.49897049,23.37584228,26.44295831,29.69737431,33.11538089,36.63248869,40.29525415,44.12324064,48.02729667,51.9798076,55.79942699,59.48121582,62.95513433,66.25113385,69.33967337,72.14799856,74.81051893,77.11169214
"823","SSP5","UGA",2.82,3.532,4.417,5.509,6.664,7.04,7.534,9.152,11.076,12.846,14.786,16.96,19.383,22.64594814,26.30478574,30.27108756,34.5193908,38.90407182,43.49838393,48.10867249,52.61904927,57.11173886,61.43632623,65.3670679,68.94372684,72.10318921,75.01241899,77.56608796,79.83514504,81.80473645,83.53633304
"824","SSP5","TZA",3.491,4.409,5.246,6.03,7.852,11.146,14.555,16.767,18.884,20.543,22.309,24.845,28.114,32.37296379,36.84372309,41.51317353,46.26432574,51.11050585,55.7285352,60.14844025,64.2707372,68.04612443,71.40606801,74.41012899,77.05250931,79.37010606,81.42739158,83.15640431,84.63717259,85.90657596,88.47816441
"825","SSP5","ZMB",11.5,14.509,18.145,23.372,30.351,34.934,39.815,39.655,39.407,37.104,34.802,36.911,39.355,42.99668143,46.61002006,50.27382821,53.77765,57.20578825,60.44151876,63.61581313,66.62673361,69.54918413,72.3020648,74.78399711,77.02263303,78.85589656,80.46821561,81.93426462,83.18931889,84.30959902,85.37130406
"826","SSP5","ZWE",10.644,11.59,12.608,14.62,17.362,19.873,22.371,25.414,28.988,31.732,33.758,34.11,33.196,36.62009576,40.24932946,44.05931117,47.84189245,51.61579593,55.31566591,58.92511236,62.34099598,65.59439897,68.68633217,71.5539447,74.16642355,76.58077606,78.60575935,80.46467923,82.03624685,83.4115982,84.67042446
"827","SSP5","AGO",7.576,8.902,10.435,12.504,14.957,19.128,24.298,30.338,37.144,44.169,50.087,56,59.783,65.23270472,70.11266081,74.22887452,77.82744646,80.72367843,83.03435487,84.81250305,86.1708872,89.26167779,91.3199407,92.69130724,94.18741772,95.67823,96.62097711,97.70831772,98.50241486,98.9844924,99.33375628
"828","SSP5","CMR",9.333,11.434,13.937,16.88,20.3,27.292,31.921,36.232,39.657,42.573,45.542,48.541,51.559,55.93816931,60.37165979,64.47894874,68.22356875,71.40576218,74.29283196,76.95842589,79.28774348,81.34821937,83.08978635,84.57215806,85.85127495,88.28431099,90.17075141,91.71574565,93.02026373,94.45119824,95.62981534
"829","SSP5","CAF",14.418,17.072,20.1,23.519,27.492,31.971,33.874,35.532,36.825,37.231,37.639,38.069,38.904,42.47713367,46.08244851,49.76175665,53.30227625,56.76411295,60.01152665,63.13502248,66.22892344,69.12725284,71.88224564,74.42235398,76.72551842,78.64726676,80.3245007,81.69329855,82.98200637,84.19518066,85.28406132
"830","SSP5","TCD",4.5,5.495,6.695,8.406,11.568,15.566,18.787,19.779,20.811,21.473,21.637,21.801,21.985,24.91870408,28.1009878,31.48652734,34.99404382,38.65015254,42.40994996,46.33691818,50.39820772,54.2825256,58.09311004,61.75234694,65.08375469,68.26479726,71.1697056,73.88954103,76.34711771,78.49070545,80.36984744
