ccode,year,ssp,hc.source,extreme.Poor,gdp.capita
ITA,2028,SSP3,survey,605595,35602.14
ITA,2028,SSP4,survey,613164,35945.66
ITA,2028,SSP5,survey,638587,34771.35
ITA,2029,SSP1,survey,624805,35321.3
ITA,2029,SSP2,survey,619819,35598.68
ITA,2029,SSP3,survey,604072,35485.99
ITA,2029,SSP4,survey,613071,35874.27
ITA,2029,SSP5,survey,643330,34486.56
ITA,2030,SSP1,survey,626597,35164.01
ITA,2030,SSP2,survey,620845,35483.74
ITA,2030,SSP3,survey,602555,35370.22
ITA,2030,SSP4,survey,612980,35803.02
ITA,2030,SSP5,survey,648126,34204.11
ITA,2031,SSP1,survey,628277,35024.47
ITA,2031,SSP2,survey,621605,35396.21
ITA,2031,SSP3,survey,600302,35318.64
ITA,2031,SSP4,survey,612580,35760.08
ITA,2031,SSP5,survey,653035,33927.73
JAM,2015,SSP1,survey,30906,8299.52
JAM,2015,SSP2,survey,30906,8299.52
JAM,2015,SSP3,survey,30906,8299.52
JAM,2015,SSP4,survey,30906,8299.52
JAM,2015,SSP5,survey,30906,8299.52
JAM,2016,SSP1,survey,25979,8397.19
JAM,2016,SSP2,survey,25979,8397.19
JAM,2016,SSP3,survey,25979,8397.19
JAM,2016,SSP4,survey,25979,8397.19
JAM,2016,SSP5,survey,25979,8397.19
JAM,2017,SSP1,survey,19701,8534.92
JAM,2017,SSP2,survey,19701,8534.92
JAM,2017,SSP3,survey,19701,8534.92
JAM,2017,SSP4,survey,19701,8534.92
JAM,2017,SSP5,survey,19701,8534.92
JAM,2018,SSP1,survey,12707,8710
JAM,2018,SSP2,survey,12707,8710
JAM,2018,SSP3,survey,12707,8710
JAM,2018,SSP4,survey,12707,8710
JAM,2018,SSP5,survey,12707,8710
JAM,2019,SSP1,survey,6604,8912.35
JAM,2019,SSP2,survey,6604,8912.35
JAM,2019,SSP3,survey,6604,8912.35
JAM,2019,SSP4,survey,6604,8912.35
JAM,2019,SSP5,survey,6604,8912.35
JAM,2020,SSP1,survey,2731,9133.24
JAM,2020,SSP2,survey,2731,9133.24
JAM,2020,SSP3,survey,2731,9133.24
JAM,2020,SSP4,survey,2731,9133.24
JAM,2020,SSP5,survey,2731,9133.24
JAM,2021,SSP1,survey,886,9364.84
JAM,2021,SSP2,survey,886,9364.84
JAM,2021,SSP3,survey,886,9364.84
JAM,2021,SSP4,survey,886,9364.84
JAM,2021,SSP5,survey,886,9364.84
JAM,2022,SSP1,survey,353,9605.34
JAM,2022,SSP2,survey,353,9605.34
JAM,2022,SSP3,survey,353,9605.34
JAM,2022,SSP4,survey,353,9605.34
JAM,2022,SSP5,survey,353,9605.34
JAM,2023,SSP1,survey,89,9712.07
JAM,2023,SSP2,survey,264,9681.79
JAM,2023,SSP3,survey,180,9619.14
JAM,2023,SSP4,survey,263,9701.49
JAM,2023,SSP5,survey,89,9756.89
JAM,2024,SSP1,survey,45,9819.98
JAM,2024,SSP2,survey,90,9758.85
JAM,2024,SSP3,survey,181,9632.96
JAM,2024,SSP4,survey,89,9798.6
JAM,2024,SSP5,survey,44,9910.82
JAM,2025,SSP1,survey,45,9929.09
JAM,2025,SSP2,survey,45,9836.52
JAM,2025,SSP3,survey,183,9646.8
JAM,2025,SSP4,survey,45,9896.69
JAM,2025,SSP5,survey,22,10067.19
JAM,2026,SSP1,survey,22,10055.19
JAM,2026,SSP2,survey,45,9924.58
JAM,2026,SSP3,survey,184,9664.49
JAM,2026,SSP4,survey,22,10009.26
JAM,2026,SSP5,survey,11,10247
JAM,2027,SSP1,survey,11,10182.89
JAM,2027,SSP2,survey,22,10013.42
JAM,2027,SSP3,survey,274,9682.21
JAM,2027,SSP4,survey,11,10123.12
JAM,2027,SSP5,survey,3,10430.03
JAM,2028,SSP1,survey,6,10312.21
JAM,2028,SSP2,survey,23,10103.06
JAM,2028,SSP3,survey,277,9699.96
JAM,2028,SSP4,survey,11,10238.27
JAM,2028,SSP5,survey,1,10616.32
JAM,2029,SSP1,survey,3,10443.18
JAM,2029,SSP2,survey,11,10193.5
JAM,2029,SSP3,survey,94,9717.74
JAM,2029,SSP4,survey,6,10354.74
JAM,2029,SSP5,survey,1,10805.94
JAM,2030,SSP1,survey,3,10575.81
JAM,2030,SSP2,survey,6,10284.75
JAM,2030,SSP3,survey,95,9735.56
JAM,2030,SSP4,survey,3,10472.52
JAM,2030,SSP5,survey,0,10998.95
JAM,2031,SSP1,survey,1,10716.29
JAM,2031,SSP2,survey,6,10381.57
JAM,2031,SSP3,survey,96,9760.12
JAM,2031,SSP4,survey,1,10597.41
JAM,2031,SSP5,survey,0,11204.23
JOR,2015,SSP1,survey,2441,10239.61
JOR,2015,SSP2,survey,2441,10239.61
JOR,2015,SSP3,survey,2441,10239.61
JOR,2015,SSP4,survey,2441,10239.61
JOR,2015,SSP5,survey,2441,10239.61
JOR,2016,SSP1,survey,2479,10247.85
JOR,2016,SSP2,survey,2479,10247.85
JOR,2016,SSP3,survey,2479,10247.85
JOR,2016,SSP4,survey,2479,10247.85
JOR,2016,SSP5,survey,2479,10247.85
JOR,2017,SSP1,survey,2905,10311.98
JOR,2017,SSP2,survey,2905,10311.98
JOR,2017,SSP3,survey,2905,10311.98
JOR,2017,SSP4,survey,2905,10311.98
JOR,2017,SSP5,survey,2905,10311.98
JOR,2018,SSP1,survey,2776,10425.89
JOR,2018,SSP2,survey,2776,10425.89
JOR,2018,SSP3,survey,2776,10425.89
JOR,2018,SSP4,survey,2776,10425.89
JOR,2018,SSP5,survey,2776,10425.89
JOR,2019,SSP1,survey,2581,10581.63
JOR,2019,SSP2,survey,2581,10581.63
JOR,2019,SSP3,survey,2581,10581.63
JOR,2019,SSP4,survey,2581,10581.63
JOR,2019,SSP5,survey,2581,10581.63
JOR,2020,SSP1,survey,2042,10773.2
JOR,2020,SSP2,survey,2042,10773.2
JOR,2020,SSP3,survey,2042,10773.2
JOR,2020,SSP4,survey,2042,10773.2
JOR,2020,SSP5,survey,2042,10773.2
JOR,2021,SSP1,survey,2129,10989.99
JOR,2021,SSP2,survey,2129,10989.99
JOR,2021,SSP3,survey,2129,10989.99
JOR,2021,SSP4,survey,2129,10989.99
JOR,2021,SSP5,survey,2129,10989.99
JOR,2022,SSP1,survey,1926,11221.14
JOR,2022,SSP2,survey,1926,11221.14
JOR,2022,SSP3,survey,1926,11221.14
JOR,2022,SSP4,survey,1926,11221.14
JOR,2022,SSP5,survey,1926,11221.14
JOR,2023,SSP1,survey,1754,11460.29
JOR,2023,SSP2,survey,1797,11413.73
JOR,2023,SSP3,survey,1838,11367.52
JOR,2023,SSP4,survey,1847,11362.53
JOR,2023,SSP5,survey,1757,11460.98
JOR,2024,SSP1,survey,2119,11704.54
JOR,2024,SSP2,survey,1673,11609.62
JOR,2024,SSP3,survey,1752,11515.81
JOR,2024,SSP4,survey,1768,11505.72
JOR,2024,SSP5,survey,2129,11705.94
JOR,2025,SSP1,survey,1978,11953.99
JOR,2025,SSP2,survey,2097,11808.88
JOR,2025,SSP3,survey,1667,11666.04
JOR,2025,SSP4,survey,1692,11650.7
JOR,2025,SSP5,survey,1991,11956.15
JOR,2026,SSP1,survey,1834,12219.5
JOR,2026,SSP2,survey,1995,12005.41
JOR,2026,SSP3,survey,2163,11784.38
JOR,2026,SSP4,survey,2184,11782.42
JOR,2026,SSP5,survey,1839,12240.87
JOR,2027,SSP1,survey,1704,12490.91
JOR,2027,SSP2,survey,1899,12205.21
JOR,2027,SSP3,survey,2116,11903.92
JOR,2027,SSP4,survey,2132,11915.62
JOR,2027,SSP5,survey,1718,12532.38
JOR,2028,SSP1,survey,1727,12768.35
JOR,2028,SSP2,survey,1809,12408.33
JOR,2028,SSP3,survey,2071,12024.67
JOR,2028,SSP4,survey,2080,12050.33
JOR,2028,SSP5,survey,1751,12830.82
JOR,2029,SSP1,survey,1180,13051.95
JOR,2029,SSP2,survey,1790,12614.84
JOR,2029,SSP3,survey,2027,12146.64
JOR,2029,SSP4,survey,2031,12186.57
JOR,2029,SSP5,survey,1199,13136.38
JOR,2030,SSP1,survey,1200,13341.85
JOR,2030,SSP2,survey,1825,12824.78
JOR,2030,SSP3,survey,1985,12269.86
JOR,2030,SSP4,survey,1983,12324.34
JOR,2030,SSP5,survey,1222,13449.21
JOR,2031,SSP1,survey,1218,13620.93
JOR,2031,SSP2,survey,1248,13022.78
JOR,2031,SSP3,survey,1953,12374.31
JOR,2031,SSP4,survey,1938,12455.98
JOR,2031,SSP5,survey,1243,13761.72
JPN,2015,SSP1,survey,666165,37981.8
JPN,2015,SSP2,survey,666165,37981.8
JPN,2015,SSP3,survey,666165,37981.8
JPN,2015,SSP4,survey,666165,37981.8
JPN,2015,SSP5,survey,666165,37981.8
JPN,2016,SSP1,survey,661490,38437.08
JPN,2016,SSP2,survey,661490,38437.08
JPN,2016,SSP3,survey,661490,38437.08
JPN,2016,SSP4,survey,661490,38437.08
JPN,2016,SSP5,survey,661490,38437.08
JPN,2017,SSP1,survey,656032,39002.38
JPN,2017,SSP2,survey,656032,39002.38
JPN,2017,SSP3,survey,656032,39002.38
JPN,2017,SSP4,survey,656032,39002.38
JPN,2017,SSP5,survey,656032,39002.38
JPN,2018,SSP1,survey,652225,39326.68
JPN,2018,SSP2,survey,652225,39326.68
JPN,2018,SSP3,survey,652225,39326.68
JPN,2018,SSP4,survey,652225,39326.68
JPN,2018,SSP5,survey,652225,39326.68
JPN,2019,SSP1,survey,647588,39765.47
JPN,2019,SSP2,survey,647588,39765.47
JPN,2019,SSP3,survey,647588,39765.47
JPN,2019,SSP4,survey,647588,39765.47
JPN,2019,SSP5,survey,647588,39765.47
JPN,2020,SSP1,survey,644428,39964.94
JPN,2020,SSP2,survey,644428,39964.94
JPN,2020,SSP3,survey,644428,39964.94
JPN,2020,SSP4,survey,644428,39964.94
JPN,2020,SSP5,survey,644428,39964.94
JPN,2021,SSP1,survey,639773,40387.03
JPN,2021,SSP2,survey,639773,40387.03
JPN,2021,SSP3,survey,639773,40387.03
JPN,2021,SSP4,survey,639773,40387.03
JPN,2021,SSP5,survey,639773,40387.03
JPN,2022,SSP1,survey,635253,40781.07
JPN,2022,SSP2,survey,635253,40781.07
JPN,2022,SSP3,survey,635253,40781.07
JPN,2022,SSP4,survey,635253,40781.07
JPN,2022,SSP5,survey,635253,40781.07
JPN,2023,SSP1,survey,630050,41437.08
JPN,2023,SSP2,survey,629658,41399.22
JPN,2023,SSP3,survey,626598,41659.91
JPN,2023,SSP4,survey,628608,41475.2
JPN,2023,SSP5,survey,630740,41479.9
JPN,2024,SSP1,survey,625969,42103.64
JPN,2024,SSP2,survey,624765,42026.74
JPN,2024,SSP3,survey,614096,42557.69
JPN,2024,SSP4,survey,623533,42181.14
JPN,2024,SSP5,survey,627822,42190.71
JPN,2025,SSP1,survey,617056,42780.93
JPN,2025,SSP2,survey,615277,42663.78
JPN,2025,SSP3,survey,606964,43474.81
JPN,2025,SSP4,survey,613459,42899.1
JPN,2025,SSP5,survey,619799,42913.71
JPN,2026,SSP1,survey,611150,43581.17
JPN,2026,SSP2,survey,612813,43349.84
JPN,2026,SSP3,survey,598371,44380.37
JPN,2026,SSP4,survey,605378,43725.66
JPN,2026,SSP5,survey,613843,43824.57
JPN,2027,SSP1,survey,605614,44396.37
JPN,2027,SSP2,survey,604029,44046.94
JPN,2027,SSP3,survey,589986,45304.8
JPN,2027,SSP4,survey,598291,44568.14
JPN,2027,SSP5,survey,608936,44754.78
JPN,2028,SSP1,survey,600198,45226.82
JPN,2028,SSP2,survey,598393,44755.24
JPN,2028,SSP3,survey,581800,46248.47
JPN,2028,SSP4,survey,591361,45426.86
JPN,2028,SSP5,survey,604157,45704.72
JPN,2029,SSP1,survey,594899,46072.81
JPN,2029,SSP2,survey,592861,45474.94
JPN,2029,SSP3,survey,573807,47211.81
JPN,2029,SSP4,survey,584581,46302.12
JPN,2029,SSP5,survey,599503,46674.83
JPN,2030,SSP1,survey,589712,46934.62
JPN,2030,SSP2,survey,587429,46206.2
JPN,2030,SSP3,survey,566000,48195.2
JPN,2030,SSP4,survey,577947,47194.25
JPN,2030,SSP5,survey,594970,47665.53
JPN,2031,SSP1,survey,584301,47835.48
JPN,2031,SSP2,survey,581899,46911.85
JPN,2031,SSP3,survey,560153,48525.83
JPN,2031,SSP4,survey,571095,48092.33
JPN,2031,SSP5,survey,590115,48752.38
KAZ,2015,SSP1,survey,4316,23481.22
KAZ,2015,SSP2,survey,4316,23481.22
KAZ,2015,SSP3,survey,4316,23481.22
KAZ,2015,SSP4,survey,4316,23481.22
KAZ,2015,SSP5,survey,4316,23481.22
KAZ,2016,SSP1,survey,4432,23429.57
KAZ,2016,SSP2,survey,4432,23429.57
KAZ,2016,SSP3,survey,4432,23429.57
KAZ,2016,SSP4,survey,4432,23429.57
KAZ,2016,SSP5,survey,4432,23429.57
KAZ,2017,SSP1,survey,4149,23726.46
KAZ,2017,SSP2,survey,4149,23726.46
KAZ,2017,SSP3,survey,4149,23726.46
KAZ,2017,SSP4,survey,4149,23726.46
KAZ,2017,SSP5,survey,4149,23726.46
KAZ,2018,SSP1,survey,3641,24276.54
KAZ,2018,SSP2,survey,3641,24276.54
KAZ,2018,SSP3,survey,3641,24276.54
KAZ,2018,SSP4,survey,3641,24276.54
KAZ,2018,SSP5,survey,3641,24276.54
KAZ,2019,SSP1,survey,4421,24713.37
KAZ,2019,SSP2,survey,4421,24713.37
KAZ,2019,SSP3,survey,4421,24713.37
KAZ,2019,SSP4,survey,4421,24713.37
KAZ,2019,SSP5,survey,4421,24713.37
KAZ,2020,SSP1,survey,4046,25263.4
KAZ,2020,SSP2,survey,4046,25263.4
KAZ,2020,SSP3,survey,4046,25263.4
KAZ,2020,SSP4,survey,4046,25263.4
KAZ,2020,SSP5,survey,4046,25263.4
KAZ,2021,SSP1,survey,3624,25994.44
KAZ,2021,SSP2,survey,3624,25994.44
KAZ,2021,SSP3,survey,3624,25994.44
KAZ,2021,SSP4,survey,3624,25994.44
KAZ,2021,SSP5,survey,3624,25994.44
KAZ,2022,SSP1,survey,2370,26954.55
KAZ,2022,SSP2,survey,2370,26954.55
KAZ,2022,SSP3,survey,2370,26954.55
KAZ,2022,SSP4,survey,2370,26954.55
KAZ,2022,SSP5,survey,2370,26954.55
KAZ,2023,SSP1,survey,2382,27697.78
KAZ,2023,SSP2,survey,2386,27628.05
KAZ,2023,SSP3,survey,3556,27583.93
KAZ,2023,SSP4,survey,2381,27661.13
KAZ,2023,SSP5,survey,2382,27750.97
KAZ,2024,SSP1,survey,2394,28461.51
KAZ,2024,SSP2,survey,2402,28318.38
KAZ,2024,SSP3,survey,2409,28228.02
KAZ,2024,SSP4,survey,2392,28386.23
KAZ,2024,SSP5,survey,2395,28570.93
KAZ,2025,SSP1,survey,2407,29246.3
KAZ,2025,SSP2,survey,2418,29025.96
KAZ,2025,SSP3,survey,2428,28887.14
KAZ,2025,SSP4,survey,2404,29130.35
KAZ,2025,SSP5,survey,2408,29415.11
KAZ,2026,SSP1,survey,2415,29902.27
KAZ,2026,SSP2,survey,2431,29575.02
KAZ,2026,SSP3,survey,2445,29397.48
KAZ,2026,SSP4,survey,2411,29747.68
KAZ,2026,SSP5,survey,3368,30172.81
KAZ,2027,SSP1,survey,3201,30572.96
KAZ,2027,SSP2,survey,3424,30134.46
KAZ,2027,SSP3,survey,2462,29916.83
KAZ,2027,SSP4,survey,3278,30378.09
KAZ,2027,SSP5,survey,3050,30950.04
KAZ,2028,SSP1,survey,2939,31258.69
KAZ,2028,SSP2,survey,3190,30704.48
KAZ,2028,SSP3,survey,3331,30445.35
KAZ,2028,SSP4,survey,3021,31021.86
KAZ,2028,SSP5,survey,2769,31747.28
KAZ,2029,SSP1,survey,2704,31959.8
KAZ,2029,SSP2,survey,2976,31285.29
KAZ,2029,SSP3,survey,3125,30983.21
KAZ,2029,SSP4,survey,2790,31679.27
KAZ,2029,SSP5,survey,2522,32565.06
KAZ,2030,SSP1,survey,2494,32676.63
KAZ,2030,SSP2,survey,2781,31877.08
KAZ,2030,SSP3,survey,2936,31530.58
KAZ,2030,SSP4,survey,2581,32350.62
KAZ,2030,SSP5,survey,2425,33403.9
KAZ,2031,SSP1,survey,2427,33308.87
KAZ,2031,SSP2,survey,2630,32385.59
KAZ,2031,SSP3,survey,2788,32007.45
KAZ,2031,SSP4,survey,2417,32963.7
KAZ,2031,SSP5,survey,1230,34189.56
KEN,2015,SSP1,survey,11569542,2901.02
KEN,2015,SSP2,survey,11569542,2901.02
KEN,2015,SSP3,survey,11569542,2901.02
KEN,2015,SSP4,survey,11569542,2901.02
KEN,2015,SSP5,survey,11569542,2901.02
KEN,2016,SSP1,survey,11275622,2997.02
KEN,2016,SSP2,survey,11275622,2997.02
KEN,2016,SSP3,survey,11275622,2997.02
KEN,2016,SSP4,survey,11275622,2997.02
KEN,2016,SSP5,survey,11275622,2997.02
KEN,2017,SSP1,survey,11092368,3075.35
KEN,2017,SSP2,survey,11092368,3075.35
KEN,2017,SSP3,survey,11092368,3075.35
KEN,2017,SSP4,survey,11092368,3075.35
KEN,2017,SSP5,survey,11092368,3075.35
KEN,2018,SSP1,survey,10805338,3171.88
KEN,2018,SSP2,survey,10805338,3171.88
KEN,2018,SSP3,survey,10805338,3171.88
KEN,2018,SSP4,survey,10805338,3171.88
KEN,2018,SSP5,survey,10805338,3171.88
KEN,2019,SSP1,survey,10430735,3285.4
KEN,2019,SSP2,survey,10430735,3285.4
KEN,2019,SSP3,survey,10430735,3285.4
KEN,2019,SSP4,survey,10430735,3285.4
KEN,2019,SSP5,survey,10430735,3285.4
KEN,2020,SSP1,survey,9980281,3415.77
KEN,2020,SSP2,survey,9980281,3415.77
KEN,2020,SSP3,survey,9980281,3415.77
KEN,2020,SSP4,survey,9980281,3415.77
KEN,2020,SSP5,survey,9980281,3415.77
KEN,2021,SSP1,survey,9524137,3551.23
KEN,2021,SSP2,survey,9524137,3551.23
KEN,2021,SSP3,survey,9524137,3551.23
KEN,2021,SSP4,survey,9524137,3551.23
KEN,2021,SSP5,survey,9524137,3551.23
KEN,2022,SSP1,survey,9058016,3693.27
KEN,2022,SSP2,survey,9058016,3693.27
KEN,2022,SSP3,survey,9058016,3693.27
KEN,2022,SSP4,survey,9058016,3693.27
KEN,2022,SSP5,survey,9058016,3693.27
KEN,2023,SSP1,survey,8372497,3878.18
KEN,2023,SSP2,survey,8518368,3849.1
KEN,2023,SSP3,survey,8741953,3808.25
KEN,2023,SSP4,survey,8717939,3811.51
KEN,2023,SSP5,survey,8308142,3891.79
KEN,2024,SSP1,survey,7703482,4072.34
KEN,2024,SSP2,survey,7984004,4011.51
KEN,2024,SSP3,survey,8423611,3926.8
KEN,2024,SSP4,survey,8376621,3933.53
KEN,2024,SSP5,survey,7580627,4100.98
KEN,2025,SSP1,survey,7059605,4276.22
KEN,2025,SSP2,survey,7462978,4180.77
KEN,2025,SSP3,survey,8099804,4049.04
KEN,2025,SSP4,survey,8030948,4059.46
KEN,2025,SSP5,survey,6884404,4321.41
KEN,2026,SSP1,survey,6384718,4502.67
KEN,2026,SSP2,survey,6948601,4354.76
KEN,2026,SSP3,survey,7817222,4162.77
KEN,2026,SSP4,survey,7720770,4178.67
KEN,2026,SSP5,survey,6127309,4578.23
KEN,2027,SSP1,survey,5741811,4741.12
KEN,2027,SSP2,survey,6448292,4535.99
KEN,2027,SSP3,survey,7533537,4279.7
KEN,2027,SSP4,survey,7410749,4301.39
KEN,2027,SSP5,survey,5415576,4850.31
KEN,2028,SSP1,survey,5135171,4992.19
KEN,2028,SSP2,survey,5961681,4724.76
KEN,2028,SSP3,survey,7249265,4399.92
KEN,2028,SSP4,survey,7101474,4427.7
KEN,2028,SSP5,survey,4752472,5138.56
KEN,2029,SSP1,survey,4567583,5256.55
KEN,2029,SSP2,survey,5495411,4921.39
KEN,2029,SSP3,survey,6964951,4523.51
KEN,2029,SSP4,survey,6793564,4557.73
KEN,2029,SSP5,survey,4138591,5443.95
KEN,2030,SSP1,survey,4035226,5534.91
KEN,2030,SSP2,survey,5045620,5126.21
KEN,2030,SSP3,survey,6682171,4650.57
KEN,2030,SSP4,survey,6486673,4691.58
KEN,2030,SSP5,survey,3576751,5767.48
KEN,2031,SSP1,survey,3541026,5826.56
KEN,2031,SSP2,survey,4627443,5331.98
KEN,2031,SSP3,survey,6423919,4769.71
KEN,2031,SSP4,survey,6209506,4817.08
KEN,2031,SSP5,survey,3053744,6116.23
KGZ,2015,SSP1,survey,59042,3234.12
KGZ,2015,SSP2,survey,59042,3234.12
KGZ,2015,SSP3,survey,59042,3234.12
KGZ,2015,SSP4,survey,59042,3234.12
KGZ,2015,SSP5,survey,59042,3234.12
KGZ,2016,SSP1,survey,52063,3303.77
KGZ,2016,SSP2,survey,52063,3303.77
KGZ,2016,SSP3,survey,52063,3303.77
KGZ,2016,SSP4,survey,52063,3303.77
KGZ,2016,SSP5,survey,52063,3303.77
KGZ,2017,SSP1,survey,46694,3366.84
KGZ,2017,SSP2,survey,46694,3366.84
KGZ,2017,SSP3,survey,46694,3366.84
KGZ,2017,SSP4,survey,46694,3366.84
KGZ,2017,SSP5,survey,46694,3366.84
KGZ,2018,SSP1,survey,40884,3444.68
KGZ,2018,SSP2,survey,40884,3444.68
KGZ,2018,SSP3,survey,40884,3444.68
KGZ,2018,SSP4,survey,40884,3444.68
KGZ,2018,SSP5,survey,40884,3444.68
KGZ,2019,SSP1,survey,32869,3574.62
KGZ,2019,SSP2,survey,32869,3574.62
KGZ,2019,SSP3,survey,32869,3574.62
KGZ,2019,SSP4,survey,32869,3574.62
KGZ,2019,SSP5,survey,32869,3574.62
KGZ,2020,SSP1,survey,26970,3702.28
KGZ,2020,SSP2,survey,26970,3702.28
KGZ,2020,SSP3,survey,26970,3702.28
KGZ,2020,SSP4,survey,26970,3702.28
KGZ,2020,SSP5,survey,26970,3702.28
KGZ,2021,SSP1,survey,22723,3819.99
KGZ,2021,SSP2,survey,22723,3819.99
KGZ,2021,SSP3,survey,22723,3819.99
KGZ,2021,SSP4,survey,22723,3819.99
KGZ,2021,SSP5,survey,22723,3819.99
KGZ,2022,SSP1,survey,18233,3977.41
KGZ,2022,SSP2,survey,18233,3977.41
KGZ,2022,SSP3,survey,18233,3977.41
KGZ,2022,SSP4,survey,18233,3977.41
KGZ,2022,SSP5,survey,18233,3977.41
KGZ,2023,SSP1,survey,14200,4169.36
KGZ,2023,SSP2,survey,14558,4150.94
KGZ,2023,SSP3,survey,15037,4128.89
KGZ,2023,SSP4,survey,14523,4151.02
KGZ,2023,SSP5,survey,13882,4185.45
KGZ,2024,SSP1,survey,11274,4370.58
KGZ,2024,SSP2,survey,11826,4332.05
KGZ,2024,SSP3,survey,12589,4286.15
KGZ,2024,SSP4,survey,11769,4332.2
KGZ,2024,SSP5,survey,10795,4404.37
KGZ,2025,SSP1,survey,9232,4581.51
KGZ,2025,SSP2,survey,9587,4521.06
KGZ,2025,SSP3,survey,10612,4449.39
KGZ,2025,SSP4,survey,9516,4521.3
KGZ,2025,SSP5,survey,8612,4634.74
KGZ,2026,SSP1,survey,7338,4776.36
KGZ,2026,SSP2,survey,8300,4688.4
KGZ,2026,SSP3,survey,9474,4586.65
KGZ,2026,SSP4,survey,8237,4686.29
KGZ,2026,SSP5,survey,6969,4853.26
KGZ,2027,SSP1,survey,6257,4979.51
KGZ,2027,SSP2,survey,7137,4861.92
KGZ,2027,SSP3,survey,8183,4728.14
KGZ,2027,SSP4,survey,7047,4857.3
KGZ,2027,SSP5,survey,5679,5082.08
KGZ,2028,SSP1,survey,5290,5191.29
KGZ,2028,SSP2,survey,6053,5041.87
KGZ,2028,SSP3,survey,7393,4874
KGZ,2028,SSP4,survey,5995,5034.55
KGZ,2028,SSP5,survey,4945,5321.69
KGZ,2029,SSP1,survey,4663,5412.08
KGZ,2029,SSP2,survey,5188,5228.48
KGZ,2029,SSP3,survey,6392,5024.36
KGZ,2029,SSP4,survey,5148,5218.27
KGZ,2029,SSP5,survey,3975,5572.6
KGZ,2030,SSP1,survey,4148,5642.26
KGZ,2030,SSP2,survey,4729,5421.99
KGZ,2030,SSP3,survey,5720,5179.36
KGZ,2030,SSP4,survey,4682,5408.69
KGZ,2030,SSP5,survey,3263,5835.34
KGZ,2031,SSP1,survey,3346,5847.05
KGZ,2031,SSP2,survey,4072,5591.55
KGZ,2031,SSP3,survey,5048,5309.21
KGZ,2031,SSP4,survey,4073,5571.67
KGZ,2031,SSP5,survey,2810,6074.85
KHM,2015,SSP1,survey,81357,3278.22
KHM,2015,SSP2,survey,81357,3278.22
KHM,2015,SSP3,survey,81357,3278.22
KHM,2015,SSP4,survey,81357,3278.22
KHM,2015,SSP5,survey,81357,3278.22
KHM,2016,SSP1,survey,36290,3452.96
KHM,2016,SSP2,survey,36290,3452.96
KHM,2016,SSP3,survey,36290,3452.96
KHM,2016,SSP4,survey,36290,3452.96
KHM,2016,SSP5,survey,36290,3452.96
KHM,2017,SSP1,survey,16076,3633.57
KHM,2017,SSP2,survey,16076,3633.57
KHM,2017,SSP3,survey,16076,3633.57
KHM,2017,SSP4,survey,16076,3633.57
KHM,2017,SSP5,survey,16076,3633.57
KHM,2018,SSP1,survey,7863,3820.58
KHM,2018,SSP2,survey,7863,3820.58
KHM,2018,SSP3,survey,7863,3820.58
KHM,2018,SSP4,survey,7863,3820.58
KHM,2018,SSP5,survey,7863,3820.58
KHM,2019,SSP1,survey,3320,4018.51
KHM,2019,SSP2,survey,3320,4018.51
KHM,2019,SSP3,survey,3320,4018.51
KHM,2019,SSP4,survey,3320,4018.51
KHM,2019,SSP5,survey,3320,4018.51
KHM,2020,SSP1,survey,2459,4219.72
KHM,2020,SSP2,survey,2459,4219.72
KHM,2020,SSP3,survey,2459,4219.72
KHM,2020,SSP4,survey,2459,4219.72
KHM,2020,SSP5,survey,2459,4219.72
KHM,2021,SSP1,survey,1573,4423.58
KHM,2021,SSP2,survey,1573,4423.58
KHM,2021,SSP3,survey,1573,4423.58
KHM,2021,SSP4,survey,1573,4423.58
KHM,2021,SSP5,survey,1573,4423.58
KHM,2022,SSP1,survey,540,4641.37
KHM,2022,SSP2,survey,540,4641.37
KHM,2022,SSP3,survey,540,4641.37
KHM,2022,SSP4,survey,540,4641.37
KHM,2022,SSP5,survey,540,4641.37
KHM,2023,SSP1,survey,271,4939.83
KHM,2023,SSP2,survey,272,4911.12
KHM,2023,SSP3,survey,273,4880.48
KHM,2023,SSP4,survey,271,4897.47
KHM,2023,SSP5,survey,271,4962.14
KHM,2024,SSP1,survey,136,5257.48
KHM,2024,SSP2,survey,137,5196.54
KHM,2024,SSP3,survey,138,5131.91
KHM,2024,SSP4,survey,136,5167.69
KHM,2024,SSP5,survey,136,5305.06
KHM,2025,SSP1,survey,69,5595.56
KHM,2025,SSP2,survey,69,5498.55
KHM,2025,SSP3,survey,70,5396.28
KHM,2025,SSP4,survey,68,5452.82
KHM,2025,SSP5,survey,68,5671.69
KHM,2026,SSP1,survey,34,5936.87
KHM,2026,SSP2,survey,35,5785.68
KHM,2026,SSP3,survey,71,5634.03
KHM,2026,SSP4,survey,34,5711.82
KHM,2026,SSP5,survey,34,6053.71
KHM,2027,SSP1,survey,17,6299.01
KHM,2027,SSP2,survey,35,6087.81
KHM,2027,SSP3,survey,36,5882.24
KHM,2027,SSP4,survey,34,5983.13
KHM,2027,SSP5,survey,17,6461.47
KHM,2028,SSP1,survey,17,6683.23
KHM,2028,SSP2,survey,18,6405.71
KHM,2028,SSP3,survey,36,6141.39
KHM,2028,SSP4,survey,17,6267.32
KHM,2028,SSP5,survey,8,6896.69
KHM,2029,SSP1,survey,9,7090.89
KHM,2029,SSP2,survey,18,6740.21
