region,period,scen,diffmig
496,2070,SSP4,-272.0987485
496,2075,SSP4,-294.1772681
496,2080,SSP4,-314.1792455
496,2085,SSP4,-332.233415
496,2090,SSP4,-348.393363
496,2095,SSP4,-362.8891317
496,2100,SSP4,-375.4516269
508,2015,SSP4,0
508,2020,SSP4,-97.74320381
508,2025,SSP4,-226.9307297
508,2030,SSP4,-382.9767269
508,2035,SSP4,-565.2473343
508,2040,SSP4,-773.8012192
508,2045,SSP4,-1008.664974
508,2050,SSP4,-1268.908547
508,2055,SSP4,-1552.830649
508,2060,SSP4,-1857.709561
508,2065,SSP4,-2179.660234
508,2070,SSP4,-2514.959774
508,2075,SSP4,-2860.670582
508,2080,SSP4,-3214.549061
508,2085,SSP4,-3574.624232
508,2090,SSP4,-3938.688441
508,2095,SSP4,-4304.276233
508,2100,SSP4,-4669.007527
478,2015,SSP4,0
478,2020,SSP4,-2.797625447
478,2025,SSP4,-7.946934432
478,2030,SSP4,-15.11665119
478,2035,SSP4,-24.59687603
478,2040,SSP4,-36.5175967
478,2045,SSP4,-51.02272205
478,2050,SSP4,-68.184923
478,2055,SSP4,-88.00578559
478,2060,SSP4,-110.4047757
478,2065,SSP4,-135.2463657
478,2070,SSP4,-162.3834631
478,2075,SSP4,-191.6489866
478,2080,SSP4,-222.8440786
478,2085,SSP4,-255.806142
478,2090,SSP4,-290.32592
478,2095,SSP4,-326.2599121
478,2100,SSP4,-363.4397346
480,2015,SSP4,0
480,2020,SSP4,-20.32363591
480,2025,SSP4,-41.70246486
480,2030,SSP4,-63.42870121
480,2035,SSP4,-85.02577058
480,2040,SSP4,-106.1309483
480,2045,SSP4,-126.5490846
480,2050,SSP4,-146.0367566
480,2055,SSP4,-164.3405379
480,2060,SSP4,-181.1853297
480,2065,SSP4,-196.2746542
480,2070,SSP4,-209.3542707
480,2075,SSP4,-220.1820036
480,2080,SSP4,-228.6511098
480,2085,SSP4,-234.6965989
480,2090,SSP4,-238.4848411
480,2095,SSP4,-240.3215639
480,2100,SSP4,-240.5696172
454,2015,SSP4,0
454,2020,SSP4,-44.34725286
454,2025,SSP4,-123.8212028
454,2030,SSP4,-243.8489708
454,2035,SSP4,-413.0696236
454,2040,SSP4,-642.3533237
454,2045,SSP4,-943.7237064
454,2050,SSP4,-1325.521846
454,2055,SSP4,-1792.617602
454,2060,SSP4,-2347.081546
454,2065,SSP4,-2988.016355
454,2070,SSP4,-3713.869348
454,2075,SSP4,-4522.636322
454,2080,SSP4,-5411.697632
454,2085,SSP4,-6377.721133
454,2090,SSP4,-7416.029698
454,2095,SSP4,-8519.979194
454,2100,SSP4,-9680.158456
458,2015,SSP4,0
458,2020,SSP4,285.189631
458,2025,SSP4,608.5662488
458,2030,SSP4,960.0389344
458,2035,SSP4,1332.791793
458,2040,SSP4,1723.914549
458,2045,SSP4,2133.285031
458,2050,SSP4,2561.015335
458,2055,SSP4,3005.764566
458,2060,SSP4,3463.681896
458,2065,SSP4,3928.973625
458,2070,SSP4,4396.08854
458,2075,SSP4,4860.595459
458,2080,SSP4,5319.660805
458,2085,SSP4,5772.652925
458,2090,SSP4,6219.920725
458,2095,SSP4,6662.606589
458,2100,SSP4,7101.175455
516,2015,SSP4,0
516,2020,SSP4,-3.503080429
516,2025,SSP4,-8.633077758
516,2030,SSP4,-15.3874376
516,2035,SSP4,-24.04023415
516,2040,SSP4,-34.49695447
516,2045,SSP4,-46.58169229
516,2050,SSP4,-60.12687151
516,2055,SSP4,-74.97876448
516,2060,SSP4,-90.95687651
516,2065,SSP4,-107.8683225
516,2070,SSP4,-125.5053872
516,2075,SSP4,-143.6798927
516,2080,SSP4,-162.2345829
516,2085,SSP4,-181.0670638
516,2090,SSP4,-200.0832785
516,2095,SSP4,-219.1956065
516,2100,SSP4,-238.323179
540,2015,SSP4,0
540,2020,SSP4,3.189918815
540,2025,SSP4,6.935869097
540,2030,SSP4,11.13998424
540,2035,SSP4,15.63561004
540,2040,SSP4,20.46645643
540,2045,SSP4,25.61022521
540,2050,SSP4,31.06809609
540,2055,SSP4,36.81846509
540,2060,SSP4,42.81618743
540,2065,SSP4,49.00057655
540,2070,SSP4,55.29794686
540,2075,SSP4,61.64338878
540,2080,SSP4,67.98324779
540,2085,SSP4,74.29847271
540,2090,SSP4,80.58295716
540,2095,SSP4,86.84694913
540,2100,SSP4,93.09623247
562,2015,SSP4,0
562,2020,SSP4,-30.19042965
562,2025,SSP4,-76.78966652
562,2030,SSP4,-141.2263346
562,2035,SSP4,-228.0340832
562,2040,SSP4,-343.0564457
562,2045,SSP4,-492.4242397
562,2050,SSP4,-680.9075077
562,2055,SSP4,-911.5136976
562,2060,SSP4,-1185.617643
562,2065,SSP4,-1503.300836
562,2070,SSP4,-1864.076156
562,2075,SSP4,-2266.9977
562,2080,SSP4,-2710.445742
562,2085,SSP4,-3191.851421
562,2090,SSP4,-3707.310016
562,2095,SSP4,-4251.21113
562,2100,SSP4,-4815.914472
566,2015,SSP4,0
566,2020,SSP4,-86.66844656
566,2025,SSP4,-221.9351602
566,2030,SSP4,-412.6057064
566,2035,SSP4,-668.3563446
566,2040,SSP4,-999.391715
566,2045,SSP4,-1416.865786
566,2050,SSP4,-1929.177559
566,2055,SSP4,-2539.353215
566,2060,SSP4,-3245.995784
566,2065,SSP4,-4045.164782
566,2070,SSP4,-4932.788599
566,2075,SSP4,-5907.079322
566,2080,SSP4,-6967.303469
566,2085,SSP4,-8111.850021
566,2090,SSP4,-9337.397427
566,2095,SSP4,-10637.24296
566,2100,SSP4,-12001.91662
558,2015,SSP4,0
558,2020,SSP4,-105.6500701
558,2025,SSP4,-224.4672122
558,2030,SSP4,-352.4971175
558,2035,SSP4,-486.8686458
558,2040,SSP4,-625.1531329
558,2045,SSP4,-765.360974
558,2050,SSP4,-905.3575161
558,2055,SSP4,-1042.935127
558,2060,SSP4,-1175.859838
558,2065,SSP4,-1301.698176
558,2070,SSP4,-1417.738608
558,2075,SSP4,-1521.381722
558,2080,SSP4,-1610.523942
558,2085,SSP4,-1684.130194
558,2090,SSP4,-1742.503168
558,2095,SSP4,-1787.64918
558,2100,SSP4,-1820.070115
528,2015,SSP4,0
528,2020,SSP4,114.740663
528,2025,SSP4,255.0597006
528,2030,SSP4,416.9501998
528,2035,SSP4,597.7319646
528,2040,SSP4,796.5518365
528,2045,SSP4,1013.834378
528,2050,SSP4,1250.092513
528,2055,SSP4,1505.208304
528,2060,SSP4,1777.525086
528,2065,SSP4,2063.854813
528,2070,SSP4,2360.529685
528,2075,SSP4,2664.37145
528,2080,SSP4,2972.785754
528,2085,SSP4,3283.226514
528,2090,SSP4,3593.897546
528,2095,SSP4,3903.46451
528,2100,SSP4,4212.653029
578,2015,SSP4,0
578,2020,SSP4,65.66515754
578,2025,SSP4,142.1818085
578,2030,SSP4,227.6549123
578,2035,SSP4,320.2720468
578,2040,SSP4,419.3387413
578,2045,SSP4,524.8398823
578,2050,SSP4,636.8958693
578,2055,SSP4,755.3477492
578,2060,SSP4,879.4319393
578,2065,SSP4,1007.701102
578,2070,SSP4,1138.51944
578,2075,SSP4,1270.362612
578,2080,SSP4,1401.921093
578,2085,SSP4,1531.869942
578,2090,SSP4,1659.201284
578,2095,SSP4,1784.113516
578,2100,SSP4,1907.959049
524,2015,SSP4,0
524,2020,SSP4,-276.4138343
524,2025,SSP4,-586.1052806
524,2030,SSP4,-929.2816588
524,2035,SSP4,-1305.627672
524,2040,SSP4,-1710.869523
524,2045,SSP4,-2141.090588
524,2050,SSP4,-2593.311588
524,2055,SSP4,-3061.742113
524,2060,SSP4,-3538.072218
524,2065,SSP4,-4014.144534
524,2070,SSP4,-4483.723743
524,2075,SSP4,-4943.740533
524,2080,SSP4,-5393.029462
524,2085,SSP4,-5833.105573
524,2090,SSP4,-6267.624957
524,2095,SSP4,-6697.3338
524,2100,SSP4,-7122.012799
554,2015,SSP4,0
554,2020,SSP4,45.78455993
554,2025,SSP4,101.5530163
554,2030,SSP4,165.3568376
554,2035,SSP4,236.2924589
554,2040,SSP4,314.1683663
554,2045,SSP4,399.1857832
554,2050,SSP4,491.5806485
554,2055,SSP4,591.247346
554,2060,SSP4,697.6057454
554,2065,SSP4,809.5023049
554,2070,SSP4,925.5000773
554,2075,SSP4,1044.290805
554,2080,SSP4,1164.74946
554,2085,SSP4,1286.008765
554,2090,SSP4,1407.59977
554,2095,SSP4,1529.346733
554,2100,SSP4,1651.714416
512,2015,SSP4,0
512,2020,SSP4,108.3885613
512,2025,SSP4,219.7208066
512,2030,SSP4,334.0268116
512,2035,SSP4,451.3940435
512,2040,SSP4,571.5577023
512,2045,SSP4,693.6169206
512,2050,SSP4,816.4115467
512,2055,SSP4,938.703755
512,2060,SSP4,1059.298171
512,2065,SSP4,1176.972382
512,2070,SSP4,1290.298794
512,2075,SSP4,1397.735534
512,2080,SSP4,1498.00236
512,2085,SSP4,1590.595377
512,2090,SSP4,1675.987604
512,2095,SSP4,1755.527612
512,2100,SSP4,1830.345665
586,2015,SSP4,0
586,2020,SSP4,-309.752175
586,2025,SSP4,-727.4947756
586,2030,SSP4,-1246.016546
586,2035,SSP4,-1863.242638
586,2040,SSP4,-2581.609896
586,2045,SSP4,-3410.745979
586,2050,SSP4,-4357.261677
586,2055,SSP4,-5416.229832
586,2060,SSP4,-6574.214559
586,2065,SSP4,-7818.291404
586,2070,SSP4,-9143.776427
586,2075,SSP4,-10549.15492
586,2080,SSP4,-12033.12235
586,2085,SSP4,-13593.57268
586,2090,SSP4,-15228.55234
586,2095,SSP4,-16930.56695
586,2100,SSP4,-18692.15674
591,2015,SSP4,0
591,2020,SSP4,0.346707276
591,2025,SSP4,0.689924768
591,2030,SSP4,1.08245775
591,2035,SSP4,1.593348974
591,2040,SSP4,2.390662236
591,2045,SSP4,3.621376735
591,2050,SSP4,5.405256826
591,2055,SSP4,7.860944185
591,2060,SSP4,11.09387352
591,2065,SSP4,15.19410863
591,2070,SSP4,20.21630454
591,2075,SSP4,26.20898021
591,2080,SSP4,33.22196761
591,2085,SSP4,41.29709823
591,2090,SSP4,50.4724565
591,2095,SSP4,60.77134905
591,2100,SSP4,72.22339755
604,2015,SSP4,0
604,2020,SSP4,-267.6792859
604,2025,SSP4,-573.8777029
604,2030,SSP4,-905.543814
604,2035,SSP4,-1252.699261
604,2040,SSP4,-1608.883537
604,2045,SSP4,-1971.750548
604,2050,SSP4,-2338.3606
604,2055,SSP4,-2704.279337
604,2060,SSP4,-3063.304992
604,2065,SSP4,-3408.116423
604,2070,SSP4,-3731.47853
604,2075,SSP4,-4027.143177
604,2080,SSP4,-4291.208411
604,2085,SSP4,-4522.131188
604,2090,SSP4,-4721.599149
604,2095,SSP4,-4893.979913
604,2100,SSP4,-5038.803753
608,2015,SSP4,0
608,2020,SSP4,-569.2366408
608,2025,SSP4,-1270.690605
608,2030,SSP4,-2089.894111
608,2035,SSP4,-3008.873146
608,2040,SSP4,-4017.535875
608,2045,SSP4,-5116.867185
608,2050,SSP4,-6307.441622
608,2055,SSP4,-7585.185212
608,2060,SSP4,-8941.989328
608,2065,SSP4,-10364.88399
608,2070,SSP4,-11840.76433
608,2075,SSP4,-13363.37076
608,2080,SSP4,-14932.87165
608,2085,SSP4,-16549.41737
608,2090,SSP4,-18208.3575
608,2095,SSP4,-19902.05531
608,2100,SSP4,-21617.78488
598,2015,SSP4,0
598,2020,SSP4,-2.475224168
598,2025,SSP4,-5.762892321
598,2030,SSP4,-9.781166585
598,2035,SSP4,-14.56953492
598,2040,SSP4,-20.02121286
598,2045,SSP4,-26.12302661
598,2050,SSP4,-32.8664633
598,2055,SSP4,-40.21256613
598,2060,SSP4,-48.0916093
598,2065,SSP4,-56.42216394
598,2070,SSP4,-65.14279427
598,2075,SSP4,-74.22151495
598,2080,SSP4,-83.64452982
598,2085,SSP4,-93.39637169
598,2090,SSP4,-103.4238619
598,2095,SSP4,-113.660552
598,2100,SSP4,-124.0559844
616,2015,SSP4,0
616,2020,SSP4,-156.5183131
616,2025,SSP4,-319.0725491
616,2030,SSP4,-481.5268151
616,2035,SSP4,-638.0558728
616,2040,SSP4,-785.2957332
616,2045,SSP4,-922.1691096
616,2050,SSP4,-1048.11587
616,2055,SSP4,-1162.413084
616,2060,SSP4,-1263.527273
616,2065,SSP4,-1348.581949
616,2070,SSP4,-1414.396321
616,2075,SSP4,-1458.534905
616,2080,SSP4,-1480.48403
616,2085,SSP4,-1480.494432
616,2090,SSP4,-1461.010406
616,2095,SSP4,-1425.853519
616,2100,SSP4,-1378.494223
630,2015,SSP4,0
630,2020,SSP4,-77.50078187
630,2025,SSP4,-156.2287266
630,2030,SSP4,-233.3422552
630,2035,SSP4,-306.5629718
630,2040,SSP4,-374.4658282
630,2045,SSP4,-436.2664366
630,2050,SSP4,-491.2957977
630,2055,SSP4,-538.82489
630,2060,SSP4,-578.098699
630,2065,SSP4,-608.1103465
630,2070,SSP4,-627.9961177
630,2075,SSP4,-636.9856138
630,2080,SSP4,-634.466354
630,2085,SSP4,-620.0820979
630,2090,SSP4,-594.2474211
630,2095,SSP4,-558.3176114
630,2100,SSP4,-514.3699271
620,2015,SSP4,0
620,2020,SSP4,-76.65420694
620,2025,SSP4,-143.1573722
620,2030,SSP4,-197.0943297
620,2035,SSP4,-235.9029841
620,2040,SSP4,-257.9628967
620,2045,SSP4,-263.1308512
620,2050,SSP4,-251.2458139
620,2055,SSP4,-221.9310918
620,2060,SSP4,-174.8004031
620,2065,SSP4,-109.4007554
620,2070,SSP4,-25.43453205
620,2075,SSP4,77.08042492
620,2080,SSP4,197.5785088
620,2085,SSP4,334.6546214
620,2090,SSP4,485.7828897
620,2095,SSP4,647.1979048
620,2100,SSP4,814.7723526
600,2015,SSP4,0
600,2020,SSP4,-59.8396399
600,2025,SSP4,-133.7898654
600,2030,SSP4,-220.414287
600,2035,SSP4,-318.0747373
600,2040,SSP4,-425.4169134
600,2045,SSP4,-542.4394582
600,2050,SSP4,-669.335213
600,2055,SSP4,-805.5049228
600,2060,SSP4,-949.6038513
600,2065,SSP4,-1100.080104
600,2070,SSP4,-1255.584238
600,2075,SSP4,-1415.277279
600,2080,SSP4,-1578.68687
600,2085,SSP4,-1745.485007
600,2090,SSP4,-1915.522208
600,2095,SSP4,-2088.457795
600,2100,SSP4,-2263.667161
275,2015,SSP4,0
275,2020,SSP4,-78.50723758
275,2025,SSP4,-189.4709905
275,2030,SSP4,-331.7093937
275,2035,SSP4,-502.7930258
275,2040,SSP4,-701.6043316
275,2045,SSP4,-929.5048912
275,2050,SSP4,-1188.089887
275,2055,SSP4,-1477.003729
275,2060,SSP4,-1793.649254
275,2065,SSP4,-2134.03876
275,2070,SSP4,-2494.218494
275,2075,SSP4,-2871.312493
275,2080,SSP4,-3263.887604
275,2085,SSP4,-3670.649612
275,2090,SSP4,-4089.218296
275,2095,SSP4,-4516.448741
275,2100,SSP4,-4947.660529
258,2015,SSP4,0
258,2020,SSP4,0.834304551
258,2025,SSP4,1.83682615
258,2030,SSP4,2.988969175
258,2035,SSP4,4.188700525
258,2040,SSP4,5.499433693
258,2045,SSP4,6.932327964
258,2050,SSP4,8.495420009
258,2055,SSP4,10.19146068
258,2060,SSP4,12.01362906
258,2065,SSP4,13.9556308
258,2070,SSP4,15.99914753
258,2075,SSP4,18.13248679
258,2080,SSP4,20.34644743
258,2085,SSP4,22.63703722
258,2090,SSP4,25.00088483
258,2095,SSP4,27.44398592
258,2100,SSP4,29.95767926
634,2015,SSP4,0
634,2020,SSP4,175.0769695
634,2025,SSP4,363.6188042
634,2030,SSP4,562.9172441
634,2035,SSP4,770.9423479
634,2040,SSP4,986.0932067
634,2045,SSP4,1207.451365
634,2050,SSP4,1433.897228
634,2055,SSP4,1663.7435
634,2060,SSP4,1894.761101
634,2065,SSP4,2124.194398
634,2070,SSP4,2348.906177
634,2075,SSP4,2565.587409
634,2080,SSP4,2771.175952
634,2085,SSP4,2963.445418
634,2090,SSP4,3142.358859
634,2095,SSP4,3309.160027
634,2100,SSP4,3466.020112
642,2015,SSP4,0
642,2020,SSP4,-304.6780474
642,2025,SSP4,-618.2254845
642,2030,SSP4,-930.1038959
642,2035,SSP4,-1231.312114
642,2040,SSP4,-1516.959993
642,2045,SSP4,-1785.990322
642,2050,SSP4,-2037.48579
642,2055,SSP4,-2270.291838
642,2060,SSP4,-2480.821085
642,2065,SSP4,-2664.174816
642,2070,SSP4,-2815.598566
642,2075,SSP4,-2932.21089
642,2080,SSP4,-3014.541381
642,2085,SSP4,-3063.843537
642,2090,SSP4,-3084.528079
642,2095,SSP4,-3082.999207
642,2100,SSP4,-3064.387262
643,2015,SSP4,0
643,2020,SSP4,965.4454931
643,2025,SSP4,2093.567506
643,2030,SSP4,3365.6744
643,2035,SSP4,4774.647529
643,2040,SSP4,6320.800603
643,2045,SSP4,7998.038409
643,2050,SSP4,9800.890452
643,2055,SSP4,11718.94195
643,2060,SSP4,13735.89117
643,2065,SSP4,15831.85139
643,2070,SSP4,17987.30405
643,2075,SSP4,20182.67151
643,2080,SSP4,22403.93707
643,2085,SSP4,24636.75193
643,2090,SSP4,26875.90971
643,2095,SSP4,29119.06622
643,2100,SSP4,31363.32571
646,2015,SSP4,0
646,2020,SSP4,-55.62128104
646,2025,SSP4,-145.6947293
646,2030,SSP4,-269.8755031
646,2035,SSP4,-431.5772312
646,2040,SSP4,-635.2252661
646,2045,SSP4,-887.2761356
646,2050,SSP4,-1192.948591
646,2055,SSP4,-1552.840671
646,2060,SSP4,-1963.162837
646,2065,SSP4,-2420.860362
646,2070,SSP4,-2924.559112
646,2075,SSP4,-3473.417112
646,2080,SSP4,-4064.690645
646,2085,SSP4,-4693.273783
646,2090,SSP4,-5352.79614
646,2095,SSP4,-6037.502605
646,2100,SSP4,-6740.949057
682,2015,SSP4,0
682,2020,SSP4,636.4228584
682,2025,SSP4,1333.268966
682,2030,SSP4,2075.082382
682,2035,SSP4,2847.601791
682,2040,SSP4,3639.957709
682,2045,SSP4,4446.406015
682,2050,SSP4,5264.170193
682,2055,SSP4,6085.81493
682,2060,SSP4,6896.436902
682,2065,SSP4,7678.126503
682,2070,SSP4,8415.205455
682,2075,SSP4,9099.441985
682,2080,SSP4,9731.379198
682,2085,SSP4,10317.55734
682,2090,SSP4,10863.57842
682,2095,SSP4,11371.9009
682,2100,SSP4,11838.99559
729,2015,SSP4,0
729,2020,SSP4,-655.6991539
729,2025,SSP4,-1545.59883
729,2030,SSP4,-2652.466305
729,2035,SSP4,-3948.013489
729,2040,SSP4,-5413.339335
729,2045,SSP4,-7059.950386
729,2050,SSP4,-8912.093132
729,2055,SSP4,-10974.677
729,2060,SSP4,-13229.79911
729,2065,SSP4,-15641.46026
729,2070,SSP4,-18180.86227
729,2075,SSP4,-20848.14903
729,2080,SSP4,-23665.16284
729,2085,SSP4,-26653.65576
729,2090,SSP4,-29817.58304
729,2095,SSP4,-33145.98085
729,2100,SSP4,-36627.46062
686,2015,SSP4,0
686,2020,SSP4,-75.2790398
686,2025,SSP4,-176.666609
686,2030,SSP4,-302.9959245
686,2035,SSP4,-453.6746562
686,2040,SSP4,-628.5317792
686,2045,SSP4,-828.5912281
686,2050,SSP4,-1054.886963
686,2055,SSP4,-1307.107744
686,2060,SSP4,-1583.40827
686,2065,SSP4,-1881.117622
686,2070,SSP4,-2197.859354
686,2075,SSP4,-2532.499798
686,2080,SSP4,-2884.843804
686,2085,SSP4,-3255.243627
686,2090,SSP4,-3642.302126
686,2095,SSP4,-4044.151613
686,2100,SSP4,-4458.373275
702,2015,SSP4,0
702,2020,SSP4,189.7367083
702,2025,SSP4,407.8335754
702,2030,SSP4,648.3485077
702,2035,SSP4,906.8662269
702,2040,SSP4,1181.198138
702,2045,SSP4,1470.794995
702,2050,SSP4,1775.018562
702,2055,SSP4,2092.701538
702,2060,SSP4,2421.47863
702,2065,SSP4,2757.658373
702,2070,SSP4,3097.086827
702,2075,SSP4,3435.936587
702,2080,SSP4,3770.323163
702,2085,SSP4,4097.256257
702,2090,SSP4,4414.549312
702,2095,SSP4,4721.315622
702,2100,SSP4,5018.477449
90,2015,SSP4,0
90,2020,SSP4,-2.572462774
90,2025,SSP4,-5.841637889
90,2030,SSP4,-9.758845745
90,2035,SSP4,-14.41911216
90,2040,SSP4,-19.72168267
90,2045,SSP4,-25.66660656
90,2050,SSP4,-32.25993834
90,2055,SSP4,-39.47317444
90,2060,SSP4,-47.23342871
90,2065,SSP4,-55.43471029
90,2070,SSP4,-63.99590291
90,2075,SSP4,-72.86609321
90,2080,SSP4,-82.05018451
90,2085,SSP4,-91.56160491
90,2090,SSP4,-101.369897
90,2095,SSP4,-111.4191097
90,2100,SSP4,-121.6485208
694,2015,SSP4,0
694,2020,SSP4,0.006257043
694,2025,SSP4,-7.416153357
694,2030,SSP4,-20.23265801
694,2035,SSP4,-39.86457799
694,2040,SSP4,-67.86061648
694,2045,SSP4,-105.0552935
694,2050,SSP4,-151.3575899
694,2055,SSP4,-206.1937391
694,2060,SSP4,-269.0522065
694,2065,SSP4,-339.540158
694,2070,SSP4,-417.0450052
694,2075,SSP4,-500.560522
694,2080,SSP4,-588.927954
694,2085,SSP4,-681.2051715
694,2090,SSP4,-776.6877246
694,2095,SSP4,-874.7440631
694,2100,SSP4,-974.796304
222,2015,SSP4,0
222,2020,SSP4,-208.6471893
222,2025,SSP4,-435.2144195
222,2030,SSP4,-670.8404667
222,2035,SSP4,-909.8791312
222,2040,SSP4,-1148.68686
222,2045,SSP4,-1385.477738
222,2050,SSP4,-1617.317328
222,2055,SSP4,-1840.81631
222,2060,SSP4,-2052.139033
222,2065,SSP4,-2247.049843
222,2070,SSP4,-2421.414398
222,2075,SSP4,-2571.703211
222,2080,SSP4,-2696.052058
222,2085,SSP4,-2794.905442
222,2090,SSP4,-2872.546578
222,2095,SSP4,-2928.900516
222,2100,SSP4,-2966.928994
706,2015,SSP4,0
706,2020,SSP4,-48.40283231
706,2025,SSP4,-147.1540911
706,2030,SSP4,-293.3828889
706,2035,SSP4,-491.9116262
706,2040,SSP4,-748.7844748
706,2045,SSP4,-1071.565869
706,2050,SSP4,-1464.95633
706,2055,SSP4,-1927.649531
706,2060,SSP4,-2455.344823
706,2065,SSP4,-3044.416339
706,2070,SSP4,-3692.272038
706,2075,SSP4,-4395.697782
706,2080,SSP4,-5149.062646
706,2085,SSP4,-5944.620094
706,2090,SSP4,-6774.362197
706,2095,SSP4,-7630.50712
706,2100,SSP4,-8505.405751
688,2015,SSP4,0
688,2020,SSP4,-105.1389526
688,2025,SSP4,-214.0008217
688,2030,SSP4,-322.5228868
688,2035,SSP4,-426.8875042
688,2040,SSP4,-525.1051473
688,2045,SSP4,-616.9691909
688,2050,SSP4,-702.4734154
688,2055,SSP4,-781.3529591
688,2060,SSP4,-852.462755
688,2065,SSP4,-913.7678559
688,2070,SSP4,-963.3168978
688,2075,SSP4,-999.8108587
688,2080,SSP4,-1023.113607
688,2085,SSP4,-1034.128693
688,2090,SSP4,-1034.581975
688,2095,SSP4,-1026.55949
688,2100,SSP4,-1011.593073
678,2015,SSP4,0
678,2020,SSP4,-5.545846424
678,2025,SSP4,-12.40785978
678,2030,SSP4,-20.33534285
678,2035,SSP4,-29.263202
678,2040,SSP4,-38.98653251
678,2045,SSP4,-49.47072277
678,2050,SSP4,-60.68546697
678,2055,SSP4,-72.54647996
678,2060,SSP4,-84.90859427
678,2065,SSP4,-97.57835818
678,2070,SSP4,-110.3570302
678,2075,SSP4,-123.1084163
678,2080,SSP4,-135.7864186
678,2085,SSP4,-148.3893535
678,2090,SSP4,-160.8891926
678,2095,SSP4,-173.2001183
678,2100,SSP4,-185.1997365
740,2015,SSP4,0
740,2020,SSP4,-18.29250895
740,2025,SSP4,-38.29844179
740,2030,SSP4,-59.07751809
740,2035,SSP4,-80.04869927
740,2040,SSP4,-100.7272212
740,2045,SSP4,-120.8977627
740,2050,SSP4,-140.3547411
740,2055,SSP4,-158.8396546
740,2060,SSP4,-176.0040863
740,2065,SSP4,-191.4633879
740,2070,SSP4,-204.9006332
740,2075,SSP4,-216.1350531
740,2080,SSP4,-225.0445385
740,2085,SSP4,-231.6938431
740,2090,SSP4,-236.2487801
740,2095,SSP4,-238.9383802
740,2100,SSP4,-239.9074847
703,2015,SSP4,0
703,2020,SSP4,-18.42278274
703,2025,SSP4,-37.12806652
703,2030,SSP4,-55.42292577
703,2035,SSP4,-72.55354387
703,2040,SSP4,-87.8960899
703,2045,SSP4,-101.3265101
703,2050,SSP4,-112.7854508
703,2055,SSP4,-122.1992086
703,2060,SSP4,-129.3970473
703,2065,SSP4,-134.005212
703,2070,SSP4,-135.6208375
703,2075,SSP4,-134.0047734
703,2080,SSP4,-129.1533855
703,2085,SSP4,-121.3274675
703,2090,SSP4,-110.9730534
703,2095,SSP4,-98.57510743
703,2100,SSP4,-84.53823027
705,2015,SSP4,0
705,2020,SSP4,20.80989011
705,2025,SSP4,45.41812906
705,2030,SSP4,73.51116477
705,2035,SSP4,104.774079
705,2040,SSP4,139.074823
705,2045,SSP4,176.2775961
705,2050,SSP4,216.2875733
705,2055,SSP4,258.9549213
705,2060,SSP4,304.0423614
705,2065,SSP4,351.133825
705,2070,SSP4,399.6905714
705,2075,SSP4,449.1198411
705,2080,SSP4,498.8439433
705,2085,SSP4,548.3673387
705,2090,SSP4,597.4742951
705,2095,SSP4,646.0977252
705,2100,SSP4,694.2523658
752,2015,SSP4,0
752,2020,SSP4,130.1369301
752,2025,SSP4,283.6333463
752,2030,SSP4,456.567601
752,2035,SSP4,645.3850085
752,2040,SSP4,848.5697398
752,2045,SSP4,1066.062675
752,2050,SSP4,1298.017543
752,2055,SSP4,1544.102344
752,2060,SSP4,1802.8146
752,2065,SSP4,2071.230406
752,2070,SSP4,2345.923746
752,2075,SSP4,2624.044424
752,2080,SSP4,2902.62444
752,2085,SSP4,3178.681211
752,2090,SSP4,3450.183777
752,2095,SSP4,3717.027049
752,2100,SSP4,3981.45776
748,2015,SSP4,0
748,2020,SSP4,-13.10339656
748,2025,SSP4,-28.46038541
748,2030,SSP4,-45.54783477
748,2035,SSP4,-64.10136692
748,2040,SSP4,-83.82680619
748,2045,SSP4,-104.7006764
748,2050,SSP4,-126.6712004
748,2055,SSP4,-149.466986
748,2060,SSP4,-172.6860106
748,2065,SSP4,-195.9724078
748,2070,SSP4,-219.1263136
748,2075,SSP4,-242.073149
748,2080,SSP4,-264.8058455
748,2085,SSP4,-287.252315
748,2090,SSP4,-309.3261731
748,2095,SSP4,-330.9145907
748,2100,SSP4,-351.8370732
760,2015,SSP4,0
760,2020,SSP4,-472.0481212
760,2025,SSP4,-1049.736348
760,2030,SSP4,-1720.129917
760,2035,SSP4,-2470.96012
760,2040,SSP4,-3296.013874
760,2045,SSP4,-4197.606608
760,2050,SSP4,-5179.112205
760,2055,SSP4,-6237.847002
760,2060,SSP4,-7365.381107
760,2065,SSP4,-8549.73109
760,2070,SSP4,-9782.98168
760,2075,SSP4,-11062.16364
760,2080,SSP4,-12385.09164
760,2085,SSP4,-13750.10673
760,2090,SSP4,-15153.37734
760,2095,SSP4,-16587.247
760,2100,SSP4,-18045.20617
148,2015,SSP4,0
148,2020,SSP4,23.34683163
148,2025,SSP4,44.70259438
148,2030,SSP4,63.2292995
148,2035,SSP4,75.4595787
148,2040,SSP4,78.92098438
148,2045,SSP4,72.67661652
148,2050,SSP4,56.3942073
148,2055,SSP4,29.57012287
148,2060,SSP4,-8.488196488
148,2065,SSP4,-58.28627767
148,2070,SSP4,-119.8973737
148,2075,SSP4,-192.8574668
148,2080,SSP4,-276.1885533
148,2085,SSP4,-368.8034258
148,2090,SSP4,-469.8837064
148,2095,SSP4,-578.9333767
148,2100,SSP4,-695.6258619
768,2015,SSP4,0
