countrycode,country,scenario,year,governance,gov.eff,corr.cont
NOR,NA,SSP3,2026,0.9369135,0.942908424,0.954530136
NOR,NA,SSP4,2026,0.9416099,0.945558612,0.956584224
NOR,NA,SSP5,2026,0.9442561,0.961410854,0.961188499
NPL,NA,SSP1,2026,0.4353607,0.42497316,0.338247536
NPL,NA,SSP2,2026,0.4211514,0.405685965,0.323071082
NPL,NA,SSP3,2026,0.3797698,0.36230244,0.277008045
NPL,NA,SSP4,2026,0.3953416,0.374113018,0.294277355
NPL,NA,SSP5,2026,0.4335752,0.426773187,0.33623781
NZL,NA,SSP1,2026,0.9450157,0.923711197,0.98952831
NZL,NA,SSP2,2026,0.9403069,0.908574472,0.98302931
NZL,NA,SSP3,2026,0.9382632,0.90017331,0.980616287
NZL,NA,SSP4,2026,0.9376026,0.894540549,0.978708076
NZL,NA,SSP5,2026,0.9445925,0.920948209,0.988580292
OMN,NA,SSP1,2026,0.6052692,0.626219789,0.531033527
OMN,NA,SSP2,2026,0.585862,0.591235662,0.509159013
OMN,NA,SSP3,2026,0.5683649,0.562991445,0.48944512
OMN,NA,SSP4,2026,0.5802869,0.579172655,0.503127961
OMN,NA,SSP5,2026,0.6008306,0.624309252,0.526845682
PAK,NA,SSP1,2026,0.4158835,0.474659048,0.318590401
PAK,NA,SSP2,2026,0.3809631,0.435412684,0.274836493
PAK,NA,SSP3,2026,0.3307419,0.38812572,0.212353193
PAK,NA,SSP4,2026,0.3488579,0.397040952,0.238970831
PAK,NA,SSP5,2026,0.4091636,0.474499323,0.307829387
PAN,NA,SSP1,2026,0.6286751,0.638980933,0.4651997
PAN,NA,SSP2,2026,0.6102148,0.61022554,0.4284831
PAN,NA,SSP3,2026,0.6002602,0.592070464,0.4010615
PAN,NA,SSP4,2026,0.6084922,0.604780004,0.4271281
PAN,NA,SSP5,2026,0.6244729,0.634720489,0.4513466
PER,NA,SSP1,2026,0.5635182,0.575462086,0.460524
PER,NA,SSP2,2026,0.5428733,0.541520742,0.4320779
PER,NA,SSP3,2026,0.521147,0.508823551,0.4018389
PER,NA,SSP4,2026,0.5360026,0.53004569,0.4248524
PER,NA,SSP5,2026,0.5579261,0.569800885,0.4512404
PHL,NA,SSP1,2026,0.5334328,0.609940067,0.406917
PHL,NA,SSP2,2026,0.5098242,0.576149302,0.3661138
PHL,NA,SSP3,2026,0.4907855,0.542632102,0.3298697
PHL,NA,SSP4,2026,0.5055506,0.554717174,0.3618791
PHL,NA,SSP5,2026,0.5272404,0.607492942,0.3916097
PNG,NA,SSP1,2026,0.4900087,0.477524729,0.3326372
PNG,NA,SSP2,2026,0.4669953,0.446549446,0.2867218
PNG,NA,SSP3,2026,0.445985,0.418875945,0.2413659
PNG,NA,SSP4,2026,0.4625032,0.437710914,0.2821125
PNG,NA,SSP5,2026,0.4815786,0.469432808,0.311354
POL,NA,SSP1,2026,0.7477028,0.727550162,0.6074493
POL,NA,SSP2,2026,0.7445347,0.710962669,0.6015246
POL,NA,SSP3,2026,0.7447335,0.70117486,0.5997993
POL,NA,SSP4,2026,0.7429592,0.701073554,0.5989078
POL,NA,SSP5,2026,0.7486803,0.725992899,0.6074319
PRI,NA,SSP1,2026,0.7240945,0.722319762,0.6152145
PRI,NA,SSP2,2026,0.7193873,0.70321959,0.6094853
PRI,NA,SSP3,2026,0.7158126,0.679210961,0.6048956
PRI,NA,SSP4,2026,0.7230127,0.702946635,0.6141603
PRI,NA,SSP5,2026,0.7230803,0.717697285,0.6139639
PRT,NA,SSP1,2026,0.81731,0.79937854,0.7330664
PRT,NA,SSP2,2026,0.8135229,0.787055045,0.7280032
PRT,NA,SSP3,2026,0.8044242,0.768057009,0.7205896
PRT,NA,SSP4,2026,0.8132093,0.7788275,0.7270322
PRT,NA,SSP5,2026,0.8183271,0.800642769,0.7340726
PRY,NA,SSP1,2026,0.4651209,0.435558819,0.3172418
PRY,NA,SSP2,2026,0.4274563,0.379526007,0.2529376
PRY,NA,SSP3,2026,0.3981542,0.336892714,0.1968106
PRY,NA,SSP4,2026,0.417686,0.361186485,0.2426826
PRY,NA,SSP5,2026,0.4551405,0.424916543,0.2932926
ROU,NA,SSP1,2026,0.6310235,0.577995754,0.4723715
ROU,NA,SSP2,2026,0.6204693,0.548904096,0.449383
ROU,NA,SSP3,2026,0.6105322,0.529266572,0.427516
ROU,NA,SSP4,2026,0.6190885,0.544612087,0.4482404
ROU,NA,SSP5,2026,0.6286524,0.572184667,0.4636236
RUS,NA,SSP1,2026,0.476085,0.541345011,0.3529287
RUS,NA,SSP2,2026,0.4463018,0.500750935,0.2984842
RUS,NA,SSP3,2026,0.4194739,0.470669606,0.2459797
RUS,NA,SSP4,2026,0.4486273,0.502109034,0.3015717
RUS,NA,SSP5,2026,0.4629295,0.530870844,0.3268755
RWA,NA,SSP1,2026,0.4791947,0.500465797,0.4759015
RWA,NA,SSP2,2026,0.4500208,0.47305083,0.4565763
RWA,NA,SSP3,2026,0.4166717,0.441552991,0.4316835
RWA,NA,SSP4,2026,0.4285507,0.44516863,0.4339513
RWA,NA,SSP5,2026,0.4752703,0.502680747,0.4776658
SAU,NA,SSP1,2026,0.55143,0.611119244,0.5149181
SAU,NA,SSP2,2026,0.5322349,0.587292183,0.4990622
SAU,NA,SSP3,2026,0.4988449,0.538186207,0.4648347
SAU,NA,SSP4,2026,0.5138576,0.559114573,0.4772147
SAU,NA,SSP5,2026,0.5452086,0.60847521,0.5117308
SDN,NA,SSP1,2026,0.3233027,0.37024085,0.2790575
SDN,NA,SSP2,2026,0.28265,0.329503072,0.2279827
SDN,NA,SSP3,2026,0.2355107,0.283508194,0.1678703
SDN,NA,SSP4,2026,0.2638771,0.304025411,0.208332
SDN,NA,SSP5,2026,0.3089572,0.361504322,0.2591332
SEN,NA,SSP1,2026,0.5536162,0.517660922,0.4376348
SEN,NA,SSP2,2026,0.5352644,0.488258064,0.4192063
SEN,NA,SSP3,2026,0.5010159,0.451015291,0.3820778
SEN,NA,SSP4,2026,0.506976,0.452853587,0.3885785
SEN,NA,SSP5,2026,0.5541316,0.520064214,0.4378193
SGP,NA,SSP1,2026,0.9086673,1,1
SGP,NA,SSP2,2026,0.9070011,1,1
SGP,NA,SSP3,2026,0.8978066,1,0.9906054
SGP,NA,SSP4,2026,0.9048737,1,0.997367
SGP,NA,SSP5,2026,0.9118213,1,1
SLB,NA,SSP1,2026,0.5214095,0.430757585,0.4303283
SLB,NA,SSP2,2026,0.4982709,0.388837449,0.4013091
SLB,NA,SSP3,2026,0.4837403,0.362890187,0.3799783
SLB,NA,SSP4,2026,0.4923087,0.377947372,0.3954302
SLB,NA,SSP5,2026,0.5157849,0.421291077,0.4214895
SLE,NA,SSP1,2026,0.4392022,0.363462821,0.3242087
SLE,NA,SSP2,2026,0.413894,0.327890252,0.2932683
SLE,NA,SSP3,2026,0.3833251,0.292329707,0.2552651
SLE,NA,SSP4,2026,0.39855,0.309246097,0.2772637
SLE,NA,SSP5,2026,0.4365922,0.361018611,0.3184391
SLV,NA,SSP1,2026,0.5513125,0.534636535,0.4123531
SLV,NA,SSP2,2026,0.5297674,0.501896865,0.3778815
SLV,NA,SSP3,2026,0.5141012,0.475457923,0.3495717
SLV,NA,SSP4,2026,0.5273537,0.492476358,0.376037
SLV,NA,SSP5,2026,0.5464724,0.529453576,0.4007571
SOM,NA,SSP1,2026,0.1876634,0.185204839,0.1758151
SOM,NA,SSP2,2026,0.1535903,0.149565466,0.1408374
SOM,NA,SSP3,2026,0.09123723,0.086693218,0.07082044
SOM,NA,SSP4,2026,0.1286039,0.12060012,0.1139249
SOM,NA,SSP5,2026,0.1733429,0.175709424,0.1603326
SRB,NA,SSP1,2026,0.5926406,0.607545917,0.4726318
SRB,NA,SSP2,2026,0.582046,0.585296869,0.4532078
SRB,NA,SSP3,2026,0.5639405,0.560950013,0.4246293
SRB,NA,SSP4,2026,0.5804194,0.5824435,0.4518092
SRB,NA,SSP5,2026,0.5875814,0.602978935,0.4628852
SSD,NA,SSP1,2026,0.3233027,0.37024085,0.2790575
SSD,NA,SSP2,2026,0.28265,0.329503072,0.2279827
SSD,NA,SSP3,2026,0.2355107,0.283508194,0.1678703
SSD,NA,SSP4,2026,0.2638771,0.304025411,0.208332
SSD,NA,SSP5,2026,0.3089572,0.361504322,0.2591332
STP,NA,SSP1,2026,0.551867,0.454908695,0.4540253
STP,NA,SSP2,2026,0.5371836,0.434055742,0.4416329
STP,NA,SSP3,2026,0.5407108,0.433359584,0.4496757
STP,NA,SSP4,2026,0.5459501,0.441788786,0.4529083
STP,NA,SSP5,2026,0.5504159,0.452037972,0.4537491
SUR,NA,SSP1,2026,0.6067802,0.577574849,0.5126025
SUR,NA,SSP2,2026,0.5856756,0.544194805,0.4873431
SUR,NA,SSP3,2026,0.5758162,0.528780455,0.474882
SUR,NA,SSP4,2026,0.5838137,0.539355682,0.4856829
SUR,NA,SSP5,2026,0.6017951,0.571688292,0.5062407
SVK,NA,SSP1,2026,0.7234569,0.724236706,0.5422147
SVK,NA,SSP2,2026,0.7203618,0.710106951,0.5308141
SVK,NA,SSP3,2026,0.7154428,0.700280245,0.5177762
SVK,NA,SSP4,2026,0.7166356,0.701089774,0.5259966
SVK,NA,SSP5,2026,0.7233787,0.722421793,0.5377177
SVN,NA,SSP1,2026,0.7752763,0.75436997,0.6819789
SVN,NA,SSP2,2026,0.7738779,0.74463493,0.6795918
SVN,NA,SSP3,2026,0.7715825,0.737086748,0.6764443
SVN,NA,SSP4,2026,0.7700803,0.733035249,0.6743856
SVN,NA,SSP5,2026,0.7762365,0.755709974,0.6828082
SWE,NA,SSP1,2026,0.9480219,0.969258572,0.9784593
SWE,NA,SSP2,2026,0.9451774,0.961161532,0.9746588
SWE,NA,SSP3,2026,0.9311823,0.938278778,0.9629603
SWE,NA,SSP4,2026,0.9446247,0.952668705,0.9729509
SWE,NA,SSP5,2026,0.9470279,0.965730112,0.9769928
SWZ,NA,SSP1,2026,0.4741718,0.460259859,0.4350628
SWZ,NA,SSP2,2026,0.4412367,0.417197936,0.4011588
SWZ,NA,SSP3,2026,0.4155657,0.381033056,0.3758398
SWZ,NA,SSP4,2026,0.4344389,0.399114339,0.3952519
SWZ,NA,SSP5,2026,0.4663182,0.453618543,0.4277786
SYR,NA,SSP1,2026,0.4121295,0.444898492,0.3368122
SYR,NA,SSP2,2026,0.3774559,0.404097352,0.2896632
SYR,NA,SSP3,2026,0.3321416,0.353741217,0.2286626
SYR,NA,SSP4,2026,0.3551837,0.372377429,0.2652644
SYR,NA,SSP5,2026,0.4006166,0.436765749,0.3186856
TCD,NA,SSP1,2026,0.3146549,0.305289891,0.1980412
TCD,NA,SSP2,2026,0.2950878,0.285040476,0.1670822
TCD,NA,SSP3,2026,0.2509284,0.243184108,0.1053334
TCD,NA,SSP4,2026,0.2766664,0.263926738,0.1473918
TCD,NA,SSP5,2026,0.3057458,0.300532112,0.1811664
TGO,NA,SSP1,2026,0.3977319,0.306885869,0.2912895
TGO,NA,SSP2,2026,0.3670989,0.262364658,0.2478734
TGO,NA,SSP3,2026,0.3449441,0.232040317,0.2113189
TGO,NA,SSP4,2026,0.3610894,0.251408592,0.2419536
TGO,NA,SSP5,2026,0.3906358,0.298954623,0.2763706
THA,NA,SSP1,2026,0.579488,0.650958594,0.4503184
THA,NA,SSP2,2026,0.563972,0.632567335,0.4241024
THA,NA,SSP3,2026,0.5465992,0.608390807,0.3948608
THA,NA,SSP4,2026,0.5634499,0.624923814,0.4241276
THA,NA,SSP5,2026,0.574906,0.650599839,0.440085
TJK,NA,SSP1,2026,0.4346225,0.482673639,0.3340253
TJK,NA,SSP2,2026,0.4111353,0.455549949,0.2960521
TJK,NA,SSP3,2026,0.3753312,0.42106675,0.2423749
TJK,NA,SSP4,2026,0.4061608,0.44668373,0.290969
TJK,NA,SSP5,2026,0.4234825,0.475366193,0.3147696
TKM,NA,SSP1,2026,0.3821863,0.410481445,0.2983112
TKM,NA,SSP2,2026,0.3418709,0.354156171,0.2344306
TKM,NA,SSP3,2026,0.3050162,0.314770188,0.172966
TKM,NA,SSP4,2026,0.3403865,0.351470141,0.2331803
TKM,NA,SSP5,2026,0.3648182,0.394400334,0.2689393
TON,NA,SSP1,2026,0.5613476,0.509817027,0.3977267
TON,NA,SSP2,2026,0.5410263,0.472528515,0.357631
TON,NA,SSP3,2026,0.529735,0.450432812,0.3269115
TON,NA,SSP4,2026,0.5402231,0.466913529,0.3577916
TON,NA,SSP5,2026,0.5542172,0.497908599,0.3794359
TTO,NA,SSP1,2026,0.6216457,0.610233316,0.487177
TTO,NA,SSP2,2026,0.6038553,0.578977391,0.4588424
TTO,NA,SSP3,2026,0.6182319,0.598568463,0.4606388
TTO,NA,SSP4,2026,0.6042835,0.576558225,0.4597988
TTO,NA,SSP5,2026,0.6173652,0.605720449,0.4778646
TUN,NA,SSP1,2026,0.570123,0.657187038,0.4710674
TUN,NA,SSP2,2026,0.560147,0.648067693,0.4623084
TUN,NA,SSP3,2026,0.5520695,0.635731597,0.4551658
TUN,NA,SSP4,2026,0.5555391,0.639992438,0.457312
TUN,NA,SSP5,2026,0.5685573,0.659213827,0.4704418
TUR,NA,SSP1,2026,0.5811572,0.629078406,0.4848298
TUR,NA,SSP2,2026,0.5635464,0.603474723,0.4669232
TUR,NA,SSP3,2026,0.531473,0.565399226,0.4323385
TUR,NA,SSP4,2026,0.539398,0.571700184,0.4397421
TUR,NA,SSP5,2026,0.5781909,0.62944118,0.4826304
TZA,NA,SSP1,2026,0.5276544,0.493306453,0.3915545
TZA,NA,SSP2,2026,0.5033038,0.464130864,0.3595723
TZA,NA,SSP3,2026,0.4645343,0.424757056,0.3090929
TZA,NA,SSP4,2026,0.4733402,0.430944886,0.3265924
TZA,NA,SSP5,2026,0.5261002,0.494353671,0.3852648
UGA,NA,SSP1,2026,0.495963,0.503658979,0.3478055
UGA,NA,SSP2,2026,0.4698306,0.473321713,0.3096276
UGA,NA,SSP3,2026,0.4232819,0.426416938,0.2462114
UGA,NA,SSP4,2026,0.4355647,0.432642258,0.2717876
UGA,NA,SSP5,2026,0.4933687,0.50587892,0.3380929
UKR,NA,SSP1,2026,0.5147578,0.524889839,0.3605966
UKR,NA,SSP2,2026,0.489387,0.483876223,0.3098149
UKR,NA,SSP3,2026,0.4686612,0.458123509,0.2634348
UKR,NA,SSP4,2026,0.4922678,0.486313342,0.3136057
UKR,NA,SSP5,2026,0.5045742,0.514220182,0.3369196
URY,NA,SSP1,2026,0.7529536,0.694540856,0.7509026
URY,NA,SSP2,2026,0.7427634,0.670915412,0.7390064
URY,NA,SSP3,2026,0.7444104,0.662481599,0.7409561
URY,NA,SSP4,2026,0.744735,0.669445719,0.7418127
URY,NA,SSP5,2026,0.7540323,0.693740408,0.7518341
USA,NA,SSP1,2026,0.8444287,0.880864671,0.8043895
USA,NA,SSP2,2026,0.8415655,0.869675171,0.8002519
USA,NA,SSP3,2026,0.8380663,0.860353981,0.7961415
USA,NA,SSP4,2026,0.8373724,0.855258168,0.7941984
USA,NA,SSP5,2026,0.8436946,0.877698939,0.8031475
UZB,NA,SSP1,2026,0.4040945,0.516182427,0.312456
UZB,NA,SSP2,2026,0.3663266,0.474612189,0.253053
UZB,NA,SSP3,2026,0.3347406,0.446929219,0.198726
UZB,NA,SSP4,2026,0.3632948,0.46823974,0.2498265
UZB,NA,SSP5,2026,0.387682,0.504578435,0.2844351
VCT,NA,SSP1,2026,0.7468423,0.695164722,0.6475659
VCT,NA,SSP2,2026,0.7364888,0.666898366,0.6354438
VCT,NA,SSP3,2026,0.7377126,0.65746938,0.6374561
VCT,NA,SSP4,2026,0.7372544,0.661598021,0.6370798
VCT,NA,SSP5,2026,0.7475429,0.693709378,0.6480433
VEN,NA,SSP1,2026,0.4250517,0.461090072,0.3446862
VEN,NA,SSP2,2026,0.3864764,0.407406639,0.2823118
VEN,NA,SSP3,2026,0.3491748,0.35380928,0.2190919
VEN,NA,SSP4,2026,0.3831514,0.393865468,0.2791804
VEN,NA,SSP5,2026,0.4077538,0.444039248,0.3147055
VNM,NA,SSP1,2026,0.532575,0.585460127,0.4267724
VNM,NA,SSP2,2026,0.5118571,0.562965017,0.3978087
VNM,NA,SSP3,2026,0.4957768,0.552414683,0.3736114
VNM,NA,SSP4,2026,0.508862,0.558729454,0.3947938
VNM,NA,SSP5,2026,0.5264022,0.583946341,0.4165438
VUT,NA,SSP1,2026,0.631,0.510050804,0.5155761
VUT,NA,SSP2,2026,0.6170832,0.481427919,0.501726
VUT,NA,SSP3,2026,0.6111852,0.462572615,0.4970839
VUT,NA,SSP4,2026,0.6148631,0.474791474,0.5003502
VUT,NA,SSP5,2026,0.6305456,0.504690111,0.5155389
WSM,NA,SSP1,2026,0.6850319,0.646394077,0.5300084
WSM,NA,SSP2,2026,0.67072,0.615138127,0.5064245
WSM,NA,SSP3,2026,0.6632245,0.596987708,0.4909045
WSM,NA,SSP4,2026,0.6673055,0.604879727,0.5032557
WSM,NA,SSP5,2026,0.6842928,0.643820408,0.5248307
YEM,NA,SSP1,2026,0.3720225,0.417852071,0.2984167
YEM,NA,SSP2,2026,0.3321371,0.367106384,0.2377642
YEM,NA,SSP3,2026,0.2947055,0.322775653,0.1781274
YEM,NA,SSP4,2026,0.3237957,0.350326389,0.2291008
YEM,NA,SSP5,2026,0.3552239,0.403791181,0.270898
ZAF,NA,SSP1,2026,0.6533497,0.673130483,0.5370193
ZAF,NA,SSP2,2026,0.6414287,0.655159469,0.5252929
ZAF,NA,SSP3,2026,0.6364095,0.64808482,0.5216293
ZAF,NA,SSP4,2026,0.6403448,0.650971612,0.5246623
ZAF,NA,SSP5,2026,0.6540462,0.675348402,0.538443
ZMB,NA,SSP1,2026,0.5479044,0.474342701,0.4146496
ZMB,NA,SSP2,2026,0.5234878,0.434896617,0.383621
ZMB,NA,SSP3,2026,0.4840114,0.385761255,0.3356444
ZMB,NA,SSP4,2026,0.4910162,0.395572627,0.3482757
ZMB,NA,SSP5,2026,0.5472611,0.472821024,0.4110097
ZWE,NA,SSP1,2026,0.3298602,0.355631264,0.251843
ZWE,NA,SSP2,2026,0.3010762,0.326550115,0.2153812
ZWE,NA,SSP3,2026,0.2695071,0.298566991,0.175415
ZWE,NA,SSP4,2026,0.2892181,0.308301303,0.2036951
ZWE,NA,SSP5,2026,0.3229216,0.353900932,0.2401161
ARG,NA,SSP1,2027,0.572582382,0.601801023,0.458035242
ARG,NA,SSP2,2027,0.547313351,0.565579519,0.417484898
ARG,NA,SSP3,2027,0.530562624,0.541557679,0.385902803
ARG,NA,SSP4,2027,0.547542358,0.560542082,0.418772937
ARG,NA,SSP5,2027,0.563877723,0.594473892,0.441558748
ARM,NA,SSP1,2027,0.584570754,0.632672627,0.437839641
ARM,NA,SSP2,2027,0.561102125,0.593257756,0.392976219
ARM,NA,SSP3,2027,0.545485399,0.574849501,0.356521478
ARM,NA,SSP4,2027,0.563516648,0.595013174,0.396389936
ARM,NA,SSP5,2027,0.577374316,0.626894028,0.419765311
AUS,NA,SSP1,2027,0.925473357,0.93954483,0.92837062
AUS,NA,SSP2,2027,0.923180732,0.930988864,0.925110081
AUS,NA,SSP3,2027,0.908943344,0.905173667,0.912018891
AUS,NA,SSP4,2027,0.919400486,0.914938269,0.919335336
AUS,NA,SSP5,2027,0.926034496,0.939254096,0.928790846
AUT,NA,SSP1,2027,0.911898139,0.928519931,0.878277867
AUT,NA,SSP2,2027,0.909941075,0.921288792,0.875550359
AUT,NA,SSP3,2027,0.904188376,0.909561442,0.869359822
AUT,NA,SSP4,2027,0.905510075,0.907123251,0.869285176
AUT,NA,SSP5,2027,0.912901191,0.928845908,0.87907975
AZE,NA,SSP1,2027,0.489510901,0.541868664,0.357008837
AZE,NA,SSP2,2027,0.465173966,0.508595672,0.308882249
AZE,NA,SSP3,2027,0.424614235,0.468595106,0.241203362
AZE,NA,SSP4,2027,0.454810864,0.494506526,0.297254865
AZE,NA,SSP5,2027,0.476496011,0.531084342,0.331321602
BDI,NA,SSP1,2027,0.362645183,0.343245062,0.288292482
BDI,NA,SSP2,2027,0.336849649,0.316583425,0.258012419
BDI,NA,SSP3,2027,0.277567646,0.256248744,0.187205489
BDI,NA,SSP4,2027,0.299850615,0.273114068,0.216968829
BDI,NA,SSP5,2027,0.356641759,0.342439328,0.278847074
BEL,NA,SSP1,2027,0.873783003,0.935423785,0.822091982
BEL,NA,SSP2,2027,0.873077337,0.93005688,0.820822317
BEL,NA,SSP3,2027,0.8517538,0.890088386,0.801328066
BEL,NA,SSP4,2027,0.869729702,0.910407833,0.81508696
BEL,NA,SSP5,2027,0.873991277,0.934702697,0.822156365
BEN,NA,SSP1,2027,0.527457031,0.455815234,0.34257311
BEN,NA,SSP2,2027,0.524515751,0.446105189,0.333907758
BEN,NA,SSP3,2027,0.485467994,0.404153074,0.282203792
BEN,NA,SSP4,2027,0.493518548,0.412780493,0.298962243
BEN,NA,SSP5,2027,0.529663479,0.458987553,0.340149771
BFA,NA,SSP1,2027,0.486055616,0.411676707,0.394765842
BFA,NA,SSP2,2027,0.463698384,0.381644699,0.375380066
BFA,NA,SSP3,2027,0.438128872,0.350743673,0.353280877
BFA,NA,SSP4,2027,0.438490293,0.345441849,0.352081475
BFA,NA,SSP5,2027,0.486339743,0.4131978,0.396549907
BGD,NA,SSP1,2027,0.451516239,0.475814697,0.318426254
BGD,NA,SSP2,2027,0.428376453,0.446718034,0.278441343
BGD,NA,SSP3,2027,0.400850086,0.416884039,0.231496941
BGD,NA,SSP4,2027,0.426217039,0.440445644,0.276887991
BGD,NA,SSP5,2027,0.445620008,0.474739383,0.302890382
BGR,NA,SSP1,2027,0.646818211,0.639610251,0.496303964
BGR,NA,SSP2,2027,0.633266562,0.610724164,0.467674304
BGR,NA,SSP3,2027,0.621250523,0.586386259,0.440224644
BGR,NA,SSP4,2027,0.631954081,0.607508299,0.466731854
BGR,NA,SSP5,2027,0.643407154,0.634213019,0.484978178
BHR,NA,SSP1,2027,0.646769292,0.730439713,0.597001899
BHR,NA,SSP2,2027,0.632584002,0.706381828,0.583944512
BHR,NA,SSP3,2027,0.602409514,0.668554494,0.551097879
BHR,NA,SSP4,2027,0.619515361,0.687759883,0.56918137
BHR,NA,SSP5,2027,0.639253055,0.727148691,0.590608545
BHS,NA,SSP1,2027,0.796619503,0.790116945,0.776505942
BHS,NA,SSP2,2027,0.784736921,0.762573456,0.761516151
BHS,NA,SSP3,2027,0.77171816,0.741841906,0.749063619
BHS,NA,SSP4,2027,0.783498307,0.760193045,0.760982908
BHS,NA,SSP5,2027,0.797602098,0.791488199,0.777354555
BIH,NA,SSP1,2027,0.570207653,0.515568238,0.467346676
BIH,NA,SSP2,2027,0.560527993,0.495130777,0.457017465
BIH,NA,SSP3,2027,0.552290921,0.478491648,0.447809335
BIH,NA,SSP4,2027,0.560784881,0.493273228,0.457640888
BIH,NA,SSP5,2027,0.56654251,0.509098895,0.463402833
BLR,NA,SSP1,2027,0.470264395,0.489813377,0.437314045
BLR,NA,SSP2,2027,0.439162791,0.445232887,0.398581015
BLR,NA,SSP3,2027,0.407945232,0.403078742,0.357486975
BLR,NA,SSP4,2027,0.440664291,0.443634883,0.400547048
BLR,NA,SSP5,2027,0.455450517,0.474480267,0.41906329
BLZ,NA,SSP1,2027,0.606643181,0.56358372,0.479276193
BLZ,NA,SSP2,2027,0.571074378,0.504734772,0.429703344
BLZ,NA,SSP3,2027,0.554138611,0.474640869,0.400936858
BLZ,NA,SSP4,2027,0.564653926,0.48973533,0.423439853
BLZ,NA,SSP5,2027,0.601837681,0.556417714,0.468322137
BOL,NA,SSP1,2027,0.529913912,0.534108474,0.408894834
BOL,NA,SSP2,2027,0.503406986,0.492677232,0.371663381
BOL,NA,SSP3,2027,0.47290137,0.451464069,0.329765992
BOL,NA,SSP4,2027,0.484015409,0.463890776,0.350646456
BOL,NA,SSP5,2027,0.52509126,0.530885276,0.399001376
BRA,NA,SSP1,2027,0.60001034,0.575463856,0.49331732
BRA,NA,SSP2,2027,0.579567789,0.545328413,0.464655338
BRA,NA,SSP3,2027,0.567084287,0.524427832,0.444226111
BRA,NA,SSP4,2027,0.578088338,0.54019119,0.463535954
BRA,NA,SSP5,2027,0.594474129,0.56906689,0.483757414
BRB,NA,SSP1,2027,0.778480532,0.788982063,0.78565699
BRB,NA,SSP2,2027,0.771838563,0.770291007,0.77724521
BRB,NA,SSP3,2027,0.768314692,0.762375415,0.773350548
BRB,NA,SSP4,2027,0.769339237,0.766803087,0.775086678
BRB,NA,SSP5,2027,0.779843613,0.790884302,0.786834209
BRN,NA,SSP1,2027,0.657325497,0.693059328,0.575277147
BRN,NA,SSP2,2027,0.645113121,0.671393442,0.566231923
BRN,NA,SSP3,2027,0.635542954,0.658340805,0.560695203
BRN,NA,SSP4,2027,0.642790059,0.668151507,0.564225621
BRN,NA,SSP5,2027,0.65587688,0.694693194,0.576711927
BTN,NA,SSP1,2027,0.650791375,0.715897152,0.727449265
BTN,NA,SSP2,2027,0.645928134,0.701004235,0.720912966
BTN,NA,SSP3,2027,0.623902936,0.673229186,0.696134764
BTN,NA,SSP4,2027,0.624416623,0.676304689,0.697007643
BTN,NA,SSP5,2027,0.650568855,0.716207445,0.726746154
BWA,NA,SSP1,2027,0.710574488,0.650899001,0.674650611
BWA,NA,SSP2,2027,0.704332147,0.632947152,0.66719203
BWA,NA,SSP3,2027,0.700678403,0.623827747,0.663428429
BWA,NA,SSP4,2027,0.70072915,0.626634206,0.663715481
BWA,NA,SSP5,2027,0.712044725,0.651808589,0.675920374
CAF,NA,SSP1,2027,0.357887115,0.319054382,0.289777832
CAF,NA,SSP2,2027,0.320046789,0.273560559,0.246389464
CAF,NA,SSP3,2027,0.246031957,0.196504166,0.16000287
CAF,NA,SSP4,2027,0.270911693,0.218741735,0.192637006
CAF,NA,SSP5,2027,0.349460407,0.313680629,0.278069552
CAN,NA,SSP1,2027,0.916831798,0.942327669,0.921120926
CAN,NA,SSP2,2027,0.915690201,0.935986218,0.919302066
CAN,NA,SSP3,2027,0.906318834,0.916806562,0.910541125
CAN,NA,SSP4,2027,0.912404989,0.918112628,0.913653351
CAN,NA,SSP5,2027,0.916464297,0.939611382,0.920246566
CHE,NA,SSP1,2027,0.939163833,0.959623662,0.946193629
CHE,NA,SSP2,2027,0.937780311,0.948469353,0.943582251
CHE,NA,SSP3,2027,0.930369454,0.935893233,0.934279696
CHE,NA,SSP4,2027,0.930353482,0.93228328,0.933900001
CHE,NA,SSP5,2027,0.939889094,0.959624052,0.946704505
CHL,NA,SSP1,2027,0.827099497,0.824604322,0.807589175
CHL,NA,SSP2,2027,0.819167355,0.803038947,0.797998745
CHL,NA,SSP3,2027,0.81130784,0.784728009,0.789194592
CHL,NA,SSP4,2027,0.816318308,0.79592831,0.795747609
CHL,NA,SSP5,2027,0.828622662,0.826729966,0.808904649
CHN,NA,SSP1,2027,0.543942576,0.663724504,0.463951843
CHN,NA,SSP2,2027,0.522219374,0.646293163,0.438189496
CHN,NA,SSP3,2027,0.49974972,0.626745416,0.410358062
CHN,NA,SSP4,2027,0.51763116,0.637903975,0.433491111
CHN,NA,SSP5,2027,0.536263634,0.663746046,0.454637038
CIV,NA,SSP1,2027,0.38921018,0.383900362,0.310567278
CIV,NA,SSP2,2027,0.359709248,0.34746543,0.276558971
CIV,NA,SSP3,2027,0.291950914,0.275439459,0.197979719
CIV,NA,SSP4,2027,0.314875694,0.293789233,0.22720303
CIV,NA,SSP5,2027,0.381285168,0.378393861,0.299922797
CMR,NA,SSP1,2027,0.427648357,0.432336667,0.298655491
CMR,NA,SSP2,2027,0.397855782,0.398292154,0.25321937
CMR,NA,SSP3,2027,0.347435899,0.346467134,0.183158613
